	pval	sigma2	beta	within_variance	shared_beta	selection	Vg	average_ED	average_Vm	color	weight	Vg/Vm
Cre06.g304300	0.0049772000681236	19.4694800930162	0.37215972778947	7.245756411619414	24.8057395401286	directional	0.2311710292499882	0.0768671904186857	0.0023955932921764	red	1.0	96.49844571069448
Cre06.g303900	0.0211573611348361	263.816778082842	0.543600866259789	143.41102909969942	24.8057395401286	directional	0.1059665229725875	0.0706601468863396	0.0012171350581512	red	0.5	87.06225513999095
Cre06.g303700	0.319235819343363	38.7445738803716	0.846621049750551	32.80197181073798	24.8057395401286	stabilizing	1.0643968895446316	0.1528192836439707	0.0016558651084381	lightgrey	0.6	642.8041053106236
Cre06.g303300	0.0137075459218012	24.6208297139699	0.73328410312236	18.05406303493677	24.8057395401286	directional	0.5671160205897888	0.1033449400073866	0.0016724795727621	red	0.5	339.0869639461107
Cre06.g303050	3.65030530520008e-05	247.185810984138	0.205512030224413	50.79965785801821	24.8057395401286	directional	0.5601928038149584	0.1658388168919551	0.0007673818271879	red	2.0	730.0053037062479
Cre06.g302750	0.0276996771939324	16.0709450355739	0.307017457048222	4.934060677183646	24.8057395401286	directional	0.0824157952435312	0.0488985036192118	0.0017317141698669	red	0.0	47.592031455090364
Cre06.g302700	0.0033103338318955	38.8079881887355	0.471568380798653	18.30062015221525	24.8057395401286	directional	0.0365338498668541	0.0878646124385366	0.0013984900663751	red	1.0	26.123782174263276
Cre06.g302650	0.0204395320363413	27.4245305661408	0.385434876422538	10.570370549706595	24.8057395401286	directional	0.0229098498763599	0.0710721151881987	0.0016807034208399	red	0.5	13.631108018398114
Cre06.g300550	0.00010977784684	52.9785621507323	0.302034012120446	16.00132768275808	24.8057395401286	directional	0.0859479526149933	0.094083014243643	0.0020327768615562	red	2.0	42.281056145629044
Cre06.g299800	0.0006274725696056	55.368894613708	0.205954884853952	11.403494314656834	24.8057395401286	directional	0.2075842151794517	0.0959978451886044	0.00131030427438	red	1.5	158.42443563551285
Cre06.g299700	0.0187570525501508	43.7846952892505	0.922162875489707	40.37662051037587	24.8057395401286	directional	0.9453509892022428	0.1211912334963758	0.0018201883831328	red	0.5	519.3698619124033
Cre06.g299650	9.42153312961618e-07	74.0693561650227	0.196459690782392	14.55164280863122	24.8057395401286	directional	0.2580665512555484	0.1106674868854439	0.0017866468949774	red	2.0	144.44183234024695
Cre06.g299600	0.0130531899734859	15.8314918893501	0.562060218744745	8.898251794383773	24.8057395401286	directional	4.4890344582704006e-10	0.0856505881596449	0.0014356265489484	red	0.5	3.1268817517749515e-07
Cre06.g299300	0.0357457177926812	192.531323893198	0.492822685011874	94.8838039899366	24.8057395401286	directional	0.183971766038064	0.039935834335998	0.0020386841422556	red	0.0	90.24044589590895
Cre02.g112650	0.0831169489066137	45.9900410438299	0.348124516487323	16.010260801615424	24.8057395401286	stabilizing	0.2741361488237905	0.034271594121182	0.0014198771751522	lightgrey	0.1	193.07032581491086
Cre02.g112850	0.0329467628665595	16.2569776925691	0.304562345584939	4.951263258170875	24.8057395401286	directional	0.1118437376532264	0.0394633859691865	0.0013141088084424	red	0.0	85.10995203341925
Cre02.g113200	0.0171969101650029	125.912880094697	0.255133317531525	32.12457081850916	24.8057395401286	directional	0.5278297667412369	0.0723002207537526	0.0017610372635037	red	0.5	299.72663138943733
Cre02.g113400	0.181364985127406	6.28910499831485	1.79211076093621	11.270772744137748	24.8057395401286	stabilizing	0.5423121387244709	0.0567586338869037	0.0013751265649151	lightgrey	0.1	394.3725272720284
Cre02.g113550	0.0014375047743735	24.6539812470885	0.248714186665546	6.13179489393724	24.8057395401286	directional	0.1011431224674831	0.0780987004130356	0.0011763492511625	red	1.5	85.98052182847121
Cre02.g113652	0.0011166625922547	6692.85547086191	0.139161724777756	931.3893110133838	24.8057395401286	directional	0.0166160704670079	0.0535251865217746	0.001649786395346	red	1.5	10.07164958680794
Cre02.g113700	0.0023482427127005	19.0257048866765	0.327211453617076	6.225428552058924	24.8057395401286	directional	0.1875811504571162	0.0811272549408895	0.0014735214510022	red	1.0	127.3012688953628
Cre02.g113900	0.131881801440976	38.23621031224	0.965011510950117	36.89838308642116	24.8057395401286	stabilizing	0.221640849783951	0.090438341522576	0.0010492388442292	lightgrey	0.1	211.2396533953854
Cre02.g114250	0.091211916871065	12.2549308901352	0.751246589236901	9.206475032548008	24.8057395401286	stabilizing	0.4782512145893005	0.0739313310716865	0.0012080042550652	lightgrey	0.1	395.9019288085932
Cre02.g114400	0.194875463226458	37.8862602783521	1.51715822264421	57.4794513065406	24.8057395401286	stabilizing	0.4395709500440127	0.0898554216069261	0.0013545742284625	lightgrey	0.1	324.5085731056205
Cre02.g114450	0.103329215153122	16.3145847593889	0.649054119759481	10.589048450246606	24.8057395401286	stabilizing	0.2252283567430692	0.0990180007419567	0.0024144235899822	lightgrey	0.1	93.28452458697592
Cre02.g114700	0.0794483215791318	6.65619727924027	1.37606822764162	9.159381592877132	24.8057395401286	stabilizing	0.5391279546480227	0.0784439483137667	0.001087076801715	lightgrey	0.1	495.94283844295154
Cre02.g115200	0.0009354968185826	219.499752361374	0.129234896180396	28.367027708044798	24.8057395401286	directional	0.2554025206353066	0.0721755081790128	0.0012560164593036	red	1.5	203.34329119931667
Cre02.g115650	0.357166885319978	66.8328845384007	0.585330732544717	39.119341264938576	24.8057395401286	stabilizing	0.1617205075338622	0.1029077009756916	0.001442743219183	lightgrey	0.6	112.09237055048622
Cre02.g115750	0.0042782300342358	97.6144424712585	0.525566930868487	51.30292293805782	24.8057395401286	directional	0.4222468887365405	0.0889241802870887	0.0012524155147505	red	1.0	337.1460060686476
Cre02.g116000	0.248426423147219	31.6715119948456	1.92571670536464	60.99035973263074	24.8057395401286	stabilizing	1.3649970806131684	0.1333685360905862	0.001854621965957	lightgrey	0.6	735.9974731609624
Cre02.g116250	0.0645457505938742	29.8603551253013	0.669796231557685	20.000353335901014	24.8057395401286	stabilizing	0.1706266671940444	0.058674951690148	0.0012792679416291	lightgrey	0.1	133.37836558051922
Cre02.g116500	0.153799853432425	24.9456674280016	0.754585078499766	18.823628414387642	24.8057395401286	stabilizing	0.3150425766348373	0.1420034406646126	0.0015435675137066	lightgrey	0.1	204.1002896454585
Cre02.g116650	0.312544007408871	27.8804786249653	1.68521987985615	46.98473683869598	24.8057395401286	stabilizing	0.5672227151668153	0.0605991570450924	0.0015405867233059	lightgrey	0.6	368.1861634829805
Cre02.g116750	4.40996038268127e-07	39.6703218023401	0.0471546970425992	1.870642006171765	24.8057395401286	directional	0.2037935919684514	0.2028139923614288	0.0020244066352119	red	2.0	100.66830864102548
Cre02.g117300	0.0843730763265621	53.4550488004154	0.365693757981786	19.54817767892367	24.8057395401286	stabilizing	0.5370248549510458	0.1345311501254634	0.0016873747607412	lightgrey	0.1	318.2605710631532
Cre02.g117900	0.478517025909992	108.540151009615	1.97722530790837	214.60833350040699	24.8057395401286	stabilizing	0.0662969371479873	0.1074334396815491	0.0017767396946415	lightgrey	1.6	37.313815494713936
Cre02.g118300	0.192861382213429	26.8432247580711	1.25488601179019	33.68518726024353	24.8057395401286	stabilizing	0.4521186444969686	0.082619222987465	0.0018600750185551	lightgrey	0.1	243.06473662990905
Cre02.g118950	0.0178423933786795	26.3526479172401	0.941636263179301	24.814608909669758	24.8057395401286	directional	0.9249455393548484	0.0861333861808657	0.000968183505963	red	0.5	955.3411452045497
Cre02.g119400	0.000402704345301	58.0775586204378	0.350255327647641	20.34197432357652	24.8057395401286	directional	0.4740194133732955	0.0915630074126534	0.0017495972056454	red	1.5	270.93059582158907
Cre02.g119450	0.0008897802566043	62.6296595458066	0.241123694956438	15.101494923548636	24.8057395401286	directional	0.3171721643262631	0.1027815053877848	0.0022067213325801	red	1.5	143.73004857637605
Cre02.g119700	0.0302358469789488	49.6094426569721	0.280524792914162	13.916678627934093	24.8057395401286	directional	0.4613005545815131	0.093787631261064	0.0021519774388396	red	0.0	214.36124108729408
Cre02.g119900	0.0020797495676808	23.4732232009539	0.350661738806216	8.231161263032906	24.8057395401286	directional	0.2304626849149981	0.0831859591130165	0.0013393038250805	red	1.0	172.0764777933386
Cre09.g387100	0.0007637300880842	71.7749133387422	0.365518410734444	26.235052254179493	24.8057395401286	directional	0.5430433766529821	0.1582790705756578	0.0013031480640338	red	1.5	416.7165586480103
Cre09.g387150	0.0025382411671868	13.8498437927368	0.589937590358509	8.170543473928902	24.8057395401286	directional	0.2122284418226222	0.0867860484171097	0.0016080913552011	red	1.0	131.9753639220839
Cre09.g387650	0.0047348150156592	517.81033107868	0.271144321402094	140.40133083532228	24.8057395401286	directional	0.1864487983947823	0.1672582739707268	0.002294272251749	red	1.0	81.26707641285648
Cre09.g388000	0.0518841610725653	50.3846245763032	0.806286819703028	40.62445871155853	24.8057395401286	stabilizing	0.2401634452311204	0.0806745730776403	0.0018495092578597	lightgrey	0.1	129.8525239657593
Cre09.g388050	0.0135252238463332	12.3528357732362	0.609348933263952	7.527187301206264	24.8057395401286	directional	0.1305292274062042	0.0915246217237138	0.0016258904435718	red	0.5	80.28168682722193
Cre09.g388200	0.0033609025133537	18.8427549817377	0.307454495031593	5.793289717914197	24.8057395401286	directional	0.1673590114721769	0.0521552035402061	0.0014907051224247	red	1.0	112.26835472327339
Cre09.g388550	0.107617755008195	5.00090895948786	0.583200096252371	2.9165305865226645	24.8057395401286	stabilizing	0.1710615540658477	0.0862104803089583	0.0013213135682078	lightgrey	0.1	129.4632539782905
Cre09.g388650	0.100199932159761	17.646043137679	1.31256127207574	23.161512827895333	24.8057395401286	stabilizing	0.0729166961125969	0.1281424738877213	0.0012092821609314	lightgrey	0.1	60.29750414612566
Cre09.g388750	0.296900279568008	11.3059115779727	0.782111407682742	8.84248241938484	24.8057395401286	stabilizing	0.0369912467899325	0.0573457673376854	0.001436087519031	lightgrey	0.6	25.758351284114177
Cre09.g388850	0.122597349022166	21.8323057385708	1.61527920862347	35.26526953582428	24.8057395401286	stabilizing	0.1629247723165303	0.0681817008555366	0.0014273135879388	lightgrey	0.1	114.14784648117295
Cre01.g049750	0.0417571757216968	42.1584773783277	0.375254544674962	15.820160232794048	24.8057395401286	directional	0.3105718048320499	0.0597742200895804	0.0014554774940544	red	0.0	213.38138590306636
Cre09.g389100	0.135964729964871	32.75145292405	0.447381672829105	14.652399796745172	24.8057395401286	stabilizing	0.3536134731497527	0.0777746710036114	0.0013419934445931	lightgrey	0.1	263.4986590839647
Cre09.g389350	0.189508167574066	12.8274133557765	1.83020712540998	23.476823324321295	24.8057395401286	stabilizing	0.3396588109210812	0.0714942869062121	0.0016955946020361	lightgrey	0.1	200.31840778049948
Cre09.g389500	0.0137819411505866	52.4440877072821	0.902769568060362	47.3449264068228	24.8057395401286	directional	0.3338921494592269	0.1364792224243773	0.0016803793161942	red	0.5	198.70046378304698
Cre09.g390050	0.0062931888542685	27.5373112759689	0.734690867218073	20.23141110219561	24.8057395401286	directional	0.1770274486526271	0.1215478094469258	0.0024961584535669	red	1.0	70.9199563832427
Cre09.g390100	0.305592710160584	132.892142085754	2.50933047511343	333.47030203888653	24.8057395401286	stabilizing	0.2343209439762563	0.1168357159427206	0.0015855600687383	lightgrey	0.6	147.7843372800854
Cre09.g387134	0.0414243718862736	54.5001933842587	0.852189545941315	46.44449505384528	24.8057395401286	directional	0.5178169893173838	0.0863862354717701	0.0020040274470851	red	0.0	258.3881723129888
Cre09.g387319	0.116569857377037	17.7498217313022	0.794378280181764	14.100072860444744	24.8057395401286	stabilizing	0.095459975321764	0.0702982472738368	0.0010223349406387	lightgrey	0.1	93.37446225023449
Cre09.g387467	0.0056079386332417	5.561114705123	0.531072385972118	2.953354455114303	24.8057395401286	directional	0.106429435317899	0.0866128388363715	0.0018624450858017	red	1.0	57.14500584702386
Cre09.g387801	0.287312015628801	12.4426681527024	1.67545237971537	20.84709796645388	24.8057395401286	stabilizing	0.3682651691139674	0.082141875092072	0.0020222492588274	lightgrey	0.6	182.1067148406353
Cre09.g387875	0.0332404241365979	53.2148130914697	0.524713853657409	27.922549648883802	24.8057395401286	directional	0.2476085565474864	0.0570240214649594	0.0013894879903157	red	0.0	178.20129304696493
Cre09.g387949	0.0222298776168769	65.9767482870011	0.359051659347579	23.689060950805285	24.8057395401286	directional	0.476365561017926	0.0775116215638426	0.0016303888222531	red	0.5	292.1791136666511
Cre09.g388097	0.0194260490420686	157.065653526866	0.776313134731568	121.9321298481037	24.8057395401286	directional	0.1147756616420981	0.1125044883426478	0.0020129373178411	red	0.5	57.01899439431944
Cre09.g388171	0.347609831463681	14.1499784924204	1.56825539142651	22.190780059307453	24.8057395401286	stabilizing	0.3258988510661205	0.0981515586929484	0.0012716652525723	lightgrey	0.6	256.2772320835995
Cre09.g388282	0.479583020832146	5.8019451637948	2.77942022077838	16.126043708098596	24.8057395401286	stabilizing	0.3275349605598818	0.0791116712754177	0.0015751954557031	lightgrey	1.6	207.9329008816142
Cre09.g388319	0.0283065860363792	38.3385867556707	0.604872185019522	23.18994474146304	24.8057395401286	directional	0.7105276476978734	0.1679395297066259	0.0010374602778103	red	0.0	684.8721468136957
Cre09.g388393	0.329630589119997	17.8205256718644	2.11953497636037	37.771227458644475	24.8057395401286	stabilizing	0.7436987841631706	0.0764780575437027	0.0017682780400078	lightgrey	0.6	420.57796756888416
Cre09.g388689	0.0883525298878543	22.3566077740212	0.368030420365858	8.22791175702763	24.8057395401286	stabilizing	0.2750001657500041	0.135699973705783	0.0017114474983155	lightgrey	0.1	160.68279396281466
Cre09.g388763	0.0477245151413631	85.2261445488187	0.686521968959357	58.509620562469784	24.8057395401286	directional	0.3174475018777682	0.0621233212089434	0.0012330708595459	red	0.0	257.4446548795045
Cre09.g388838	0.0034258600797254	153.674291983317	0.173423355437425	26.650711360217414	24.8057395401286	directional	0.2193610786079643	0.0428628023155427	0.0012098584573056	red	1.0	181.3113569470677
Cre09.g389208	0.497711876376302	11.3836139907843	2.28712950704568	26.0357994551408	24.8057395401286	stabilizing	0.7675429086169736	0.0433208779405312	0.0011734703431573	lightgrey	1.6	654.0795113337491
Cre09.g389393	0.0021641694662325	48.5012894244264	0.497541307428003	24.13139495217309	24.8057395401286	directional	0.1010710021170375	0.0971414357574829	0.0015293813391566	red	1.0	66.0862006939189
Cre09.g389430	1.97629357099985e-07	43.8290329719702	0.100420808090875	4.401346908886852	24.8057395401286	directional	0.0912854970738574	0.0881942344578576	0.0016935111555596	red	2.0	53.903097581718164
Cre09.g389689	0.0018102912807676	40.5655280406631	0.330292653062718	13.398495879440695	24.8057395401286	directional	0.0402758766389895	0.0665186817201392	0.0012385431300486	red	1.5	32.51875179947031
Cre09.g390134	0.101134917729615	31.0846994561727	1.38555047524561	43.06942010436704	24.8057395401286	stabilizing	0.5881181955619353	0.1111878432656735	0.0017704393158843	lightgrey	0.1	332.1877176389871
Cre09.g390171	0.0460125551152303	24.4448549478417	0.957234131562747	23.39944949717457	24.8057395401286	directional	0.1170423542408826	0.0996432515622565	0.0014329180260396	red	0.0	81.68112349341611
Cre09.g390245	0.0068321012116848	52.3727505983095	0.232204562142472	12.161191620877347	24.8057395401286	directional	0.2436648924400384	0.0818760594195905	0.0020044934169324	red	1.0	121.55933782657856
Cre09.g390282	0.129167052215576	7.51866836368237	1.27748024629403	9.604950313040087	24.8057395401286	stabilizing	0.1730141411518583	0.0816590782108163	0.0019693323989349	lightgrey	0.1	87.8542095003524
Cre09.g390615	0.225936311874049	5.6944286704972	1.774269922608	10.103453516499844	24.8057395401286	stabilizing	0.9635375818291833	0.094647453306018	0.0012563062421792	lightgrey	0.6	766.9607532617384
Cre09.g390763	0.0009082204090864	19.5245785019527	0.456257242719445	8.908230352560292	24.8057395401286	directional	0.1955668527977251	0.0733697390548471	0.0017649079806054	red	1.5	110.80852653328793
Cre09.g390949	0.048497261671981	6.04336437418319	1.12411640749614	6.793445049496966	24.8057395401286	directional	0.5817745594288273	0.1266254698329055	0.0015772197641313	red	0.0	368.86080979923344
Cre09.g390986	0.0291983309357945	52.1894545272875	0.746627978559972	38.966106935856246	24.8057395401286	directional	0.3478247042436588	0.0977479905410359	0.001630674429887	red	0.0	213.30113348730305
Cre09.g391023	1.02808241911579e-05	51.5249405266065	0.180569072952951	9.30381074484527	24.8057395401286	directional	0.3313211639389707	0.0677052478358079	0.0019209832603629	red	2.0	172.47477933585927
Cre09.g391097	0.0208065574655214	6.33805291859942	0.397320915307395	2.518240986884628	24.8057395401286	directional	0.2366601450289075	0.0628238928584092	0.0013743604414941	red	0.5	172.19656349511095
Cre09.g391282	0.008087253294747	31.7034369561816	0.197482994248022	6.2608896580601385	24.8057395401286	directional	0.0782012442509452	0.0392073774070091	0.0014778743954211	red	1.0	52.914675626857196
Cre09.g391838	0.0014521839786397	47.0618252402505	0.383375150250802	18.04233432255802	24.8057395401286	directional	3.255900794277362e-10	0.0982721293344257	0.0011052545018798	red	1.5	2.945838075067575e-07
Cre09.g391949	8.05653121296e-05	7.41614752276814	0.332545817896707	2.466208843601569	24.8057395401286	directional	0.0305426492596223	0.1043300225043647	0.0022628533752016	red	2.0	13.497405353053963
Cre09.g392282	0.174980277353085	22.1811423299557	1.6913616319936	37.5163330906762	24.8057395401286	stabilizing	0.0	0.0739789275940123	0.0015464664585222	lightgrey	0.1	0.0
Cre09.g392430	0.071461919352389	109.407057635371	0.469297661687538	51.34447632039331	24.8057395401286	stabilizing	0.4827298815727009	0.1088272999862658	0.0021137409025897	lightgrey	0.1	228.37703570067313
Cre09.g392579	0.0008378251538098	40.730487898219	0.273559628243636	11.142217127618705	24.8057395401286	directional	0.3082794615905389	0.1191741381907218	0.0012620081906429	red	1.5	244.27691030554507
Cre09.g392692	0.0089025907299887	150.58231419826	0.573023363238126	86.28718412606716	24.8057395401286	directional	0.1768801983146563	0.0640869691631613	0.0019146898957514	red	0.5	92.38059839723628
Cre09.g386912	0.11112312960125	48.4900309382834	0.388194314503095	18.823554320320792	24.8057395401286	stabilizing	0.4701674195540028	0.0796853020162416	0.0014836508787665	lightgrey	0.1	316.89895937304175
Cre02.g147900	0.0015405442113264	77.6290055065896	0.530579867992815	41.18838749409982	24.8057395401286	directional	1.0048602723259787	0.1357863516924032	0.0013857151739848	red	1.5	725.1564327150835
Cre02.g147500	0.0170747655567185	81.7200212259418	0.233002365681908	19.040958269220177	24.8057395401286	directional	0.452675519940125	0.1042982175546871	0.0012863573167698	red	0.5	351.90495987292894
Cre02.g147300	0.0003104631408535	28.4173224590866	0.432603740780224	12.293439998758737	24.8057395401286	directional	0.3788645148364242	0.1165720593196295	0.0008099570344261	red	1.5	467.7587806924486
Cre02.g146600	0.0004075459686736	6.9265720851383	0.353255426168283	2.446849173820863	24.8057395401286	directional	0.1672444806777966	0.114027182618074	0.0015417376180763	red	1.5	108.47791395689985
Cre02.g146250	0.0018983318127157	24.4544474971468	0.486241599628173	11.89076966903583	24.8057395401286	directional	0.4136757162529569	0.1170499477317303	0.0018390442590689	red	1.0	224.94059847281713
Cre02.g145800	0.0331802355180097	752.26450987204	0.567035190273897	426.56044949159207	24.8057395401286	directional	0.1693183437449431	0.0729449608023173	0.0016150440287643	red	0.0	104.8382215774586
Cre02.g145350	0.0723476528170263	10.2319562290355	0.394044933434125	4.031850511171174	24.8057395401286	stabilizing	0.2522921122562674	0.113567066403511	0.001738199254077	lightgrey	0.1	145.14567973982756
Cre02.g145300	1.77115677767808e-05	30.9386318948705	0.283762979951086	8.779238382098168	24.8057395401286	directional	0.2063677630605859	0.1206991687381879	0.0015765086254194	red	2.0	130.9017659232189
Cre02.g145050	0.451846452954696	16.8759538484942	2.27263092159209	38.35281454744895	24.8057395401286	stabilizing	0.9486740628594889	0.136854839181464	0.0012302629027147	lightgrey	1.1	771.1149062254443
Cre02.g144450	0.0861156794248262	11.9401836133968	1.39059981688682	16.6040171463846	24.8057395401286	stabilizing	0.8833861675549124	0.0948914967860125	0.0009115033260171	lightgrey	0.1	969.1529831437389
Cre02.g144350	0.0013622748465064	5.33369689555458	0.44478245794762	2.3723348151523562	24.8057395401286	directional	0.2284664186696731	0.0653492015196789	0.0013223069974098	red	1.5	172.77865058356673
Cre02.g144300	0.0736347186104087	10.9323259942015	1.08785451909597	11.892780237022446	24.8057395401286	stabilizing	0.2041762016094453	0.1087620859765723	0.0019710891319279	lightgrey	0.1	103.58547378816039
Cre05.g241650	0.0402543515224858	73.2345553923365	0.81240698621747	59.496264433264464	24.8057395401286	directional	0.2051986292912105	0.0836945751418663	0.0016099468391975	red	0.0	127.45677328916932
Cre05.g241750	0.0010799615079547	15.3272299664203	0.437894536611664	6.711710263686028	24.8057395401286	directional	0.258923449327029	0.1017824997317875	0.0011234238852557	red	1.5	230.4770734584266
Cre05.g241850	0.130852409099772	10.7025345362779	0.910499484859734	9.74465218197454	24.8057395401286	stabilizing	0.2406812810774829	0.0721501820663854	0.0013092809842394	lightgrey	0.1	183.82706537000672
Cre05.g241950	0.132047074443639	29.2585887634432	0.800771365011389	23.4294400624093	24.8057395401286	stabilizing	0.4162305599323517	0.0536455026651257	0.0015215290315844	lightgrey	0.1	273.56070853207586
Cre05.g242300	0.0121683970642979	41.6355540074499	0.568815112610686	23.68293234135591	24.8057395401286	directional	0.1458327715974789	0.0630773093047072	0.0014849054727807	red	0.5	98.21013813383419
Cre05.g242500	0.0351801697589806	101.078584631035	0.997343399291389	100.8100591914788	24.8057395401286	directional	0.2476618861555087	0.062683631857959	0.0010005583118218	red	0.0	247.52369075278582
Cre05.g242856	0.26647088683908	509.267350439852	2.29766059947958	1170.1235257070075	24.8057395401286	stabilizing	0.987532289847954	0.1489161879421502	0.0014783723055184	lightgrey	0.6	667.9861941147971
Cre05.g243050	0.0047886727814736	63.1656996389635	0.285136768921942	18.01086350174793	24.8057395401286	directional	0.8955986580862707	0.130586422711982	0.0010390820616016	red	1.0	861.9133090468622
Cre05.g800511	0.0018285746073197	2190.85023382814	0.16601488682238	363.7137536137634	24.8057395401286	directional	0.6563171012624278	0.2631736284173125	0.0030984058619829	red	1.5	211.82412198329686
Cre01.g001750	0.0106684155075126	19.395071714603	0.295013797812563	5.721813765372048	24.8057395401286	directional	0.1699768644659872	0.0684996974847404	0.0010160488208391	red	0.5	167.29202473323326
Cre01.g001950	0.0521431031094012	8.78995532537044	0.787572835613668	6.922730040519459	24.8057395401286	stabilizing	0.0843822170781183	0.1018822562337304	0.0014071381938593	lightgrey	0.1	59.9672565540181
Cre01.g002200	0.0232748278811281	19.135951723783	0.240896602505016	4.6097857559593285	24.8057395401286	directional	0.0576457624126649	0.0611845544317508	0.0018473644749915	red	0.0	31.204325509685976
Cre01.g002300	0.0033955647622278	15.8212645035171	0.480200987877533	7.597386844060658	24.8057395401286	directional	0.3679116463124868	0.0766568550460173	0.0018217079243129	red	1.0	201.95973317251355
Cre01.g002500	0.0987601508668298	19.3444929338151	1.32982093841904	25.724711746486484	24.8057395401286	stabilizing	0.8091068684896741	0.0733764609901429	0.0007651919278366	lightgrey	0.1	1057.390752640626
Cre07.g356400	0.0131950877947773	44.4138174086713	0.701352747866959	31.149752882832995	24.8057395401286	directional	0.1685733719642935	0.0751456779487615	0.001122362432574	red	0.5	150.19513044257124
Cre07.g356350	0.000638492458563	22298.8860675805	0.139569206319279	3112.237830256239	24.8057395401286	directional	0.0805879467867602	0.0659423735010946	0.0012097570141494	red	1.5	66.61498618664584
Cre07.g356150	0.0834896714430684	18.6766439225426	0.656574441239502	12.262607047672548	24.8057395401286	stabilizing	0.1984133168869278	0.0811562217475618	0.0016884046636993	lightgrey	0.1	117.5152622785367
Cre07.g355850	0.032069299478347	109.634082433495	0.462454599587729	50.70078569295	24.8057395401286	directional	0.3737215237649894	0.0487401166291121	0.0017272912671473	red	0.0	216.36277035210597
Cre07.g355600	0.0532480850867189	43.4984139406129	1.14220516710392	49.684113163793235	24.8057395401286	stabilizing	0.5874770765974723	0.1461791685443012	0.0017550034851598	lightgrey	0.1	334.744108239751
Cre07.g355300	0.0015812306055422	49.9038995227856	0.272404428037991	13.594043206369783	24.8057395401286	directional	0.2531050600844932	0.0916832614568799	0.0017544827778181	red	1.5	144.26192339103966
Cre07.g355250	0.144727985221912	14.1734441442966	1.13514798012295	16.08895649178374	24.8057395401286	stabilizing	0.2769278242681324	0.0996219148225352	0.0024704715968787	lightgrey	0.1	112.09512573146557
Cre07.g354551	0.0486291542671857	19.0311446344046	1.23696216245502	23.540805820967368	24.8057395401286	directional	0.2108215421112648	0.1083120922333679	0.0014176943774002	red	0.0	148.70732752560824
Cre07.g354250	0.241623151708109	10.3117019441092	2.01383094566927	20.766024477565082	24.8057395401286	stabilizing	0.6211340244193692	0.106171294898631	0.0011137624447012	lightgrey	0.6	557.689862299143
Cre07.g353900	0.471709716090795	6.48783854149547	1.45835451043664	9.46156859997459	24.8057395401286	stabilizing	0.2852611195668723	0.0973299934559426	0.0018418936289172	lightgrey	1.1	154.8738293505959
Cre07.g353230	0.0016627057389813	70.9539671269028	0.295265645865255	20.950268930427026	24.8057395401286	directional	0.1884095321474004	0.1770530075962613	0.0013139025467501	red	1.5	143.39688480962755
Cre07.g352750	0.0174015187376138	57.1602644498235	0.355070669105294	20.29593334443438	24.8057395401286	directional	0.1481251075005989	0.0570509205733657	0.0011799787359296	red	0.5	125.5320142560911
Cre07.g352550	0.12659510393736	70.9933990230521	0.471285302905226	33.45814556285069	24.8057395401286	stabilizing	0.9027362848251522	0.0554854438980794	0.0015766203636973	lightgrey	0.1	572.5768267436074
Cre07.g352450	0.0716928990327821	25.1825786871715	0.800524713670825	20.159276593040985	24.8057395401286	stabilizing	0.487393618780824	0.118864419933726	0.0010411098169936	lightgrey	0.1	468.14813463988315
Cre07.g352350	0.151588114749181	17.3690886991184	0.763471651599254	13.260806835889863	24.8057395401286	stabilizing	0.0478830470932615	0.0568922537371917	0.0015646733207978	lightgrey	0.1	30.60258423071134
Cre07.g352300	0.0089134280980117	109.00030720459	0.214321824486169	23.36114470964064	24.8057395401286	directional	0.1269605366432505	0.092584051218478	0.0015616268343176	red	0.5	81.30017610688006
Cre07.g351700	0.3050330217628	68.4302305287402	2.36469488093778	161.81661583270414	24.8057395401286	stabilizing	0.2421416782766264	0.0720043066171421	0.0011866156925762	lightgrey	0.6	204.06074164662792
Cre07.g351650	0.0082396375485181	11.3211519601568	0.747284415555809	8.460120425964277	24.8057395401286	directional	0.3028096170949352	0.0601770641695548	0.0011339459066359	red	1.0	267.0406192419589
Cre07.g351200	0.0043631729073835	43.1527371212521	0.332017354659691	14.327457625323174	24.8057395401286	directional	0.2210495133582154	0.1102537719778012	0.0007055779132245	red	1.0	313.28859537002273
Cre07.g350950	0.0006117487997959	33.3183496454758	0.317205958210273	10.56877902527806	24.8057395401286	directional	0.1187580805604803	0.0928439354083378	0.0013175091783629	red	1.5	90.13833262857854
Cre07.g350600	0.0720244993608651	162.211903249459	0.521864863909999	84.65269281386084	24.8057395401286	stabilizing	0.3043511983441582	0.0908489451751775	0.0010737750648611	lightgrey	0.1	283.44036689241625
Cre07.g349600	0.0451541070729778	46.7456750624822	0.322219840904188	15.062383981591882	24.8057395401286	directional	0.2532555424055375	0.060986741503723	0.0009392716641791	red	0.0	269.62970572190795
Cre07.g349350	2.68812324570387e-06	5.30729396353868	0.232237086911312	1.232550489474214	24.8057395401286	directional	0.4123844402561737	0.0949892886612594	0.001247584291826	red	2.0	330.5463550303251
Cre07.g349200	0.0001774019805328	34.8891502887218	0.199681152278577	6.966705731672416	24.8057395401286	directional	0.183616533782796	0.2438819914904946	0.0008014898133602	red	1.5	229.09403303953948
Cre07.g349100	0.003567118830746	28.9016869943261	0.570385408889563	16.485100553856856	24.8057395401286	directional	0.0908196620992108	0.1028953929283513	0.001643739441825	red	1.0	55.25186035468989
