CINC	CSCH	k0	k4	sites
g1677	g8502	0.1393914889270937	0.4338141861738891	2864.0
g1678	g8504	0.0977503134247962	0.3819862870954679	2080.0
g1679	g8505	0.0323325927402964	0.28235817842618405	487.0
g1683	g8506	0.0538567361149451	0.3389888428072928	1974.0
g1684	g8507	0.0905114777641948	0.44942992793671616	1471.0
g1687	g8508	0.1000841971645045	0.5336222394211064	1644.0
g1688	g8509	0.0131582322381821	0.09387235721550453	345.0
g1689	g8510	0.0719527069463504	0.47943372163319575	1652.0
g1690	g8511	0.2318432658949561	0.6344965146573414	1586.0
g1692	g8512	0.1258043501247634	0.458967769372449	1619.0
g1693	g8513	0.0952373791786959	0.4111820983223646	1644.0
g1694	g8514	0.0319197108140969	0.49747066305769816	480.0
g1696	g8515	0.02206041390472	0.3717121538268464	640.0
g1697	g8516	0.1176288549091728	0.40742514238866645	9557.0
g1698	g8517	0.4002895827238825	0.7627006932403819	989.0
g1699	g8520	0.1283433192588507	0.5638060086194986	1707.0
g7058	g8528	0.0944101844167521	0.10732563273050497	763.0
g1700	g8532	0.0438080716173108	0.26703436144587833	1147.0
g1701	g8533	0.2058513212295483	0.7255171574105419	1729.0
g1702	g8534	0.035774292440323	0.2530256188715432	713.0
g1703	g8535	0.1125825019880242	0.4721169965909758	2589.0
g1704	g8536	0.0970068602582338	0.4514408818777678	1611.0
g1712	g8539	0.1922813758700526	0.484269002071603	2651.0
g1713	g8540	0.0702267037754945	0.7060700288592731	553.0
g1715	g8541	0.0583762934422084	0.44517527086321385	2990.0
g1716	g8542	0.1238714523833462	0.5007008160991866	1253.0
g1717	g8544	0.050605701232321	0.6287468928033324	714.0
g1718	g8545	0.045679237787123	0.27516962499144365	811.0
g1719	g8546	0.2616868770749631	0.9433697028389363	921.0
g1720	g8547	0.1074599691091553	0.4925846522918027	1311.0
g1721	g8549	0.0072816105952207	0.4769915750399977	200.0
g1723	g8550	0.0455215543113838	0.5086209819991054	1367.0
g1724	g8551	0.1756946454405881	0.5976380212576067	3071.0
g1726	g8552	0.2093785370879042	0.8364595058649911	790.0
g1728	g8554	0.0457540951571605	0.412799349622874	606.0
g1729	g8555	0.0462890117469114	0.349669651588951	2216.0
g1730	g8556	0.0782869928174996	0.4246765476017536	8231.0
g1731	g8558	0.2985329428279105	0.8417642069783869	3247.0
g1733	g8559	0.1448913124808677	0.7014968439581841	5925.0
g1734	g8560	0.0505551212484875	0.3590646779084974	1747.0
g1735	g8561	0.0466587862526814	0.2729676912107868	10382.0
g1736	g8564	0.1731342430294644	0.6861857018740738	5705.0
g1737	g8565	0.0739514826034046	0.7259940796882841	217.0
g1738	g8566	0.1030003612272605	0.6775500915323083	3040.0
g1739	g8567	0.072982935413556	0.5369713937445875	1209.0
g1740	g8568	0.0991775172545163	0.6001799237093755	2334.0
g1741	g8569	0.1343201371325391	0.7506761147802012	2662.0
g1742	g8570	0.1500158504200167	0.5042021966537926	724.0
g1743	g8571	0.0638258675501328	0.34256880187178623	821.0
g1744	g8572	0.1834585564022116	0.8394527252163987	9079.0
g1745	g8573	0.0665871424785088	0.5866542308784749	2572.0
g1746	g8574	0.0767442089720042	0.5854836154706073	2986.0
g1748	g8575	0.0755542213711311	0.530936028109208	2710.0
g1749	g8576	0.0967411540158447	0.4836214524668532	1888.0
g1750	g8577	0.0907449834649737	0.624258233040109	1097.0
g1752	g8579	0.0554341937150772	0.6592377595960083	1002.0
g1753	g8580	0.0531718662247781	0.5811189086806594	797.0
g1754	g8581	0.1665083299929233	0.5699129909401607	6273.0
g1757	g8582	0.0745584863558157	0.21279829485382568	2096.0
g1758	g8583	0.0422263119955886	0.25640550399497486	1139.0
g1759	g8584	0.0985668215622766	0.5240809930692554	1264.0
g1763	g8588	0.2786323197976558	0.7300868592855778	4790.0
g5680	g8591	0.1858889781055921	0.5754413645352504	2051.0
g5679	g8592	0.169072972740286	0.5919682808346356	1289.0
g5678	g8593	0.0173820062609423	0.16504641358260122	452.0
g5677	g8594	0.0658805092809787	0.3389888428072928	2009.0
g5676	g8595	0.032028486866152	0.23010678359824052	4571.0
g5675	g8596	0.2696342584413043	0.4749367792341574	814.0
g5673	g8597	0.1399598008433067	0.43671344081110175	1984.0
g5672	g8598	0.0309322189005368	0.20035315741511162	497.0
g5671	g8599	0.1610036919621502	0.47139727391058484	6849.0
g17133	g8600	0.4054142873589512	0.581298227270874	1283.0
g5670	g8602	0.1432147649513813	0.5477580227014093	2155.0
g5669	g8603	0.0609190799419394	0.2635484151284164	1415.0
g5668	g8605	0.1257691850834967	0.1584818202504052	419.0
g5667	g8606	0.1306846070913069	0.41405143672502986	925.0
g5666	g8607	0.0692799900982613	0.40398799460278323	1876.0
g5665	g8608	0.2033084380498092	0.5716050390351726	213.0
g5661	g8609	0.0967282823325822	0.39665051268836227	1788.0
g5660	g8610	0.2760561499173597	0.6190652891614163	2678.0
g5659	g8611	0.0794758984488386	0.4347732315217764	955.0
g5654	g8612	0.0895927873306674	0.43903358503800444	5291.0
g5653	g8613	0.0547488521677917	0.2776113271374483	1467.0
g5652	g8614	0.1341253006515231	0.6232956366483446	8671.0
g16670	g8615	0.1783399849070786	0.6290046207388904	3001.0
g16669	g8616	0.2687616557348627	0.8040388769128007	7804.0
g5651	g8618	0.0653493262778334	0.48738778110496594	1159.0
g5650	g8619	0.1852498387594301	0.6184318925494392	5361.0
g5648	g8620	0.1357853881874099	0.5044656021127559	6144.0
g5647	g8622	0.1745363745079556	0.40396621340939004	1762.0
g5646	g8623	0.0859971812401049	0.5832784264410062	485.0
g5645	g8624	0.1322694749846524	0.6481586871219491	928.0
g5644	g8625	0.0151084245693505	0.23644029629089777	704.0
g5642	g8627	0.0989248643380448	0.4927445840548568	1656.0
g5641	g8628	0.1625483066012147	0.5473430825200836	9466.0
g5640	g8629	0.0357058499443298	0.25235417746590966	1250.0
g5639	g8630	0.1415335161695441	0.734871564508607	964.0
g5637	g8631	0.0334130977390303	0.1468084328445715	235.0
g5636	g8632	0.0375265865485042	0.35081380373627447	1059.0
g5635	g8633	0.0811601884801745	0.48977039007789014	693.0
g5633	g8634	0.027531946467041	0.2802447568093236	7479.0
g5632	g8635	0.0301028021723788	0.2384002865926338	3393.0
g9949	g8636	0.4426093890578578	0.618131582224762	1072.0
g5630	g8637	0.4162933674498379	0.7827400532905142	801.0
g5629	g8638	0.0582188715229021	0.1937305978289075	754.0
g5628	g8639	0.0994951567107564	0.40977046743586654	2766.0
g5627	g8640	0.1029188192018731	0.4280008834277539	1878.0
g5626	g8641	0.1700410294965703	0.5137605366387508	2140.0
g5625	g8642	0.0022787712175541	0.2076930168639228	1338.0
g5624	g8643	0.053864981112293	0.21170749041365475	2946.0
g5622	g8644	0.6525584165392675	1.0540069170679387	452.0
g5617	g8646	0.1686608784095628	0.4598283546648066	287.0
g5616	g8648	0.2293495858205451	0.5733189990269604	3384.0
g5615	g8649	0.029946025464555	0.21465126546101004	1611.0
g5614	g8650	0.1190854555403758	0.5509851836000236	686.0
g5613	g8651	0.0437303842828664	0.1625970569125995	1335.0
g5612	g8652	0.0663660415306774	0.29138666234579336	2211.0
g5609	g8653	0.1067079129638521	0.2990708792894805	2080.0
g5608	g8654	0.0248641554876753	0.22962516534441293	544.0
g5607	g8656	0.1676526060015407	0.509387936008936	6376.0
g5606	g8657	0.0318128046775037	0.21893280642097657	911.0
g618	g8658	0.2318662899036858	0.6118544222098595	2258.0
g5605	g8659	0.1890455227291924	0.6491724062733727	1170.0
g5602	g8662	0.1120356492929381	0.5164986585903343	6702.0
g5601	g8663	0.0223563497233695	0.4516315517656639	349.0
g9310	g8664	0.3016260296323392	0.525760567135031	2394.0
g5600	g8665	0.1024210376462522	0.4408399986765892	1784.0
g5599	g8666	0.1163878833767091	0.6125708523953415	405.0
g5598	g8667	0.2036969510251174	0.5553000490578682	2296.0
g5597	g8668	0.0758395276888725	0.4748231600853261	1424.0
g5596	g8669	0.1192699626766211	0.5684603803401456	3210.0
g5595	g8670	0.0444828186327084	0.4182012664227912	2278.0
g5594	g8671	0.1031666571931861	0.5106578159760982	527.0
g5593	g8673	0.0615973477069992	0.41083599771631496	2033.0
g5592	g8674	0.2117493170284053	0.5762779513481497	943.0
g5591	g8675	0.0093751220731736	0.19752207509781045	969.0
g5590	g8676	0.0851114653177446	0.6150954822729346	1661.0
g5589	g8677	0.0629564042081014	0.6002370112309163	3183.0
g5588	g8678	0.0534033347188437	0.44971584191184133	737.0
g5587	g8679	0.0795019095047786	0.37732768325406035	3027.0
g5586	g8680	0.0787435829018811	0.44718253119025697	939.0
g5585	g8681	0.0698178172995089	0.29754857110455735	1828.0
g5584	g8682	0.057513197125335	0.6390662165323772	908.0
g5583	g8683	0.0332353889377629	0.23709000582923573	2368.0
g5582	g8684	0.0547688512611674	0.40731486448815923	894.0
g5581	g8685	0.1380476616837126	0.5890210369943566	8008.0
g5580	g8686	0.1768351014890413	0.8239592165010822	232.0
g5579	g8687	0.0394828001140665	0.9867575954294532	423.0
g5578	g8688	0.1597524685848298	0.8356782049283928	1304.0
g5577	g8689	0.0623735874495315	0.598339339664179	1814.0
g72	g8690	0.0902808954101462	0.5230182848222166	8409.0
g77	g8697	0.0519786264762594	0.6161174823234983	688.0
g78	g8699	0.0234227694312144	0.30409883108112323	1445.0
g79	g8700	0.0648403559820158	0.5763821252492825	2006.0
g80	g8701	0.0167604740189974	0.1964646198644713	827.0
g82	g8702	0.052528136035067	0.43907736566787403	1731.0
g83	g8704	0.0212178223793223	0.544452752537202	358.0
g86	g8705	0.1507108641918191	0.4125633409987449	2551.0
g87	g8707	0.0286179295748287	0.16258234565775356	3073.0
g90	g8709	0.1402449372691734	0.42046071769875915	3016.0
g91	g8711	0.1611464478618657	0.4378755679397218	2949.0
g93	g8712	0.194821903950883	0.5448007803856747	4214.0
g95	g8713	0.1133040069934487	0.5345288920947013	1574.0
g96	g8714	0.1193717052699007	0.3432023370354604	1807.0
g98	g8715	0.0627774085808503	0.2879691771654007	982.0
g101	g8716	0.1698957369738377	0.664462511116112	908.0
g102	g8717	0.0346176139118324	0.2345460782834013	1502.0
g103	g8718	0.0258646320533769	0.1360238074259984	1257.0
g104	g8720	0.0536639758290873	0.2842533152526159	1638.0
g105	g8721	0.0438955045854676	0.8047273935410791	396.0
g111	g8722	0.079611636281282	0.3507537899330676	1426.0
g113	g8723	0.1078085689996062	0.44933867318375187	2607.0
g114	g8724	0.0032538011989485	0.4326655308330625	457.0
g116	g8725	0.0067644201501369	0.17598553184677082	898.0
g117	g8726	0.0930160193018063	0.5148828149341226	3659.0
g118	g8727	0.2265650652407468	0.6927747130443167	1900.0
g119	g8728	-0.0	0.16235612933937876	895.0
g120	g8729	0.031000722999413	0.46427940630466746	700.0
g121	g8730	0.2165421022119276	0.8017901148199238	1810.0
g122	g8731	0.0768070928255636	0.344215344794363	899.0
g123	g8732	0.0696767105518384	0.23911853985572604	1598.0
g125	g8735	0.1281016612411147	0.5589296205938523	3178.0
g126	g8737	0.2423466160856464	1.007563002572624	813.0
g127	g8738	0.1580556838753046	0.5383118392408929	3835.0
g129	g8739	0.0936135580410939	0.26627569086095443	1759.0
g130	g8740	0.1054216181682508	0.39829314580318187	1975.0
g132	g8742	0.0226977432298702	0.1902020690991887	749.0
g133	g8743	0.0416141399261987	0.1769025793900744	2457.0
g136	g8744	0.1262780936532165	0.37058909344819874	1210.0
g137	g8745	0.1755273836674075	0.5568768571031002	4999.0
g138	g8746	0.0210812695377042	0.18145451971158755	1403.0
g139	g8747	0.0063559702432291	0.41212835874832665	234.0
g140	g8748	0.0712826615151705	0.4514879148792726	1155.0
g141	g8749	0.1432914275720319	0.5251235649139439	765.0
g143	g8751	0.2227860329758418	0.7321014422313357	2701.0
g144	g8752	0.0496680486891137	0.5029712377684468	835.0
g145	g8753	0.0766828537893743	0.5879396229832026	2783.0
g146	g8754	0.0464544745802179	0.6689985294788329	334.0
g147	g8755	0.0751616561289494	0.4892438895297678	1241.0
g149	g8756	0.1101526531926256	0.4514408818777678	2331.0
g150	g8758	0.1852648053580121	0.7280841878686686	3970.0
g151	g8759	-0.0	0.051744653615213576	565.0
g152	g8760	0.0376018593182665	0.4469875740797232	607.0
g154	g8761	0.0186634824869082	0.6538792269774909	315.0
g155	g8762	0.1300091762526025	0.5191144877950775	2969.0
g156	g8764	0.0417095882630733	0.23056327523807302	1992.0
g8726	g8766	0.1141507852837338	0.4721301809237699	5943.0
g8728	g8767	0.074502892399224	0.4103208484935888	6204.0
g8729	g8768	0.0904947505076873	0.2974908588195072	2051.0
g8730	g8769	0.16907982268092	0.6024378971565755	1037.0
g8230	g8771	0.4433866904274429	1.3886834733292233	736.0
g8732	g8772	0.0632905442081605	0.34996464844612113	539.0
g8733	g8773	0.1729680262675949	0.6059420213642801	744.0
g8734	g8774	0.1137469825390078	0.5799776289230302	7919.0
g8735	g8775	0.2057074804792032	0.4507004529496153	5035.0
g8736	g8776	0.0738300546099394	0.391499193273087	1008.0
g8737	g8777	0.0260895870640616	0.18044284868844776	595.0
g16712	g8784	0.2359484632628748	0.6000008592631038	4822.0
g16711	g8786	0.0192010486790912	0.16104373563646046	324.0
g16710	g8787	0.0338403264603521	0.30581311754176527	1219.0
g16709	g8788	0.2826507757184937	0.9841397917246266	445.0
g16708	g8789	0.271561196172808	0.5621080777519989	3487.0
g16707	g8790	0.0471668164117002	0.5008720294317417	267.0
g16706	g8791	0.0322000671814509	0.26065684528159494	531.0
g16705	g8792	0.2909494720098928	0.6892332762712354	4608.0
g16704	g8793	0.3602721395623134	0.800880472501017	2383.0
g16697	g8794	0.0041958151389933	0.14836930749743993	352.0
g16693	g8795	0.072526268855258	0.24137115945642312	2542.0
g16692	g8796	0.0657083701221982	0.25539061886040976	3066.0
g16690	g8798	0.0528853382457435	0.28170910871886246	708.0
g16689	g8799	0.1344370183177383	0.49954966646795607	398.0
g16688	g8800	0.2031449809929633	0.4945270779218284	1561.0
g16687	g8801	0.0253188599437158	0.1584818202504052	360.0
g16686	g8802	0.1278790043755358	0.37508603489135967	1173.0
g16685	g8803	0.0311733183159378	0.21910231710087097	598.0
g16684	g8804	0.13921583399334	0.34464924703383015	654.0
g14772	g8805	0.2813504523760198	0.5950078737856896	2209.0
g16683	g8806	0.3203989442942583	0.6533618071570377	3945.0
g16682	g8807	0.0986651733503711	0.3703656543628406	2845.0
g16680	g8809	0.1405725935525077	0.3580789557999401	1957.0
g16679	g8810	0.0319197108140969	0.25720856334512276	688.0
g16678	g8811	0.0276784177015882	0.4408399986765892	280.0
g16677	g8812	0.0095847949847991	0.25970717753837536	478.0
g16676	g8813	0.021353755560984	0.17659260866067503	1697.0
g16675	g8814	0.015280664396353	0.40285719906252293	946.0
g16673	g8816	0.025106946897292	0.36157375059681024	614.0
g16672	g8817	0.3427394423430885	0.7939996119713479	6141.0
g16671	g8818	0.0197509768022111	0.418533521777536	783.0
g10763	g8827	0.1988393815454718	0.8424786759438609	808.0
g4168	g8832	0.2576358894349693	0.6527652275153473	412.0
g1999	g8837	0.1077891679739375	0.4329865237761177	2287.0
g2000	g8838	0.3433986871751526	0.8007734443167469	5265.0
g2001	g8839	0.3659470432411227	0.7252008485196824	2374.0
g2004	g8842	0.0363128245787812	0.3280795595555088	808.0
g2006	g8844	0.1861347221066509	0.6602690419860687	276.0
g2008	g8846	0.1162691929988941	0.4186879500075621	1879.0
g2009	g8847	0.2374754208011614	0.6017598543937029	1150.0
g2011	g8848	0.0768611559307465	0.3715516688048362	2559.0
g2012	g8849	0.1591067551891772	0.5540375475220014	876.0
g2628	g8855	0.1553355125423125	0.454173683192552	2967.0
g2631	g8857	0.2603634980834379	0.6137327426354635	1305.0
g2633	g8858	0.0638325725320462	0.25953126572802276	931.0
g2634	g8859	0.0581156216087807	0.4228750679097196	468.0
g2635	g8860	-0.0	0.1279691377730725	484.0
g2636	g8861	0.0999726326580393	0.377095089051545	2206.0
g2639	g8862	0.1811030169517152	0.5115546526956389	3814.0
g2643	g8864	0.0859971812401049	0.2899918321130012	742.0
g2644	g8865	0.1805258408319429	0.6721269965060506	2258.0
g2645	g8866	0.1816050390036486	0.5294146547530313	746.0
g2647	g8867	0.06074497849805	0.32741677138364655	745.0
g2648	g8868	0.0252561621189803	0.17070481599683107	2089.0
g2649	g8869	0.0396229302798277	0.34241155268366413	2683.0
g2650	g8870	0.2941768583547504	0.5701682569865683	1284.0
g2651	g8872	0.18455039341211	0.6899403749435503	2206.0
g2652	g8873	0.097271862879469	0.2463780502290271	873.0
g2653	g8874	0.1639463958927736	0.5165344376190598	7151.0
g2656	g8878	0.0517446536152135	0.33063221039236146	1046.0
g2657	g8879	0.1789886528876254	0.5198603854199589	3661.0
g2658	g8880	0.1039537580722059	0.36869569637857735	1878.0
g2659	g8881	0.0602674726029499	0.37383117342470185	1084.0
g2660	g8882	0.0711380692648672	0.36607302951632603	1431.0
g2661	g8883	0.1158714523264814	0.5716050390351726	3956.0
g2662	g8884	0.102724391304868	0.47299495664469865	1343.0
g2663	g8885	0.1660290537493707	0.39703192705927837	641.0
g2664	g8886	0.2284379124407881	0.7541413992015733	2191.0
g2665	g8887	0.073344447973185	0.6367346947257846	2083.0
g2666	g8888	0.0377042739400825	0.3502875663991968	1486.0
g2668	g8890	0.0074074676219339	0.17880826758374868	598.0
g2669	g8891	0.0951555055182266	0.5627291957999205	1321.0
g2670	g8892	0.0606713624791452	0.45371585139336335	510.0
g2671	g8893	0.0094937976539425	0.2510220279149679	494.0
g2672	g8894	0.0435694176238091	0.2840030662279826	1479.0
g2673	g8895	0.1417937538167371	0.5357416332723028	1511.0
g2677	g8896	0.5105920474156203	1.146815361827055	3442.0
g2675	g8897	0.0480536223075985	0.30774847331950295	1016.0
g2676	g8898	0.244994903401962	0.5697547091492843	2971.0
g2678	g8899	0.0389136265267587	0.3284252878959888	1061.0
g2682	g8900	0.1019917501147169	0.27076000915299786	605.0
g2684	g8902	0.3094751981900826	0.8983564448677279	4775.0
g2685	g8903	0.0792442339320184	0.42553334495318396	1736.0
g9217	g8904	0.3762534778438124	0.7005471762149645	2580.0
g2686	g8905	0.1373841166275546	0.5544287158201592	3629.0
g2687	g8907	0.0510183891982345	0.39490727974605044	1234.0
g2688	g8908	0.0780906071148598	0.4166443520129232	628.0
g2689	g8909	0.3380389645813459	0.7776482111997469	4649.0
g16739	g8910	0.3819464263423559	0.8106845336765316	883.0
g2692	g8911	0.1788082675837486	0.6265441406760921	7167.0
g2693	g8912	0.0718450412386473	0.7377990095022658	1145.0
g2694	g8913	0.1294518644953092	0.6041149084763642	3575.0
g2695	g8915	0.1941313126768642	0.7044674641469716	3514.0
g2697	g8916	0.0409658133601689	0.47455353957328916	469.0
g2698	g8917	0.0377001167620303	0.21901535553778434	3147.0
g2699	g8918	0.2102567334932277	0.7465710393246593	3367.0
g2700	g8919	0.0590134793858502	0.42126303074961113	1593.0
g2701	g8920	0.0839555700241163	0.6186423944358925	1179.0
g2702	g8921	0.095737021455651	0.6162191289998076	1865.0
g2703	g8923	0.1528708215111887	0.5825341941794906	2054.0
g2704	g8924	0.3487273794809703	1.2460482385236085	383.0
g2705	g8925	0.0677836376169268	0.4294761449111376	3522.0
g2706	g8926	0.1554901746108525	0.728845137147632	11937.0
g2707	g8927	0.0080429725222317	0.5024582126102111	389.0
g2708	g8928	0.2126883261301998	0.7096432419041089	11048.0
g2710	g8930	0.1077628230664055	0.6557823284664681	1648.0
g2711	g8931	0.251748361600983	0.6651111853059012	1768.0
g2712	g8932	0.2591223854440974	0.8092115503194987	3185.0
g2713	g8933	0.0582817382454871	0.26920881935495367	500.0
g2714	g8934	0.432822260223718	1.0179288962574211	5250.0
g2715	g8935	0.1276179509352615	0.5796024490344416	3966.0
g2719	g8936	0.026290360041218	0.3695092317999707	2426.0
g2720	g8937	0.0923845298565238	0.6957678565041616	1838.0
g2721	g8938	0.0409155167498621	0.42322173886989034	5817.0
g2722	g8939	0.1010633406708073	0.388244522508417	3781.0
g2723	g8940	0.2477409435715429	0.5211704294211652	3947.0
g2724	g8941	0.2063150250236154	0.7809485353177088	7809.0
g2725	g8942	0.0729319106665341	0.5977704832855031	1166.0
g2726	g8943	0.1803317010648704	0.6232554279435397	3842.0
g2727	g8945	0.1224455377889386	0.4292567568559841	9625.0
g2728	g8946	0.0199296345684611	0.26273496602481333	996.0
g2729	g8947	0.2954560984309682	0.6688122172185281	2910.0
g2730	g8948	0.4355113794587807	0.7496664455916568	2647.0
g2731	g8950	0.0714826348532436	0.33455314727558044	1402.0
g2732	g8951	0.0958922204124513	0.5703565992962163	2021.0
g2733	g8952	0.1098111362480329	0.611967867588227	1697.0
g2734	g8953	0.2475730691409155	0.7541413992015733	1703.0
g2735	g8954	0.5154661577953265	0.7846356943276196	8473.0
g2737	g8955	0.4250499417782151	0.747565802671114	5958.0
g2743	g8958	0.0273171318530859	0.23753156062678005	1026.0
g2744	g8960	0.4109449898467159	0.6336590611730601	3321.0
g2745	g8961	0.3975806649865807	0.7791965303493693	3619.0
g2747	g8962	0.3994593975920726	0.7511408733695925	3450.0
g2748	g8963	0.4415693933365581	0.7333887838594464	3873.0
g2749	g8964	0.3660779532638887	0.6635976960186323	3584.0
g2750	g8965	0.4366160352174913	0.9424113464811377	3767.0
g2751	g8967	0.468955740657865	0.8908137941593315	3585.0
g2753	g8968	0.2658830638806043	0.7830870352176178	11551.0
g2754	g8969	-0.0	-0.0	242.0
g2756	g8970	0.1595682759615653	0.6107705634848384	2756.0
g2757	g8971	0.0766250944828776	0.48212298986370705	1470.0
g2758	g8972	0.0818033212907714	0.3904008284197137	1225.0
g2759	g8973	0.374753847027968	0.6940902335967561	970.0
g2760	g8974	0.153214253415039	0.43424208774436546	5071.0
g2761	g8975	0.086932712732155	0.4089202878624924	1996.0
g2762	g8976	0.0461251230836949	0.26827656317525583	2853.0
g2763	g8977	0.0926285758359224	0.6317373975277495	374.0
g2764	g8978	0.0320333385697873	0.23477524773689656	1304.0
g2766	g8980	0.1842000952631005	0.6050264100801057	1076.0
g2768	g8982	0.0960484189926819	0.48981631500595524	2166.0
g2769	g8984	0.0714030719188879	0.3847006627963123	2379.0
g2770	g8985	0.0168546418890439	0.18205554019975934	2085.0
g2771	g8986	0.0381900678204426	0.27838202597214917	280.0
g2773	g8987	0.0211281577250222	0.152079125448934	1420.0
g2774	g8988	0.0778024898046616	0.3466537025699373	1363.0
g2775	g8989	0.0070093968136782	0.10946543446730977	644.0
g2776	g8990	0.1028269045890407	0.3868799706900449	1407.0
g2778	g8991	0.1325132292260022	0.5101828317930279	1986.0
g2780	g8992	0.02622644837831	0.1629914167004935	869.0
g2781	g8993	0.0288150685885083	0.14059721722077992	424.0
g2782	g8994	0.0491389764140739	0.3793121030505975	1329.0
g2783	g8996	0.1855257779012001	0.7974077712128953	903.0
g2784	g8997	0.1262093997531867	0.4614598541117382	1530.0
g2785	g8998	0.016020026544183	0.3411674935767655	1061.0
g2787	g8999	0.2341100346403289	0.6788655223563245	1135.0
g2788	g9000	0.1477343231670159	0.44606422528522605	2151.0
g2789	g9001	0.1406576255813297	0.4747167249525228	2426.0
g2791	g9002	0.0478183899540625	0.24273866114411352	973.0
g2792	g9003	0.1197758327684305	0.6527652275153473	411.0
g2793	g9004	0.1054599601266537	0.27303470760378573	1200.0
g2795	g9007	0.3782433141261332	0.7524765816478386	5295.0
g2796	g9008	0.3437228531144635	0.7327875062033934	6962.0
g2797	g9009	0.1882842624886924	0.5653669160855898	3339.0
g2798	g9011	0.2127232535140248	0.6197660149064704	1811.0
g2800	g9012	0.2831127530983991	0.5967872606853757	3542.0
g2801	g9013	0.085197883292779	0.5765473962944642	453.0
g2802	g9014	0.0822062137543367	0.4727418419250815	1701.0
g2803	g9015	0.4838534710301886	0.9127517284622024	3821.0
g2804	g9016	0.5560058257851017	1.010454326523107	3146.0
g2805	g9017	0.0525318298718182	0.42457919913059616	1149.0
g2806	g9018	0.0888182001316422	0.4892438895297678	1778.0
g2807	g9019	0.1581433980441667	0.35177843409433257	2435.0
g2808	g9020	0.0184787173942584	0.09148382016486467	1153.0
g2809	g9021	0.0577903089878649	0.24552614755499919	1357.0
g2810	g9022	0.0428688103799614	0.36607302951632603	667.0
g2811	g9023	0.3510500776684409	0.9831361248457258	3984.0
g2812	g9024	0.2564187227889276	0.8208013170988246	4160.0
g2813	g9025	0.2121255019808304	0.7137274833857435	9255.0
g2814	g9026	0.3442245125458804	0.6814192919979388	8345.0
g2815	g9027	0.1764624793986152	0.4247966061906011	2774.0
g2816	g9028	0.0348090313233484	0.39605057265037263	218.0
g2817	g9029	0.2226326877492001	0.6057665417191184	1919.0
g2818	g9030	0.2510063168313214	0.7097937024742833	3640.0
g13829	g9038	0.0821131746312663	0.5785495330947701	833.0
g13823	g9039	0.0912126796253289	0.3963619374706205	1868.0
g13822	g9040	0.0098848218333073	0.31885340528015194	941.0
g13821	g9041	0.260339510885746	0.6227612265550728	767.0
g13770	g9042	0.0143202441116847	0.27076000915299786	1478.0
g13772	g9044	0.0163494212569383	0.6354733952904027	548.0
g13773	g9045	0.0264344542962561	1.2070784343255752	678.0
g13806	g9046	0.0820962625515307	0.9297681651960117	1090.0
g13808	g9050	0.106691602566708	0.44895549715712685	3160.0
g13817	g9051	0.1020856957820825	0.4544844909687107	1795.0
g13819	g9052	0.1517937219908806	0.5368916849473182	1745.0
g13820	g9053	0.0685573128011202	0.5604108013726657	446.0
g13769	g9054	0.0404820009013481	0.5513335347442331	640.0
g13768	g9055	0.1051702415122517	0.46182038770839395	4743.0
g13766	g9056	0.0563506046317755	0.4298103881343177	1617.0
g13774	g9057	0.0176064423160247	0.37631076208604686	2724.0
g13775	g9059	0.040687942312311	0.5972485625963819	303.0
g13776	g9060	0.076499375966341	0.5310047212227713	1109.0
g13777	g9062	0.1026959884001942	0.36097738837475174	2504.0
g13778	g9063	0.0107473691661187	0.28178313526977883	989.0
g9546	g9066	0.1043620386965594	0.5020985219372895	850.0
g13786	g9067	0.0507926754886692	0.6095099984550875	1821.0
g13783	g9070	0.0383323073969392	0.4126345597293246	1024.0
g13782	g9071	0.0407439624198209	0.30409883108112323	1460.0
g13781	g9072	0.2515281861929946	0.6141548022976993	2713.0
g13780	g9073	0.0480321962723114	0.3422426440062416	2439.0
g13788	g9075	0.0117189884273106	0.36360138775851414	923.0
g13789	g9078	0.0932877897658016	0.4018701944785559	1997.0
g13790	g9079	0.0320105483361604	0.24889982294429447	2255.0
g13791	g9080	0.0181327513377649	0.2918369775799761	925.0
g13792	g9081	0.076906554853155	0.569266767460733	965.0
g13793	g9084	0.0177073992293503	0.26476397455171646	616.0
g13794	g9085	0.0731205938684348	0.5341277884423908	2221.0
g13795	g9088	0.0162670977931908	0.15548406457314687	1301.0
g13798	g9089	0.0757376614700637	0.4699698736637872	1270.0
g13797	g9090	0.0100672652491054	0.18087154261266608	308.0
g13796	g9093	0.0246518083695033	0.45924583036367733	1094.0
g3748	g9098	0.3355188456136796	1.1773715807542913	1705.0
g13799	g9099	0.0528310945254942	0.35452337874707024	4394.0
g13765	g9100	0.0349917687305995	0.8012302043795855	855.0
g13805	g9103	0.2119342212536559	0.6354733952904027	7312.0
g13763	g9104	0.0134254875740374	0.33446735209717593	1463.0
g13762	g9111	0.0501679511239305	0.4250082762689129	905.0
g13761	g9112	0.0348014586827938	0.5314558377497427	1421.0
g15051	g9119	0.0694136680239338	0.7963825806607654	1402.0
g15049	g9120	0.1241607048926107	0.664462511116112	1922.0
g15048	g9121	0.1232730774119678	0.6364811213405667	1776.0
g15047	g9122	0.0161731334368803	0.0750625939177369	377.0
g15046	g9123	0.0661220906960037	0.4466315332470219	897.0
g15045	g9124	0.0335251341884302	0.3439312000665846	1023.0
