MALA	JG05	k0	k4	sites
Mal24_g13232	JG24_g9457	0.0057471545591768	0.1876776314773018	1579
Mal24_g13231	JG24_g9458	0.2726988965365309	0.8576727573977818	2583
Mal24_g13230	JG24_g9459	0.1476447864299864	0.6486439186814132	5072
Mal24_g13229	JG24_g9460	0.0274181968003481	0.21050575147078215	797
Mal24_g13227	JG24_g9461	-0.0	0.32648855344338423	218
Mal24_g13226	JG24_g9462	0.0476679735736704	0.5726587799882803	2252
Mal24_g13225	JG24_g9463	0.1399789154545166	0.7011929972548161	3011
Mal24_g13224	JG24_g9464	0.1128085991085753	0.6398786942994732	3212
Mal24_g13223	JG24_g9465	0.2806303158908966	0.8580559970586503	1538
Mal24_g13216	JG24_g9466	0.1263144448674706	0.7038007381718704	4981
Mal24_g13217	JG24_g9467	0.1131363978236244	0.6511337280684155	5587
Mal24_g13218	JG24_g9468	0.0069284557387021	0.45344533741387527	877
Mal24_g13219	JG24_g9469	0.246411198667741	0.8628568220082625	1313
Mal24_g13220	JG24_g9470	0.1186198464449956	0.5682350882830187	5058
Mal24_g13214	JG24_g9471	0.1293068711162219	0.6541527250204525	3639
Mal24_g13215	JG24_g9472	0.2161320161887982	0.6042899495631915	1407
Mal24_g13213	JG24_g9473	0.0104896814810548	0.4286939842366038	289
Mal24_g13212	JG24_g9474	0.1208514590033408	0.6066991601652417	673
Mal24_g13211	JG24_g9475	0.2235799423407487	None	220
Mal24_g13210	JG24_g9476	0.1052807389394512	0.5508538063279556	3769
Mal24_g13209	JG24_g9477	0.0907727831221145	0.3867625282505812	1640
Mal24_g13208	JG24_g9478	0.0032822809498491	0.15257886017615804	1369
Mal24_g13207	JG24_g9479	0.0971395247399102	0.4622835446892143	4767
Mal24_g13206	JG24_g9480	0.1147270085860703	0.5788427309092938	592
Mal24_g13205	JG24_g9481	0.0391774338060017	0.3904008284197137	3105
Mal24_g13204	JG24_g9482	0.1340188415575318	0.4326655308330625	1359
Mal24_g13203	JG24_g9483	0.0351283718108074	0.3460538429928779	1662
Mal24_g13202	JG24_g9485	0.2809809256576619	0.7024365584418193	2725
Mal24_g13198	JG24_g9486	0.0570867994111332	0.2951166877960866	1504
Mal24_g13197	JG24_g9487	0.0517758185608871	0.33041732093957576	2732
Mal24_g13221	JG24_g9488	0.2014226165060353	0.8618460591037587	1038
Mal24_g13195	JG24_g9490	0.0414528345431103	0.3365138482955987	2274
Mal24_g13194	JG24_g9491	0.4912430944938516	1.260723118188204	1784
Mal24_g13193	JG24_g9493	0.1548929485828969	0.485966389776429	5565
Mal24_g13191	JG24_g9496	0.075308576209217	0.4193880766469491	992
Mal24_g13190	JG24_g9497	0.1758613089788315	0.6449533464922674	2179
Mal24_g13189	JG24_g9498	0.0180405571151534	0.2557675056578307	1688
Mal24_g13188	JG24_g9499	0.0417783542734391	0.35822066576729616	856
Mal24_g13187	JG24_g9500	0.0981357688521056	0.533999621654366	2722
Mal24_g13186	JG24_g9501	0.0198687115852322	0.21075820022606886	1463
Mal24_g13185	JG24_g9502	0.032176516158157	0.557683525640128	383
Mal24_g13179	JG24_g9506	0.0986906689262202	0.7215275652467692	734
Mal24_g13177	JG24_g9508	0.0567130548019321	0.4873778227970813	3802
Mal24_g13175	JG24_g9510	0.0094638479694085	0.45924583036367733	481
Mal24_g13174	JG24_g9511	0.0907637641115753	0.5017645679162278	8738
Mal24_g13173	JG24_g9512	0.2613632948019124	1.067138967640266	1453
Mal24_g13172	JG24_g9513	0.3134425072726546	0.9040351980703618	1624
Mal24_g13171	JG24_g9514	0.0420670999882826	0.5258983708778343	1382
Mal24_g13170	JG24_g9516	0.0153708221012679	0.271406004024977	1094
Mal24_g13168	JG24_g9517	0.237022490677996	0.8399930813059807	7520
Mal24_g13167	JG24_g9518	0.2112776303095851	1.0173310484776568	490
Mal24_g13165	JG24_g9521	0.0243384188235261	0.5088792229252478	2105
Mal24_g13164	JG24_g9522	0.1204531557390238	0.6695701758479707	1003
Mal24_g13163	JG24_g9523	0.1267927672309874	0.5400214250225774	2095
Mal24_g13162	JG24_g9524	0.014148026231673	0.331242927526186	2200
Mal24_g13160	JG24_g9526	0.034633645290585	0.3270363986101834	1499
Mal24_g15706	JG24_g9527	0.3596798101964146	0.5762779513481497	433
Mal24_g13159	JG24_g9528	0.0288643216745967	0.34696764146108483	2068
Mal24_g13157	JG24_g9530	0.0117691430708133	0.3366789276031156	1453
Mal24_g13156	JG24_g9531	0.0138252762666285	0.28235817842618405	902
Mal24_g13155	JG24_g9532	0.0187190658341628	0.4449608881648199	885
Mal24_g13154	JG24_g9533	0.1688176346020031	0.7114566865984994	4365
Mal24_g13153	JG24_g9534	0.0073350217902297	0.39605057265037263	208
Mal24_g13151	JG24_g9535	0.1008367136774165	0.4725031729106636	7160
Mal24_g13150	JG24_g9538	0.0260352416992446	0.35601411374951275	1480
Mal24_g13149	JG24_g9539	0.0288561648431993	0.34985434216214123	2330
Mal24_g13148	JG24_g9540	0.0156255651771315	0.11651283001437178	1752
Mal24_g13147	JG24_g9541	0.0921338154992988	0.6015093324707056	1561
Mal24_g13146	JG24_g9543	0.1103797381724869	0.7924660402071545	2063
Mal24_g13145	JG24_g9544	0.1753684205509079	0.4197118409515671	1549
Mal24_g13142	JG24_g9545	0.1556647763138197	0.7459669313580465	1877
Mal24_g13140	JG24_g9547	0.1009842363962749	0.5924738158134629	1631
Mal24_g13139	JG24_g9548	0.1696080402365141	0.5913430202732027	1164
Mal24_g13137	JG24_g9549	0.1778986252648417	0.5543179843595684	7659
Mal24_g13136	JG24_g9550	0.0876164693826247	0.41912613221426354	5712
Mal24_g13135	JG24_g9551	0.122114485171885	0.5393420002224046	1443
Mal24_g13134	JG24_g9552	0.3421351505153856	0.740539990168414	409
Mal24_g13133	JG24_g9554	0.0118579545199816	0.3006663308105645	649
Mal24_g13132	JG24_g9555	0.0812248812971555	0.47253485564400116	2096
Mal24_g13131	JG24_g9556	0.1015784781713282	0.8793121974386033	4236
Mal24_g13130	JG24_g9557	0.13173748782059	0.4015868548454164	1890
Mal24_g13126	JG24_g9558	0.1764534775802478	0.63980085049855	3170
Mal24_g13125	JG24_g9559	0.2488547433506233	0.5240247492560484	2450
Mal24_g13124	JG24_g9560	0.0138093659583391	0.16658005843932705	1319
Mal24_g13123	JG24_g9561	0.0943453195518467	1.0124450377117622	440
Mal24_g13122	JG24_g9562	0.0445827954803234	0.3908214678025852	1014
Mal24_g13121	JG24_g9563	0.0647551432340971	0.39568272272576477	3182
Mal24_g13120	JG24_g9564	0.2004026558311802	0.6000894750840848	452
Mal24_g13119	JG24_g9565	0.0540165882431453	0.45371585139336335	485
Mal24_g13118	JG24_g9566	0.0400763110920191	0.7722145628858688	314
Mal24_g13117	JG24_g9567	0.0436931921766767	0.4378309675591186	920
Mal24_g13116	JG24_g9568	0.0643711521237098	0.3110968204434541	20583
Mal24_g13115	JG24_g9571	0.0165752602504994	0.19728357604979682	1021
Mal24_g13114	JG24_g9572	0.0906018238117012	0.35967981019641465	2501
Mal24_g13113	JG24_g9573	0.0459821398817454	0.4522470626742357	688
Mal24_g13112	JG24_g9574	0.0954520338179945	0.37376914125064564	5742
Mal24_g13111	JG24_g9577	0.4657385507337862	0.6527652275153473	927
Mal24_g13110	JG24_g9578	0.0299566883183207	0.36080088663833654	1001
Mal24_g13109	JG24_g9579	0.1167399822838449	0.3475892743188853	1322
Mal24_g13108	JG24_g9580	0.1358054219968495	0.3634518215001661	2496
Mal24_g13107	JG24_g9583	0.1449082174449171	0.4148258301856718	856
Mal24_g13100	JG24_g9585	0.0806490518785005	0.3904008284197137	2944
Mal24_g13101	JG24_g9586	0.2652020586763217	0.5659962257953135	2574
Mal24_g13102	JG24_g9587	0.1432914275720319	0.502878527857639	616
Mal24_g13103	JG24_g9588	0.0302634716426755	0.27029761702984356	722
Mal24_g13104	JG24_g9589	0.0240020483146302	0.2924706911791494	577
Mal24_g13105	JG24_g9590	0.0690690028600688	0.42856978634768406	1350
Mal24_g13106	JG24_g9591	0.305328195599443	0.7415209091021794	9982
Mal24_g13092	JG24_g9592	0.0502806036979721	0.39403417138202007	1525
Mal24_g13093	JG24_g9593	0.2753106488248869	0.4925846522918027	353
Mal24_g13094	JG24_g9594	0.0916929870384784	0.5851189181621812	496
Mal24_g13095	JG24_g9596	0.1822585679384553	0.8064031483275713	6554
Mal24_g13096	JG24_g9597	0.0355662716042752	0.4755952516206157	2344
Mal24_g13097	JG24_g9598	0.0517446536152135	0.4205368327848346	1729
Mal24_g13091	JG24_g9604	0.2903560092316252	0.6771507836565109	2230
Mal24_g13090	JG24_g9605	0.0524159948505508	0.32476819764768433	2948
Mal24_g13089	JG24_g9606	0.0629111129855266	1.0124450377117622	177
Mal24_g13088	JG24_g9607	0.0797954661657139	0.4065304823354364	795
Mal24_g13087	JG24_g9608	0.074404987562586	0.3720896072822215	743
Mal24_g13086	JG24_g9609	0.1016094867390938	0.4595325550159318	3158
Mal24_g13085	JG24_g9610	0.2113883641057408	0.5629531766885495	895
Mal24_g13082	JG24_g9613	0.1349141264970551	0.4279086438507096	996
Mal24_g13081	JG24_g9614	0.0823942334334974	0.31602441936228465	3511
Mal24_g13080	JG24_g9615	0.2718662040437988	0.6657666365165065	5071
Mal24_g13078	JG24_g9618	0.0529045473080313	0.32273333002102134	2644
Mal24_g13076	JG24_g9620	0.3410119410583783	0.6986686530037076	2742
Mal24_g13075	JG24_g9621	0.1816050390036486	0.48033904768031566	2815
Mal24_g13074	JG24_g9623	0.1639440866450342	0.5573950224870777	2034
Mal24_g8649	JG24_g9624	0.4633304394973376	0.8239592165010822	2111
Mal24_g13073	JG24_g9630	0.2136617960970535	0.5735380297958981	1164
Mal24_g13072	JG24_g9631	0.0728396100741554	0.28461721627867775	695
Mal24_g13071	JG24_g9632	0.042713300133007	0.2935458931584165	3966
Mal24_g13070	JG24_g9633	0.0047095916136323	0.3162942217349584	326
Mal24_g13069	JG24_g9634	0.0937655272174605	0.4178936582429373	987
Mal24_g13068	JG24_g9635	0.0936627429044699	0.5245922623149075	732
Mal24_g13067	JG24_g9636	0.0809134078434974	0.5178944603100534	5838
Mal24_g13066	JG24_g9637	0.0485999949201866	0.939572226371526	387
Mal24_g13065	JG24_g9638	0.0181964952821285	0.2649595162031957	663
Mal24_g13063	JG24_g9640	0.2527591450783406	0.5985562272938005	2378
Mal24_g13062	JG24_g9641	0.2574999952508687	0.5092356101834729	1208
Mal24_g13061	JG24_g9642	0.0511561875199001	0.9442162040574669	273
Mal24_g13059	JG24_g9643	0.0327027281115989	0.34290625969525224	3178
Mal24_g13058	JG24_g9644	0.0973055610379215	0.41405143672502986	2015
Mal24_g13057	JG24_g9645	0.0272175010539003	0.18289712172936398	992
Mal24_g13055	JG24_g9647	0.033746523696175	0.5217424441240283	1076
Mal24_g13054	JG24_g9648	0.0150418679285233	0.1926067106989101	2028
Mal24_g7366	JG24_g9652	0.0051299789608326	0.27623638953489493	1462
Mal24_g7367	JG24_g9653	0.02275775105701	0.34049411175211863	1257
Mal24_g7368	JG24_g9654	0.0539233043846862	0.7102095616263849	2375
Mal24_g6817	JG24_g9656	0.2461224700595746	2.8108664923105433	1209
Mal24_g7362	JG24_g9658	0.2702722571306045	0.7221080606317859	619
Mal24_g7361	JG24_g9661	0.0608973095757602	0.32592989419967633	2473
Mal24_g7307	JG24_g9662	0.1844229727053648	1.2465612344396413	793
Mal24_g7314	JG24_g9664	0.2022898918677161	0.5364831522105413	1852
Mal24_g7313	JG24_g9665	0.0536137781713411	0.3061967345469193	1484
Mal24_g7312	JG24_g9666	0.0538179099458259	0.40665353738233656	1278
Mal24_g7365	JG24_g9669	0.0138678835482244	0.2530256188715432	987
Mal24_g7358	JG24_g9670	0.0865815209658073	0.4100478684993175	2969
Mal24_g7321	JG24_g9671	0.040687942312311	0.7126442126623774	303
Mal24_g7320	JG24_g9672	0.0123314580672565	0.27508318958740635	2725
Mal24_g7315	JG24_g9674	0.1053651320498304	0.4093167340871867	4933
Mal24_g7316	JG24_g9675	0.040379810187771	0.4279086438507096	640
Mal24_g7317	JG24_g9676	0.0116733874058336	0.2709954879618398	1546
Mal24_g7318	JG24_g9679	0.0401387290240334	0.6703634070165724	1106
Mal24_g7359	JG24_g9681	0.0437876588715912	0.43368857381333936	1692
Mal24_g7276	JG24_g9684	0.1450285447354047	0.5734155408196334	1257
Mal24_g7284	JG24_g9686	0.1683198188453241	0.9852927512137911	985
Mal24_g7303	JG24_g9688	0.075714355690465	0.6741916693443831	2018
Mal24_g7331	JG24_g9689	0.0100001481520988	0.31684701335755155	923
Mal24_g7335	JG24_g9690	0.1163088307781112	0.43409838025026426	2003
Mal24_g7334	JG24_g9691	0.0218120438310437	0.26647810635371527	2263
Mal24_g7333	JG24_g9692	0.0131654505090694	0.2818899405461399	927
Mal24_g7332	JG24_g9693	0.0691278448497428	0.5481656314070942	973
Mal24_g7342	JG24_g9694	0.0100672652491054	0.3279103548170586	615
Mal24_g7341	JG24_g9695	0.0802377736872602	0.44928739288562247	2174
Mal24_g7339	JG24_g9698	0.0174426466232004	0.21540702821547697	1299
Mal24_g7338	JG24_g9699	0.0800759815692795	0.5379335491042545	1239
Mal24_g7336	JG24_g9700	0.0823131479693393	0.48266267956542996	575
Mal24_g7344	JG24_g9701	0.0653161696298588	0.4884750529683338	1842
Mal24_g7345	JG24_g9702	0.055239682181074	0.4187204330081302	4411
Mal24_g7348	JG24_g9703	0.0651534833688451	0.6488436499532478	1943
Mal24_g7258	JG24_g9704	0.152009288169744	0.8239592165010822	1381
Mal24_g7347	JG24_g9705	0.2040715248596208	0.5863395510605685	7455
Mal24_g7349	JG24_g9706	0.1037654994633403	0.6149241646493169	737
Mal24_g7350	JG24_g9707	0.1185640610103043	0.47555694013546274	3036
Mal24_g6723	JG24_g9708	0.3518536522269799	1.4017118309393883	951
Mal24_g7330	JG24_g9709	0.1208588654476057	0.41721599838206114	1666
Mal24_g7329	JG24_g9710	0.1018865069645976	0.6986686530037076	2317
Mal24_g7328	JG24_g9711	0.2847355688116676	0.7092949733605785	3092
Mal24_g7325	JG24_g9713	0.2885153539521996	0.6013572238646397	998
Mal24_g7326	JG24_g9714	0.0048701469829112	0.3831192178244929	944
Mal24_g7327	JG24_g9715	0.1011942694686443	0.47806848449541794	1840
Mal24_g7351	JG24_g9720	0.210721723159083	0.8484712020738512	1807
Mal24_g7271	JG24_g9722	0.2131886530162438	1.0828280929089624	1169
Mal24_g7357	JG24_g9725	0.0563559988405529	0.41083599771631496	886
Mal24_g7356	JG24_g9726	0.0022632985867034	0.34841551835862816	1338
Mal24_g7309	JG24_g9727	0.2461931778625222	0.8683012018744862	5968
Mal24_g7298	JG24_g9728	0.2225594773511737	1.3602316353581716	1312
Mal24_g7288	JG24_g9729	0.3283952638767691	0.9498520687278731	4216
Mal24_g7283	JG24_g9731	0.1549154026362919	0.4678395395718321	822
Mal24_g7281	JG24_g9732	0.3582705651369193	0.9236633165120238	1232
Mal24_g7280	JG24_g9733	0.2144399680937863	0.5231141866189075	402
Mal24_g7310	JG24_g9736	0.0523393935027607	0.5648329839956269	1233
Mal24_g7311	JG24_g9737	0.0443993850631257	0.5101533599288305	1821
Mal24_g7305	JG24_g9740	0.0266864238607029	0.5617039051412706	815
Mal24_g6236	JG24_g9741	0.0143958354421103	0.6367021483811409	3173
Mal24_g6235	JG24_g9742	0.1123507771578696	0.7064206600017043	1862
Mal24_g6234	JG24_g9743	0.1547251039880018	0.6998394991776877	3550
Mal24_g6233	JG24_g9744	0.0521768057447154	0.7516140168604105	1553
Mal24_g6232	JG24_g9745	0.0528387457129585	0.41721599838206114	884
Mal24_g6231	JG24_g9746	0.1958450952746271	0.9989917621967614	1024
Mal24_g6230	JG24_g9747	0.0632936732237305	0.4408399986765892	1555
Mal24_g6228	JG24_g9748	0.0698656741119424	0.38432792074524913	2362
Mal24_g6227	JG24_g9749	0.3093399425565694	0.6684751519279355	1694
Mal24_g6226	JG24_g9750	0.0916929870384784	0.26433047984995806	1060
Mal24_g6222	JG24_g9752	0.0961149902406037	0.3270363986101834	830
Mal24_g6218	JG24_g9757	0.1972441092895702	0.6002273427315319	1548
Mal24_g6217	JG24_g9758	0.334348162585602	0.7225060969951155	2990
Mal24_g6216	JG24_g9759	0.2472031752682258	0.6969374073874952	3699
Mal24_g6215	JG24_g9760	0.0563209890421251	0.22948793308987592	2217
Mal24_g6214	JG24_g9761	0.0325033936659872	0.32891312452044735	778
Mal24_g6213	JG24_g9762	0.1407493991294096	0.49234446013602684	3783
Mal24_g6212	JG24_g9763	0.0601737675031882	0.2805366839060891	440
Mal24_g6210	JG24_g9764	0.170390854250077	0.42442026546891165	1089
Mal24_g6209	JG24_g9765	0.2518196086620953	0.9098463113843585	2318
Mal24_g6207	JG24_g9769	0.3092400296038708	0.8001254352606566	4752
Mal24_g6205	JG24_g9770	0.1470490681237674	0.41142446381162834	530
Mal24_g6204	JG24_g9771	0.0907883974228627	0.35790675972525426	1729
Mal24_g3751	JG24_g9773	0.3194851295737625	0.7655184499934051	2690
Mal24_g3752	JG24_g9774	0.2290268139282011	0.6702705105031693	2954
Mal24_g15147	JG24_g9775	0.261018901769437	1.0404499882041223	1778
Mal24_g6203	JG24_g9776	0.1863870243671355	0.4269133830411509	3668
Mal24_g6202	JG24_g9777	0.0481126852583726	0.2966360829412472	826
Mal24_g6200	JG24_g9779	0.1500158504200167	0.5051058112209305	1408
Mal24_g6199	JG24_g9780	0.0625969329907066	0.48251738704269725	1087
Mal24_g6198	JG24_g9781	0.3113804416763439	0.7663466334347258	8954
Mal24_g6197	JG24_g9782	0.1844686718102858	0.45272143527583275	2441
Mal24_g6195	JG24_g9786	0.1753735991254189	0.4133826894671685	1152
Mal24_g6194	JG24_g9787	0.1598719967373973	0.4884750529683338	3356
Mal24_g6193	JG24_g9789	0.0661419828803656	0.42598802820445447	1063
Mal24_g5876	JG24_g9790	0.3473743659829831	0.8036877122101427	972
Mal24_g6192	JG24_g9791	0.1431147705838792	0.5133707675842444	22164
Mal24_g6190	JG24_g9792	0.1855155202986068	0.6107018381113827	1336
Mal24_g6189	JG24_g9798	0.1055881802160285	0.418533521777536	1549
Mal24_g6186	JG24_g9803	0.1331529270031963	0.5081497145687959	5865
Mal24_g6185	JG24_g9805	0.0954909570197142	0.44260938905785785	3170
Mal24_g6184	JG24_g9806	0.078331997525698	0.2892468606089886	179
Mal24_g6183	JG24_g9807	0.0978584663532241	0.8864954232053707	165
Mal24_g6181	JG24_g9809	0.0035294182780594	0.20893001719015547	885
Mal24_g6180	JG24_g9810	0.1519837723244016	0.5234923537768	1047
Mal24_g6178	JG24_g9811	0.0340967805575679	0.4556188019860886	703
Mal24_g6177	JG24_g9812	0.0988944588983948	0.3256314104929467	1468
Mal24_g6176	JG24_g9813	0.0836463786021414	0.3287036114093334	4770
Mal24_g6175	JG24_g9814	0.1177396307037412	0.2775137693343126	869
Mal24_g6174	JG24_g9815	0.1677800797176066	0.6009008707636572	909
Mal24_g6173	JG24_g9817	0.1455979532896481	0.5325318199521263	2827
Mal24_g6172	JG24_g9818	0.2254103761864997	0.694327106871524	1196
Mal24_g6171	JG24_g9819	0.2860027151222556	0.6661632046378929	2456
Mal24_g6170	JG24_g9820	0.080142894326241	0.4342754053443932	1323
Mal24_g6169	JG24_g9821	0.1473898845647498	0.3965724933394936	1291
Mal24_g6168	JG24_g9822	0.0600674022740118	0.3729544930209654	916
Mal24_g6167	JG24_g9823	0.1259244603322633	0.47501447528726715	2094
Mal24_g6166	JG24_g9824	0.1443554461934794	0.498176877799144	2083
Mal24_g6165	JG24_g9825	0.0673097158922065	0.4959106000927021	691
Mal24_g6164	JG24_g9826	0.1338285425756677	0.6986686530037076	774
Mal24_g6163	JG24_g9827	0.2939099951383934	0.6726751482314343	1530
Mal24_g6162	JG24_g9828	0.137070910401393	0.7224532055987607	684
Mal24_g6161	JG24_g9829	0.1284842034641889	0.5843172077705024	820
Mal24_g6160	JG24_g9830	0.0804720361208516	0.5338794851790734	758
Mal24_g6158	JG24_g9831	0.2040567476126971	0.6893578506424213	2025
Mal24_g6157	JG24_g9832	0.2507486295705569	0.5778534479958664	2306
Mal24_g6156	JG24_g9833	0.360405850911391	0.9557072189925058	2427
Mal24_g6155	JG24_g9834	0.0516377322378851	0.5610969862329738	3039
Mal24_g6153	JG24_g9836	0.1485233726161716	0.47083589047675634	3286
Mal24_g6152	JG24_g9837	0.0647796564888561	0.29033697707997586	2609
Mal24_g6151	JG24_g9839	0.0419689902360333	0.4529370351240021	298
Mal24_g6150	JG24_g9840	0.2574774896244604	0.6003548991755656	2510
Mal24_g6149	JG24_g9841	0.0283052459871352	0.5851189181621812	377
Mal24_g6148	JG24_g9846	0.0561936741906206	0.2903961393423716	2418
Mal24_g6146	JG24_g9847	0.1173455739461259	0.7473620951937976	480
Mal24_g6145	JG24_g9848	0.259370131341325	0.8731571783654424	1103
Mal24_g6143	JG24_g9851	0.0631952577133048	0.30409883108112323	1171
Mal24_g6142	JG24_g9852	0.0388436318463036	0.6955980243542101	475
Mal24_g6141	JG24_g9853	0.262344079261442	0.6323154958881452	1432
Mal24_g6140	JG24_g9854	0.10918731747597	0.4091913618111298	3514
Mal24_g6139	JG24_g9855	0.0446355956493057	0.4286939842366038	463
Mal24_g6138	JG24_g9856	0.1962033822923845	0.7701244547054841	1885
Mal24_g6137	JG24_g9857	0.2279553837140462	0.7322609989176161	2706
Mal24_g6136	JG24_g9858	0.1003882759711523	0.6434348693270677	2107
Mal24_g6134	JG24_g9859	0.3369183052233402	0.9406450344503123	5320
Mal24_g6131	JG24_g9860	0.0462887889462325	0.5392017870980477	5108
Mal24_g6130	JG24_g9862	0.0643147802583124	0.48020578367875266	2215
Mal24_g6129	JG24_g9863	0.0123424547361824	0.20694829193719658	3616
Mal24_g6128	JG24_g9864	0.0439781139396837	0.45924583036367733	607
Mal24_g6127	JG24_g9865	0.2866500356317337	0.8250096368408555	12990
Mal24_g6126	JG24_g9866	0.207490306057727	0.7541171218571892	6309
Mal24_g6125	JG24_g9867	0.0353006331434893	0.5241583914516978	1465
Mal24_g6124	JG24_g9869	0.1515199709049653	1.2436710574526488	497
Mal24_g6123	JG24_g9870	0.0834758985406444	0.9662766179621866	773
Mal24_g6122	JG24_g9871	0.0225580914279584	0.5716050390351726	349
Mal24_g6121	JG24_g9872	0.0395249870867404	0.49747066305769816	1482
Mal24_g6120	JG24_g9873	0.0738979371279745	0.6060938739665401	3127
Mal24_g6118	JG24_g9874	0.227940162376775	0.8061012299807934	2474
Mal24_g6117	JG24_g9877	0.24227529631769	0.7964995020154476	4518
Mal24_g6116	JG24_g9878	0.2010063058403705	0.8231277308283342	7401
Mal24_g6115	JG24_g9879	0.0053523866769898	0.29325526869970076	1114
Mal24_g6114	JG24_g9881	0.0075853996776965	0.22728757701007113	385
Mal24_g6113	JG24_g9882	0.0791301883686298	0.8239592165010822	764
Mal24_g6112	JG24_g9883	0.2161255436689599	0.964998390128287	714
Mal24_g6111	JG24_g9884	0.0993633621941405	0.5868339886557318	925
Mal24_g6108	JG24_g9886	0.1984033210916966	0.6557038868400403	808
Mal24_g6107	JG24_g9887	0.0953876786436092	0.6701905874230035	8783
Mal24_g6105	JG24_g9888	0.2122099651941119	0.7160607366928905	1752
Mal24_g6104	JG24_g9889	0.030185160381445	0.3337001474679655	1556
Mal24_g6103	JG24_g9890	0.0285145218938605	0.2896626898524359	1472
Mal24_g6102	JG24_g9891	0.024043870886562	0.3931758258042748	1506
Mal24_g6101	JG24_g9892	0.0834803759454213	0.3463985974277167	722
Mal24_g6100	JG24_g9893	0.1419643605959903	0.6747622466058709	980
Mal24_g6099	JG24_g9894	0.3494117549452251	0.9359216491628256	2810
Mal24_g6098	JG24_g9895	0.0517446536152135	0.34094834751435676	422
Mal24_g6097	JG24_g9896	0.2011979899460095	0.624258233040109	550
Mal24_g6096	JG24_g9897	0.0599229636423301	0.3700069957392324	2643
Mal24_g6095	JG24_g9898	0.1526500774549683	0.5341885214024908	2223
Mal24_g6094	JG24_g9899	0.1874989789630396	0.5544287158201592	337
Mal24_g6093	JG24_g9901	0.2071724509809106	0.7152421176942677	3060
Mal24_g6092	JG24_g9902	0.1722679417767524	0.5088307748776876	1714
Mal24_g6091	JG24_g9904	0.0659475543800266	0.4017061749048999	1902
Mal24_g6090	JG24_g9906	0.0226603339473724	0.38108944662618593	2437
Mal24_g6089	JG24_g9907	0.1874086990953409	0.6924330744919913	9170
Mal24_g6087	JG24_g9912	0.082405712664919	0.29429476990560877	822
Mal24_g7568	JG24_g9913	0.6679108831357652	0.9638986831863913	450
Mal24_g6085	JG24_g9919	0.017703954113491	0.3678570632630331	1138
Mal24_g6083	JG24_g9920	0.0415992715032106	0.29332749389792456	4116
Mal24_g6082	JG24_g9926	0.1535958094845099	0.5530257367794842	2315
Mal24_g6081	JG24_g9927	0.0981196969557878	0.595718172909273	2848
Mal24_g6080	JG24_g9928	0.2511949809445741	0.6823636630264032	660
Mal24_g6077	JG24_g9930	0.1583010937289178	0.6831659176438646	4497
Mal24_g6076	JG24_g9931	0.1861347221066509	0.5800558326699292	1114
Mal24_g6075	JG24_g9932	0.1678875116179026	1.2533486110795797	731
Mal24_g7914	JG24_g9936	0.4645393097098371	1.5262153631908693	6731
Mal24_g6071	JG24_g9939	0.1266447705498875	0.580463409731431	2524
Mal24_g6070	JG24_g9940	0.0242282171244346	0.395452486494276	1144
Mal24_g6068	JG24_g9941	0.1462211187973307	0.610260937191164	594
Mal24_g6067	JG24_g9942	0.1157537888478632	0.6034856047776251	1791
Mal24_g6064	JG24_g9943	0.2520832237057372	0.7901420128536992	2269
Mal24_g6065	JG24_g9944	0.0255343810572878	0.4326655308330625	376
Mal24_g6066	JG24_g9945	0.0201805896899432	0.16486182091615134	1339
Mal24_g6060	JG24_g9946	0.0178934928404205	0.38364351005136643	3133
Mal24_g6059	JG24_g9947	0.0157073803839323	0.12209635083269949	292
Mal24_g6058	JG24_g9948	0.0855721625206422	0.4194290888275771	997
Mal24_g6057	JG24_g9949	0.0289891158257093	0.47310303748935734	329
Mal24_g6056	JG24_g9950	0.0856261488290411	0.5180639773754928	1570
Mal24_g6055	JG24_g9951	0.0206340386922871	0.38866892602212416	1110
Mal24_g6054	JG24_g9952	-0.0	0.3417952071667895	295
Mal24_g6053	JG24_g9953	0.1582519263829397	0.6329666037358676	2381
Mal24_g6052	JG24_g9954	0.0734132220757583	0.5136243405386923	2336
Mal24_g6051	JG24_g9955	0.0663171073710281	0.4710362087614421	1077
Mal24_g6050	JG24_g9956	0.0451812158616503	0.3904008284197137	1073
Mal24_g6048	JG24_g9958	0.0029644307368675	0.5080491176938546	495
Mal24_g6047	JG24_g9959	0.0496094619295496	0.4704491069069298	2865
Mal24_g6045	JG24_g9962	0.3247205037927564	0.8682903006918892	2183
Mal24_g6046	JG24_g9963	0.259404758179439	0.7185825860043085	1750
Mal24_g6042	JG24_g9964	0.0912350126857043	0.5294146547530313	3373
Mal24_g6041	JG24_g9965	0.1740968906696681	0.8429475724892994	2219
Mal24_g6040	JG24_g9966	0.0483258917890968	0.587230604212304	989
Mal24_g6039	JG24_g9967	0.1031448172508419	0.5885549129731033	962
Mal24_g6038	JG24_g9968	0.1378057525861356	0.6946072712378749	878
Mal24_g6037	JG24_g9969	0.1637876119116232	0.7170477767950487	2278
Mal24_g6036	JG24_g9970	0.0962570969035392	0.5855589299084483	746
Mal24_g6035	JG24_g9971	0.2132563796388041	0.7861678471914724	3422
Mal24_g6034	JG24_g9972	0.1787726998034085	0.6346558451345066	3749
Mal24_g6033	JG24_g9973	0.1092987411470955	0.6361609956136047	4129
Mal24_g6032	JG24_g9974	0.2011081319215804	0.8199839421767015	5199
