CREN	CINC	k0	k4	sites
Cre03.g143847	g10766	0.1354149073029094	0.3652612313042039	355.0
Cre03.g143867	g10767	0.0218337336355116	0.3855153859968825	1182.0
Cre03.g143887	g10768	0.019361591483373	0.2071203201505776	1766.0
Cre03.g143907	g10769	0.0088322904928688	0.2157615543388356	1567.0
Cre03.g143927	g10770	0.0718073804742515	0.4284430222131812	1312.0
Cre03.g143947	g10771	0.0592547650243637	0.3862704829647679	780.0
Cre03.g143967	g10772	0.0636987401522851	0.5716050390351726	395.0
Cre03.g143987	g10773	0.1290370861580304	0.5519960789569308	797.0
Cre03.g144011	g10774	0.1635757824703771	0.4854254362788537	9969.0
Cre03.g144064	g10775	0.0822290405360231	0.4581818117422298	495.0
Cre12.g559000	g10776	0.0778265942111788	0.1367411675954659	1141.0
Cre03.g144084	g10777	0.1173338685856558	0.3507621159580013	2971.0
Cre03.g144104	g10778	0.1106939018648529	0.3731248636725138	1599.0
Cre03.g144124	g10779	0.2350740635961577	0.5173393746429302	2469.0
Cre03.g144164	g10780	0.0422296965790367	0.2354234359370055	1301.0
Cre03.g144184	g10781	0.0467440973983715	0.4592458303636773	511.0
Cre03.g144204	g10782	0.0267234747346479	0.3190098589964951	640.0
Cre03.g144224	g10783	0.14105512326887	0.4707691568067445	1733.0
Cre03.g144264	g10784	0.1881801977345678	0.4639065038731197	3286.0
Cre03.g144284	g10786	0.0426402563632605	0.2967096087488646	1811.0
Cre03.g144304	g10787	0.1360864316307072	0.467904791007405	711.0
Cre03.g144324	g10788	0.0812666734127355	0.2867028683457722	2546.0
Cre03.g144344	g10791	0.218521447057636	0.4990157279818126	2990.0
Cre03.g144364	g10793	0.0722589638335532	0.3727281560142252	2060.0
Cre03.g144404	g10794	0.2582056318420639	0.6081976621622466	3111.0
Cre03.g144444	g10795	0.1254546772835874	0.3895927475334592	863.0
Cre03.g800284	g10796	0.2990887924108429	0.5422108561794372	1743.0
Cre03.g144484	g10797	0.0890043585260145	0.347800512174105	1111.0
Cre03.g144504	g10798	0.099173378552827	0.5627291957999205	275.0
Cre03.g144524	g10799	0.0867150167449312	0.3120522460177211	3940.0
Cre03.g144544	g10800	0.1744412238228421	0.4769915750399977	3293.0
Cre03.g144564	g10805	0.0821131746312663	0.2157615543388356	2204.0
Cre03.g144584	g10806	0.0548905888143666	0.2550617616339844	816.0
Cre03.g144607	g10807	0.0625828253020158	0.2628129149293765	6543.0
Cre03.g144627	g10808	0.0178712848642021	0.1047274777072532	1380.0
Cre03.g144647	g10809	0.0392612998171227	0.2095152362589743	557.0
Cre03.g144667	g10810	0.0261871988296709	0.2635484151284164	416.0
Cre03.g144687	g10811	0.1027854686215135	0.3710724343168962	3258.0
Cre03.g151900	g10813	0.1710431745874791	0.4305658654079677	255.0
Cre03.g144707	g10814	0.0510835693943593	0.2562180688753865	2130.0
Cre03.g144727	g10815	0.0733889255938867	0.4056048419834449	1257.0
Cre03.g144747	g10816	0.0824442273843791	0.3409218335680183	3739.0
Cre03.g144767	g10817	0.1309136324490171	0.4438015030181513	1000.0
Cre03.g144787	g10818	0.0342264710299645	0.2396420087305796	417.0
Cre03.g144807	g10819	0.0230123517546361	0.268659167443214	1620.0
Cre03.g144827	g10820	0.0562222788550914	0.2719050475433478	358.0
Cre03.g144847	g10821	0.0325012906254111	0.1533787013631501	7416.0
Cre03.g144867	g10822	0.0683914529090518	0.2648228419431363	1619.0
Cre03.g144887	g10823	0.0922797398251529	0.3754886958185952	8516.0
Cre03.g144907	g10824	0.0165387076482515	0.2430693271107158	1410.0
Cre03.g144947	g10825	0.0776913615350141	0.3730778731891901	2700.0
Cre03.g144967	g10826	0.0193994509347457	0.2427567563247648	1848.0
Cre03.g144987	g10828	0.1123325310076997	0.3770278137814813	4697.0
Cre03.g145027	g10829	0.1414598130100761	0.614443980242108	1812.0
Cre03.g145087	g10830	0.0780298852533372	0.357420772343921	1636.0
Cre09.g404700	g10831	0.3262480917548863	0.5893049755408277	298.0
Cre03.g145107	g10832	0.0282074687886394	0.2050852174724317	2730.0
Cre03.g145127	g10833	0.0094548639752924	0.1288808903749497	13300.0
Cre03.g145187	g10834	0.1031176076229182	0.3738195008179751	5726.0
Cre03.g145207	g10835	0.0315598777697239	0.345611402393497	670.0
Cre03.g145227	g10836	0.066550522725807	0.3252788757617854	1796.0
Cre03.g145247	g10837	0.0931427851735378	0.2680093948229745	654.0
Cre03.g145267	g10838	0.0172130403666973	0.1931587335236566	1518.0
Cre03.g145287	g10839	0.0781717646533149	0.405786890287822	1794.0
Cre03.g145367	g10840	0.031052300556319	0.356243378067581	800.0
Cre03.g145387	g10841	0.021192126337795	0.3285309589070829	1574.0
Cre03.g145407	g10842	0.0586444262890311	0.3366695522075907	6108.0
Cre03.g145427	g10843	0.111939180308603	0.4821640093342929	894.0
Cre03.g145447	g10844	0.0981645544496256	0.4186161504718109	3686.0
Cre03.g145467	g10845	0.1646742974747443	0.4273261195495804	578.0
Cre03.g145487	g10846	0.1477978788983685	0.4781147500907937	1813.0
Cre03.g145507	g10847	0.026300739429483	0.2645001919058951	776.0
Cre03.g145527	g10849	0.0424704342276348	0.3087814685608869	1178.0
Cre03.g145547	g10850	0.0291298749871979	0.262549746538782	853.0
Cre03.g145567	g10851	0.1161840034267634	0.5481656314070942	776.0
Cre03.g145587	g10852	0.0287943232786757	0.5678219288701641	540.0
Cre03.g145607	g10853	0.0027598927188003	0.2029093426565952	552.0
Cre03.g145647	g10854	0.2416709168285235	0.6203930528160817	4396.0
Cre03.g145687	g10856	0.014279346128286	0.2055320095188466	1070.0
Cre03.g145667	g10857	0.1151016953791288	0.3225676165601652	1660.0
Cre03.g145727	g10858	0.0104896814810548	0.2219071922556127	1148.0
Cre03.g145747	g10859	0.0189883559882174	0.1149302606198346	1213.0
Cre03.g145767	g10860	0.1382408681551543	0.4731740140080121	3935.0
Cre03.g145787	g10861	0.1551905368554918	0.514775620180925	826.0
Cre03.g145827	g10862	0.1145258189417569	0.3168669703834238	4285.0
Cre03.g145847	g10863	0.3421351505153856	0.7096833437293363	1709.0
Cre03.g145867	g10864	0.0705884312897302	0.3072998602681033	2273.0
Cre03.g145887	g10865	0.0535942229866087	0.2635484151284164	1071.0
Cre03.g145907	g10866	0.0283524588542309	0.3079748086999551	948.0
Cre03.g145927	g10867	0.5238391745922288	0.8335440114858814	2773.0
Cre03.g145947	g10869	0.1322434029911852	0.5041438615379681	1680.0
Cre03.g145967	g10870	0.0429322916953322	0.3513723524663731	1057.0
Cre03.g145987	g10871	0.2396215010983213	0.5352076431767082	5300.0
Cre03.g146067	g10873	0.2503024020651712	0.7225491073954519	5063.0
Cre03.g146127	g10874	0.0134936173447811	0.2828070786341087	1023.0
Cre03.g146147	g10875	0.0858692324951139	0.3280795595555088	745.0
Cre03.g146167	g10876	0.0180731636842953	0.1584818202504052	502.0
Cre03.g146187	g10877	0.0199536709464286	0.1835189156403095	1085.0
Cre03.g146207	g10878	0.0679907762010981	0.3040988310811232	1193.0
Cre03.g146227	g10879	0.0975437192828441	0.506267496548342	2717.0
Cre03.g146247	g10880	0.025106946897292	0.2082238024487096	245.0
Cre03.g146267	g10881	0.0341591869480183	0.3354597439058783	2550.0
Cre03.g146047	g10882	0.1710431745874791	0.5288068135689143	1164.0
Cre03.g146447	g10883	0.0753957791742161	0.3661780457940206	1082.0
Cre03.g146467	g10884	0.0052956972006555	0.3305499352092169	591.0
Cre03.g146487	g10885	0.0077022499780921	0.1941462254372167	3178.0
Cre03.g146507	g10886	0.0285748846742028	0.3029315156703795	1649.0
Cre03.g146527	g10887	0.0175820518280628	0.1724101890333277	1965.0
Cre03.g146567	g10888	0.1190667472748404	0.5650404457029766	2964.0
Cre03.g146587	g10890	0.1954303152702771	0.3389888428072928	298.0
Cre03.g146627	g10891	0.134972993888475	0.4077767938275748	1960.0
Cre03.g146667	g10892	0.0506409006566213	0.2835496004400375	618.0
Cre03.g800288	g10894	-0.0	0.1884858212106795	196.0
Cre03.g146687	g10895	0.0397598937132775	0.3378468555291751	673.0
Cre03.g146727	g10896	0.2007829164799915	0.5651878875867756	3083.0
Cre03.g146807	g10901	0.1231774098397686	0.4070574200507218	1636.0
Cre06.g800688	g10907	0.5021290631271788	1.5517870379341665	1912.0
Cre03.g148000	g10910	0.0757494071525468	0.3003951198506863	1257.0
Cre03.g148050	g10913	0.1765818363003968	0.4720229292918763	5131.0
Cre03.g148100	g10914	0.024795646695666	0.2578286543271184	687.0
Cre03.g148150	g10918	0.1519069999440967	0.4202146904507929	3395.0
Cre03.g800291	g10919	0.2617613703514418	0.6369497737199068	1099.0
Cre03.g148250	g10920	0.1513246407546783	0.5439266213335843	11007.0
Cre03.g148300	g10923	0.1047953066096469	0.4187969531197928	3060.0
Cre03.g148350	g10924	0.1356209284028785	0.4504632261291457	1072.0
Cre03.g148450	g10927	0.0987612480053616	0.4070972839818462	1996.0
Cre03.g148500	g10928	0.1013072588232958	0.5381987073180822	629.0
Cre03.g148700	g10929	0.0731012957289032	0.4534453374138752	629.0
Cre03.g148750	g10930	0.073743564383239	0.5340385013993235	891.0
Cre03.g148800	g10931	0.1223042114288577	0.5310047212227713	1021.0
Cre03.g148850	g10932	0.1014981939238442	0.4158950388209634	2879.0
Cre03.g148900	g10933	0.1416608723943454	0.4034027280223388	5486.0
Cre03.g148950	g10934	0.0331774894750963	0.2105057514707821	757.0
Cre03.g149001	g10935	0.2610171555346103	0.650108005958089	1081.0
Cre03.g149050	g10936	0.0866821276879374	0.4532589695973955	1644.0
Cre03.g149100	g10937	0.0073028814583937	0.1648109717348036	1041.0
Cre03.g149150	g10938	0.1258001897910491	0.4121283587483266	1256.0
Cre03.g149201	g10939	0.141335362665478	0.6730857330545064	3229.0
Cre03.g149250	g10940	0.043213558719748	0.3148903841701979	1566.0
Cre03.g149300	g10941	0.1078855730295514	0.4100907177609829	2225.0
Cre03.g149350	g10942	0.2088151685349364	0.5784387992986144	4586.0
Cre03.g149400	g10943	0.1987064947433694	0.6093610972985979	5267.0
Cre03.g149450	g10945	0.1277572159943452	0.4011331842239397	3036.0
Cre03.g149500	g10946	0.0654876219869908	0.3493020141771098	1381.0
Cre03.g149550	g10947	0.1967979267503634	0.5777526144383065	1595.0
Cre03.g149600	g10948	0.1512356301658652	0.433043923931764	5349.0
Cre03.g149650	g10949	0.0468074176944912	0.2980422705769642	1803.0
Cre03.g149700	g10950	0.1241550598739633	0.3577697921861801	1637.0
Cre03.g149750	g10951	0.1685927100184415	0.3643406227102482	1343.0
Cre03.g149800	g10952	0.0365571797301722	0.2525057079240471	6434.0
Cre03.g149851	g10954	0.2856950524476785	0.7161506475014761	1729.0
Cre03.g149900	g10955	0.4484494488603506	0.6759915871351753	1978.0
Cre03.g149950	g10956	0.0413612721839432	0.2707600091529978	1529.0
Cre03.g150000	g10957	0.2915637203508178	0.4865858832037206	1359.0
Cre03.g150050	g10958	0.0853191640174935	0.3190378135610128	1840.0
Cre03.g150101	g10959	0.357707040994618	0.6832885328911166	3059.0
Cre03.g150200	g10960	0.0615956094930315	0.3151736836683489	1460.0
Cre03.g150251	g10961	0.2908820755296528	0.7595256755921274	4448.0
Cre03.g150300	g10962	0.0035170052725395	0.345611402393497	428.0
Cre03.g150350	g10963	0.1542766992271448	0.5266477620598975	5122.0
Cre03.g150400	g10964	0.1141325310460116	0.4197118409515671	1983.0
Cre03.g150450	g10965	0.0522060501231521	0.3487273794809703	1258.0
Cre03.g150500	g10966	0.1435721818685114	0.5144058159231493	1151.0
Cre03.g150600	g10967	0.0528976131043784	0.2463415973383056	1744.0
Cre03.g150650	g10968	0.0458519999937985	0.3465455817988492	1003.0
Cre03.g150700	g10969	0.1433824124838123	0.4541441169296253	1816.0
Cre03.g150750	g10973	0.1194990289269419	0.8892177492433048	256.0
Cre03.g150800	g10974	0.1268024605382576	0.4672817346941472	6369.0
Cre12.g493300	g10975	0.1612167895671256	0.4139848174320389	5298.0
Cre03.g150850	g10979	0.1285939946128658	0.4895158421525577	1705.0
Cre03.g150950	g10980	0.0684723243388569	0.4601959116434935	748.0
Cre03.g151000	g10981	0.0613352456790578	0.250716622230202	1273.0
Cre03.g151100	g10983	0.0873714041039661	0.3459599154109207	1808.0
Cre03.g151150	g10984	0.1108255342160348	0.394894101969053	4559.0
Cre03.g151200	g10985	0.0422647024133488	0.3326193777730526	324.0
Cre03.g151250	g10986	0.0694941228620286	0.3626347512264509	1415.0
Cre03.g151400	g10990	0.1125900311708164	0.3831192178244929	6765.0
Cre03.g151500	g10991	0.0554641548654562	0.3887583421350136	1277.0
Cre03.g151550	g10992	0.0987324901180116	0.6004894750935663	5425.0
Cre03.g151600	g10993	0.2178857718219699	0.3919428490091827	439.0
Cre03.g151650	g10994	0.082761042876649	0.3171426381150252	831.0
Cre03.g151700	g10995	0.0532079007655303	0.3786281864410259	932.0
Cre03.g151750	g10996	0.0293006011431821	0.2082238024487096	262.0
Cre03.g151800	g10997	0.0665817845032519	0.275793585093988	1125.0
Cre03.g151850	g10998	0.1977503971859303	0.6132824274012806	781.0
Cre03.g151950	g10999	0.0672548075433676	0.5421172115295464	255.0
Cre03.g152000	g11000	0.1999915766481562	0.4408399986765892	3832.0
Cre03.g152050	g11001	0.117759350432614	0.3967320037023604	1781.0
Cre03.g152100	g11002	0.1251195404940397	0.3867911957836479	3291.0
Cre03.g152150	g11003	0.1236437623338559	0.5464454471667697	1178.0
Cre03.g152200	g11004	0.182048013442136	0.51816163044682	1411.0
Cre03.g152250	g11006	0.0451172172648401	0.3453414482827809	1274.0
Cre03.g152300	g11007	0.0510625253280831	0.407867656110752	939.0
Cre03.g152350	g11008	0.1784482771765812	0.7631972586810157	2221.0
Cre03.g152400	g11009	0.1608074035090914	0.3544827343986568	861.0
Cre03.g152450	g11011	0.0847440866513309	0.4831483260317836	2779.0
Cre03.g152500	g11013	0.1509607852826992	0.4929593712603772	1917.0
Cre03.g152550	g11015	0.1835353081871655	0.6030841720121075	5615.0
Cre03.g152600	g11016	0.2132992330702597	0.5986561876430101	1687.0
Cre03.g152750	g11018	0.2333952653104622	0.6144321120267708	2114.0
Cre03.g152800	g11019	0.0408264049162628	0.2088870790782756	921.0
Cre03.g152850	g11020	0.0500090524405994	0.2723230106805291	2748.0
Cre03.g152900	g11021	0.0560687978053395	0.4214996844680241	1370.0
Cre03.g152950	g11022	0.104821456781369	0.4549913619048764	2119.0
Cre03.g153000	g11023	0.1132200761924274	0.4111331451053049	1375.0
Cre03.g153050	g11024	0.2123169400022306	0.5527221460296221	3512.0
Cre03.g153100	g11025	0.0560181694511919	0.3683976707941268	1081.0
Cre03.g153150	g11026	0.1192324584669293	0.4093167340871867	7795.0
Cre03.g153306	g11027	0.3322764500790967	0.5731263377312171	5301.0
Cre03.g153400	g11028	0.26564919679177	0.5579851847693833	5751.0
Cre03.g153450	g11029	0.0460593347903805	0.4757300104027589	438.0
Cre03.g153500	g11030	0.2009642176383426	0.6142705698367111	490.0
Cre03.g153600	g11031	0.2903807548058814	0.6003441872617751	1891.0
Cre03.g153650	g11034	0.0104349509377387	0.375581465934367	286.0
Cre03.g153700	g11035	0.0688419127075071	0.3581876435763786	1612.0
Cre03.g153750	g11036	0.136007773669596	0.5162607898918609	2175.0
Cre03.g153800	g11037	0.0653626343455541	0.4214214382270332	1022.0
Cre03.g153850	g11038	0.0887200274523041	0.458967769372449	721.0
Cre03.g153900	g11039	0.0653273369255648	0.3561702109049454	1544.0
Cre03.g153950	g11040	0.1388664169631447	0.3816192173244928	2727.0
Cre03.g154050	g11041	0.1413565667762496	0.356243378067581	734.0
Cre03.g154200	g11055	0.0660914034552426	0.4889526839349619	1396.0
Cre03.g154250	g11056	0.0572748168133875	0.3622948756072955	2428.0
Cre03.g154300	g11057	0.0221691016811582	0.3228678567563286	1300.0
Cre03.g154350	g11058	0.0073350217902297	0.1529528604524211	833.0
Cre03.g154400	g11059	0.085120320622072	0.3367772673013533	2236.0
Cre03.g154425	g11061	0.07835299967842	0.3092426127839929	4108.0
Cre03.g154500	g11062	0.0886612928185243	0.3005085896632049	2275.0
Cre03.g154550	g11063	0.0110703116873404	0.1645221213557278	820.0
Cre03.g154600	g11064	0.0714826348532436	0.4063511637452218	953.0
Cre03.g154651	g11066	0.2863323556337878	0.6228014993360521	9214.0
Cre03.g154700	g11067	0.0914263180564258	0.4220570022129324	1604.0
Cre03.g154750	g11068	0.2685730644639565	0.6200089298883509	1688.0
Cre03.g154850	g11069	0.0571100316326776	0.3114880534133819	763.0
Cre03.g154900	g11070	0.2416045752104689	0.6829200428738776	3903.0
Cre03.g154950	g11071	0.0414588626844836	0.356243378067581	1088.0
Cre03.g155001	g11073	0.0405834697245882	0.2594847411164883	3169.0
Cre03.g155051	g11075	0.0574655051518781	0.2864509580234777	1817.0
Cre03.g155100	g11076	0.0618907677660026	0.2617146733836166	1396.0
Cre03.g155200	g11077	0.0288150685885083	0.3062950259154395	878.0
Cre03.g155250	g11078	0.0634994433112449	0.3868706685086832	2479.0
Cre03.g155350	g11080	0.1170991920292866	0.5254366192855975	2056.0
Cre03.g155400	g11081	0.1059024823983614	0.5509851836000236	241.0
Cre03.g155450	g11082	0.0645475840804136	0.3530572506102107	2043.0
Cre03.g155501	g11083	0.093002539779651	0.4086634825184321	1197.0
Cre03.g155527	g11084	0.0779922851430357	0.3831192178244929	581.0
Cre03.g155550	g11085	0.570203496931444	1.5717108006940776	929.0
Cre03.g155600	g11086	0.0630528650413533	0.3018831721580496	740.0
Cre03.g155650	g11087	0.061678573677729	0.3793121030505975	683.0
Cre03.g155700	g11088	0.1558627016300241	0.5853445702985527	7439.0
Cre03.g155750	g11089	0.0851614205661863	0.4305658654079677	1585.0
Cre03.g155800	g11090	0.0556325379095233	0.2769640886479966	563.0
Cre03.g155850	g11091	0.0377042739400825	0.3061735212007909	1561.0
Cre16.g690207	g11093	0.1036127538606128	0.2039502866127313	367.0
Cre03.g155900	g11094	0.1684058816856358	0.4263162865646514	7715.0
Cre03.g161900	g11095	0.1654661114111249	0.1799630022229432	1009.0
Cre03.g156000	g11096	0.2066173556504776	0.4780834769617039	4880.0
Cre03.g156050	g11097	0.0227118035768799	0.235012364400269	660.0
Cre03.g156100	g11098	0.0563886313011543	0.282358178426184	2500.0
Cre03.g156150	g11099	0.059364981333356	0.3048161912505908	2681.0
Cre03.g156200	g11100	0.1113954101587187	0.5743841065965805	1513.0
Cre03.g156250	g11101	0.0167337618823353	0.2092680072814998	631.0
Cre03.g156300	g11102	-0.0	0.5068165783860571	352.0
Cre03.g156350	g11103	0.0951500406590923	0.3099506162942619	2601.0
Cre03.g156400	g11104	0.118132189761525	0.2932552686997007	960.0
Cre03.g156500	g11105	0.126878503055307	0.4084334329281617	1316.0
Cre03.g156550	g11106	0.1988729089930742	0.6159858941415339	3135.0
Cre03.g156600	g11107	0.0346281929558044	0.13024762053813	882.0
Cre03.g156750	g11109	0.0112399923866962	0.0977335409611554	1483.0
Cre03.g156850	g11110	0.1769150302579733	0.5174213588801759	5185.0
Cre03.g156900	g11111	0.0233481889463799	0.1347956412126809	797.0
Cre03.g156950	g11112	0.0209803890318046	0.4233973520533888	218.0
Cre03.g157000	g11113	0.0213082513745849	0.3263487063424755	1784.0
Cre03.g157050	g11114	0.158952975118795	0.4255702507695479	3456.0
Cre03.g157100	g11115	0.0416328859036254	0.2599333280809656	1469.0
Cre03.g157150	g11117	0.2705820837622102	0.5892183729599745	2293.0
Cre03.g157200	g11119	0.1487666585001117	0.4670216397070003	4707.0
Cre03.g157250	g11123	0.1118959488716249	0.4303453132090251	5279.0
Cre03.g157300	g11124	0.0077922778868518	0.3071538251218502	776.0
Cre03.g157350	g11125	0.1726624494872026	0.4652323924557594	1259.0
Cre03.g157400	g11126	0.109241705116747	0.3751976051394993	5048.0
Cre03.g157600	g11127	0.1145943339922772	0.5028436969905185	4014.0
Cre03.g157650	g11128	0.1332017556467311	0.4314502046678935	1650.0
Cre03.g157700	g11129	0.0052539619413065	0.6284145196536428	289.0
Cre03.g157800	g11130	0.1085411921538049	0.4721411135098005	738.0
Cre03.g157900	g11131	0.1526865563868723	0.4495022701360437	2977.0
Cre03.g157950	g11132	0.074159160762923	0.3248374795790059	1654.0
Cre03.g158000	g11133	0.0088042096863848	0.1125099851709726	1369.0
Cre03.g158050	g11134	0.0849520708526283	0.3117597761384119	4788.0
Cre03.g158100	g11135	0.0406288883566497	0.282358178426184	565.0
Cre03.g158150	g11136	0.0331067157990485	0.289348462532807	3136.0
Cre03.g158200	g11137	0.1032642509646724	0.3581169026237992	1318.0
Cre03.g158250	g11138	0.0349917687305995	0.2578286543271184	1669.0
Cre03.g158300	g11140	0.2161927699363939	0.6138628170879283	3930.0
Cre03.g158350	g11141	0.1368989128899796	0.4964209777918807	1485.0
Cre03.g158400	g11142	0.0458434137860465	0.3349110143943827	2715.0
Cre03.g158450	g11143	0.2376256074622272	0.5587291863183984	661.0
Cre03.g158464	g11144	0.2617685270192497	0.6543989082604428	5141.0
Cre03.g158500	g11145	0.0130155110198637	0.2749415543292486	1950.0
Cre03.g158550	g11150	0.1011351409490809	0.3522400709072783	5720.0
Cre03.g158600	g11151	0.0870327017047127	0.3409483475143567	1105.0
Cre03.g158650	g11152	0.2133369459370707	0.4714564945667805	1870.0
Cre03.g158700	g11153	0.150315039892515	0.4889526839349619	1838.0
Cre03.g158750	g11154	0.009615516321796	0.1949098433548718	1418.0
Cre03.g158800	g11155	0.0271768863405336	0.3537858702370237	856.0
Cre03.g158850	g11156	0.1734880482302824	0.3987780737967251	2392.0
Cre03.g158900	g11157	0.0135232512567941	0.2046502399999802	1466.0
Cre03.g158950	g11158	0.0201896444349315	0.4114244638116283	384.0
Cre03.g159000	g11159	0.0997317620180997	0.4342084302200262	5158.0
Cre03.g159016	g11160	0.1801400377636498	0.6757515295192985	1772.0
Cre03.g159100	g11161	0.0931194395967446	0.5266477620598975	563.0
Cre03.g159254	g11166	0.089658862987337	0.4268768294145363	1583.0
Cre03.g159200	g11167	0.0630291953285241	0.3949933303668566	3791.0
Cre03.g159300	g11169	0.0062959446322697	0.311791206206515	481.0
Cre03.g159350	g11170	0.0847734095085089	0.3759603494988783	9022.0
Cre03.g159400	g11172	0.0135342018518809	0.2956622966792201	1064.0
Cre03.g159500	g11173	0.014124711249819	0.2890481587930164	1612.0
Cre03.g159550	g11174	0.1774679322491484	0.5485164265491302	7013.0
Cre03.g159650	g11176	0.0184058316870882	0.2368897120638578	2101.0
Cre03.g159700	g11177	0.0765305441498638	0.4983761868622356	985.0
Cre03.g159750	g11178	0.0651650107020737	0.4384999031744064	2252.0
Cre03.g159800	g11179	0.0215842234125325	0.3662865697478581	2189.0
Cre03.g159851	g11180	0.1028636433669722	0.4439879571280942	923.0
Cre03.g159900	g11181	0.032856250982245	0.3667056226991149	1337.0
Cre03.g159950	g11182	0.0245177096799607	0.3507962365564501	2239.0
Cre03.g160000	g11183	0.0811601884801745	0.3544247438538483	5067.0
Cre03.g160050	g11184	0.0153262038107301	0.2015865909909727	1229.0
Cre03.g160100	g11185	0.0191093139757386	0.3151446861138058	901.0
Cre03.g160200	g11186	0.0183720147718615	0.3128708609035167	821.0
Cre03.g160250	g11187	0.1494285228454915	0.4743481093669169	4475.0
Cre03.g160300	g11188	0.0073892223322586	0.2675062079540493	206.0
Cre03.g160350	g11189	0.0920196408479172	0.3850227721458463	5416.0
Cre03.g160400	g11190	0.0336231698000055	0.333915363995202	2130.0
Cre03.g160450	g11191	0.0122687364136286	0.2184898221709539	2146.0
Cre03.g160500	g11192	0.0095598049807985	0.1566134364732665	1752.0
Cre03.g160550	g11193	0.0731136204609432	0.4365816479890781	1368.0
Cre03.g160600	g11194	0.0784296029396827	0.4397066399418367	2188.0
Cre03.g160650	g11195	0.1565252229658642	0.4282610874662181	5551.0
Cre03.g160700	g11196	0.1138545096510031	0.4762796623144986	1356.0
Cre03.g160800	g11198	0.089467646210216	0.5299276506690646	1637.0
Cre03.g160850	g11199	0.1604313694074562	0.3569537735741625	1542.0
Cre03.g160900	g11200	0.0768369307493434	0.4101908186736731	5214.0
Cre03.g160953	g11201	0.065845720710239	0.324991546958348	5646.0
Cre03.g161000	g11202	0.0980694302250989	0.4427532650202931	1406.0
Cre03.g161050	g11203	0.0073082186060085	0.1763398067706941	421.0
Cre03.g161100	g11204	0.0606934539344992	0.358408264257481	2155.0
Cre03.g800310	g11205	0.0815448477090303	0.8906013899487683	6084.0
Cre03.g161250	g11206	0.1349915198009205	0.3910687419022746	2501.0
Cre03.g161301	g11207	0.2268800305991869	0.4959106000927021	2400.0
Cre03.g161363	g11208	0.1900724518002939	0.4464058869298019	2192.0
Cre03.g161400	g11209	0.0172818706103657	0.1928361814360105	1320.0
Cre03.g161450	g11210	0.0915770226006748	0.4274766161889938	455.0
Cre03.g161500	g11211	0.0259303915315518	0.5198603854199589	1011.0
Cre03.g161550	g11212	0.0500185308740041	0.2391728188497791	3301.0
Cre03.g161578	g11213	0.2036225610230727	0.5012753636710936	449.0
Cre03.g161606	g11214	0.0251701473692263	0.3831192178244929	316.0
Cre03.g161750	g11218	0.0408869004960851	0.3608826973828956	896.0
Cre03.g161800	g11219	0.0546426952629299	0.2675975544007853	20633.0
Cre03.g162000	g11220	0.0467279125021161	0.1849811419361352	914.0
Cre03.g162050	g11221	0.1225288560107193	0.2393103704320077	2496.0
Cre03.g162100	g11222	0.0511146661779198	0.2342810137816143	689.0
Cre03.g162150	g11223	0.1057442349453743	0.3070667811355246	5923.0
Cre03.g162200	g11224	0.3472762199472317	0.6300287252807996	897.0
Cre03.g162250	g11225	0.0935061462707285	0.3543568637933433	1002.0
Cre03.g162300	g11226	0.1245457769416306	0.3279103548170586	950.0
Cre03.g162333	g11227	0.1449987501689366	0.4081273635096806	4189.0
Cre03.g162400	g11228	0.0918622445424331	0.3120823482146838	3502.0
Cre03.g162450	g11229	0.153367046328855	0.4014248758771329	1443.0
Cre03.g162500	g11231	0.2067794110537989	0.6042188729899767	400.0
Cre03.g162550	g11232	0.0259205062991004	0.3040988310811232	722.0
Cre03.g162601	g11234	0.0376760825052008	0.2454096834063121	578.0
Cre03.g162650	g11235	0.0862898750489321	0.2415183778944174	1547.0
Cre03.g162701	g11236	0.2557806602639164	0.6271350999251144	9818.0
Cre03.g162750	g11237	0.0525778327418182	0.3430686352791565	1495.0
Cre03.g162800	g11240	0.0779922851430357	0.3862704829647679	565.0
Cre03.g162850	g11242	0.0398459376292304	0.4849703736937894	494.0
Cre03.g162900	g11243	0.175083873371582	0.52205382755158	6733.0
Cre03.g162950	g11244	0.0445743590467412	0.2638895180336708	2347.0
Cre03.g163000	g11245	0.0470823046081289	0.2193488519192853	1532.0
Cre03.g163050	g11246	0.0521455444933554	0.3102313264090573	3073.0
Cre03.g163150	g11247	0.1401322811346004	0.4856446320550542	3229.0
Cre22.g753547	g11250	0.1320344178974363	0.2964845524831097	1900.0
Cre15.g801738	g11252	0.1511824925617318	0.4728916358953989	8386.0
Cre19.g750197	g11261	0.0887042941217672	0.4381299686277038	3107.0
Cre19.g750247	g11263	0.0349408161292373	0.2955076718500484	1063.0
Cre19.g750397	g11264	0.1547696667912648	0.6412426545077694	1364.0
Cre19.g750547	g11265	0.1141198922829249	0.4282573188918571	1747.0
Cre15.g801739	g11268	0.116069419704034	0.4124553918090033	7068.0
Cre19.g750597	g11269	0.0337677610304663	0.3596798101964146	1261.0
Cre19.g750847	g11275	0.0590262642104342	0.4189406326573925	1262.0
Cre19.g750897	g11276	0.305058524110342	0.619515346454939	1803.0
Cre19.g750947	g11277	0.1217182915763901	0.5255379295653679	3627.0
Cre19.g751197	g11278	0.0548787841031756	0.4166974606377859	4572.0
