CSCH	JG05	k0	k4	sites
g15429	JG24_g10397	0.0184543581016501	0.3351377432032641	600
g15430	JG24_g10398	0.1563609962150772	0.42893498680937153	1423
g15434	JG24_g10400	0.1779845442719517	0.6693966450744061	1771
g15435	JG24_g10401	0.0395538026702115	0.35128420013905026	864
g15436	JG24_g10402	0.0071642335800089	0.16794566821981385	1676
g15437	JG24_g10403	0.0151329219644631	0.4037627228670606	2069
g15438	JG24_g10404	0.0442233348586676	0.2742935845939877	979
g15439	JG24_g10405	0.0563886313011543	0.26865916744321405	624
g15440	JG24_g10406	0.0488544766282211	0.24630131996142723	1618
g15441	JG24_g10407	0.0266103300115571	0.2326161962278796	701
g15442	JG24_g10409	0.0935061462707285	0.4070574200507218	968
g15443	JG24_g10410	0.1753546927936874	0.5812377080156315	1695
g15444	JG24_g10412	0.0845048718780846	0.4408399986765892	2244
g15445	JG24_g10413	0.1069151236890577	0.48958104395216845	445
g15446	JG24_g10414	-0.0	0.10451664068288352	199
g15447	JG24_g10415	0.0288710702312491	0.12742427759654812	1367
g15448	JG24_g10416	0.0691054537822843	0.257562531730518	1424
g15449	JG24_g10417	0.1862335672658524	0.5888595742954605	1785
g15450	JG24_g10418	-0.0	0.25763588943496935	907
g15451	JG24_g10419	0.1003941374411699	0.40707902470004376	2013
g15452	JG24_g10420	0.0058823830957694	0.015424708186107729	768
g15454	JG24_g10422	0.0694362488633406	0.29234924352282377	2107
g15455	JG24_g10423	0.1441261099730351	0.5127513274540512	1086
g15456	JG24_g10427	0.1688440165529826	0.49399575336658197	710
g15457	JG24_g10430	0.0623700150521599	0.3131242107539159	5863
g15458	JG24_g10431	0.1184723347214356	0.3872457756899804	689
g15459	JG24_g10432	0.0445675653531005	0.42077191179942736	329
g15460	JG24_g10433	0.0824028729623431	0.4822136510863337	3259
g15461	JG24_g10434	0.0780793577616974	0.27076000915299786	708
g15462	JG24_g10435	0.0728975389246827	0.33994182895838454	918
g15463	JG24_g10436	0.1842292831112301	0.40936684935231527	800
g15464	JG24_g10438	0.1303443238349673	0.3824308286068212	2270
g15465	JG24_g10439	0.0416051201062718	0.32522698880614553	897
g15466	JG24_g10440	0.0350754670818289	0.28316723999331583	513
g15470	JG24_g10441	0.0173217860959869	0.1266588649031263	1316
g15469	JG24_g10443	0.0220735757249122	0.24540968340631217	2533
g15468	JG24_g10444	0.0336477683709377	0.2799588162091973	1106
g15467	JG24_g10445	0.1252156833056191	0.6142705698367111	2794
g15471	JG24_g10446	0.0715830431805909	0.32032365259769285	1185
g15472	JG24_g10447	0.0470083903737918	0.3439312000665846	3832
g15473	JG24_g10449	0.0053381008266479	0.32217199476541875	285
g15474	JG24_g10450	-0.0	0.18577823704260477	1356
g15475	JG24_g10451	0.0547386695673667	0.37277422622524103	1571
g15476	JG24_g10452	0.0320321982872938	0.22996445510364888	4868
g15477	JG24_g10454	0.2576185114285735	0.515984407801127	933
g15478	JG24_g10455	0.0259811222923265	0.20358700251747153	1478
g15479	JG24_g10456	0.1341141946820644	0.4677890055961366	893
g15480	JG24_g10457	0.0867391512707803	0.36716116898902945	892
g15481	JG24_g10458	0.0534624301645852	0.3146475281816761	888
g15482	JG24_g10459	0.0979651368127981	0.3481773191426833	1056
g15484	JG24_g10462	0.0200178688471965	0.23768378307503948	1857
g15485	JG24_g10464	0.1570657235351549	0.41463646015562894	2690
g15487	JG24_g10465	0.2703730621561521	0.5955923234249607	1050
g15489	JG24_g10467	0.0920880883035007	0.3361484682705992	1347
g15490	JG24_g10468	0.0383996110176388	0.18271656199331282	558
g15491	JG24_g10469	0.0111664593703129	0.14613586245985122	1229
g15492	JG24_g10470	0.0947315533103041	0.6123759459493381	1285
g15493	JG24_g10471	0.1122972418443679	0.47822032813073556	757
g15494	JG24_g10472	0.1668441406994193	0.482767081862449	2867
g15496	JG24_g10474	0.1055964820046615	0.32887465879019895	2347
g15497	JG24_g10475	0.2744145913706297	0.7905141848439681	1497
g15498	JG24_g10476	0.0947975017851912	0.4178936582429373	1058
g6715	JG24_g10477	0.2100169891965394	0.6095878386492387	2181
g15501	JG24_g10479	0.243265360470175	0.7796425292235774	2124
g15502	JG24_g10480	0.1062378877972701	0.7399900359732863	1286
g15504	JG24_g10482	0.2200985203975954	0.5044594335886782	2186
g15505	JG24_g10483	0.0605516012643278	0.33626750455310805	1128
g15506	JG24_g10484	0.0090635544113039	0.36716116898902945	500
g15507	JG24_g10485	0.0788471565774535	0.5811189086806594	747
g15508	JG24_g10486	0.1440901648819925	0.6799877370689856	2796
g15509	JG24_g10487	0.1202569875563845	0.6679445037384761	2107
g15510	JG24_g10488	0.1296087970703035	0.6439708661640362	3737
g15511	JG24_g10489	0.1529919099867643	0.3411797448253722	3574
g1742	JG24_g10491	0.1068580933084712	0.4800006061574682	5437
g1740	JG24_g10492	0.0213212327679214	0.45499136190487643	981
g1739	JG24_g10493	0.1034232088466122	0.5784267131485364	2413
g1737	JG24_g10495	0.1320245717839843	0.5234923537768	1818
g1736	JG24_g10496	0.0490929124909827	0.39644834513384136	1501
g1735	JG24_g10497	0.1990924706541614	0.48754769581772506	1704
g1734	JG24_g10499	0.1033020179299159	0.4567980475120531	1105
g1733	JG24_g10502	0.1637759598801237	0.6797108849149215	2620
g1732	JG24_g10503	0.0890852572570615	0.42598802820445447	2890
g1731	JG24_g10504	0.0474351609003692	0.37888191841790364	1625
g1730	JG24_g10505	0.162114228367817	0.6561643626795246	1506
g1728	JG24_g10506	0.0868874406055036	0.4649869535269552	6950
g1727	JG24_g10507	0.0460859242042513	0.234616864303215	1463
g1726	JG24_g10509	0.05638012676682	0.2642784132393867	4864
g7944	JG24_g10510	0.1157779791868161	0.36315371392725343	3895
g1725	JG24_g10513	0.0408661389630522	0.20893001719015547	1049
g1724	JG24_g10514	0.0338253610304946	0.32145497750239405	786
g2142	JG24_g10515	0.6336238259190075	0.8828129280822037	534
g1723	JG24_g10517	0.0386502375863871	0.16104373563646046	444
g1722	JG24_g10518	0.0264613606084797	0.28297067335610104	759
g1721	JG24_g10519	0.2402839946460892	0.8642296249836706	5538
g1719	JG24_g10521	0.0797657548745705	0.4373597140092125	1600
g1718	JG24_g10522	0.1660290537493707	0.5362063802905243	970
g1717	JG24_g10523	0.1734386931634411	0.5711170754525725	7779
g1716	JG24_g10524	0.1887814459681531	0.4723331749705171	1125
g1715	JG24_g10525	0.057046926359326	0.3167041698184093	1218
g1714	JG24_g10526	0.0464544745802179	0.40611630250714936	1243
g1713	JG24_g10527	0.0578913516965885	0.4139127019854556	2714
g1712	JG24_g10528	0.3477571152181922	0.625865982608762	2947
g1711	JG24_g10529	0.03909679907621	0.28526939023281606	315
g1710	JG24_g10530	0.058315075653398	0.3946715789270142	1883
g1708	JG24_g10533	0.1888024104935569	0.588387575406055	2132
g1707	JG24_g10534	0.0796784369323811	0.4784705737444908	1750
g1706	JG24_g10535	0.0395893998205045	0.4925846522918027	1775
g1705	JG24_g10536	0.2923784759523102	1.0375116381676004	3283
g1704	JG24_g10537	0.2378828210592894	0.7794317534534283	4772
g1703	JG24_g10538	0.0333288099805344	0.25885710837925985	5179
g1702	JG24_g10539	0.0671374481299252	0.5856734468380902	662
g1701	JG24_g10540	0.0493497606808473	0.29082414825657255	1059
g1699	JG24_g10541	0.5249867429880868	1.3936009036296955	4558
g1698	JG24_g10542	0.1299113730543539	0.3742220310869131	6639
g1697	JG24_g10543	0.1860268026144058	0.7140066108571758	405
g1696	JG24_g10545	0.2669958302548707	0.6197247851605727	4649
g1695	JG24_g10546	0.1421599512888747	0.4886735012926033	7381
g1694	JG24_g10547	0.1689111900744466	0.7018149607118004	677
g1693	JG24_g10548	0.079298052611062	0.3856359987097222	2705
g1692	JG24_g10549	0.1042685632804728	0.5864570095073073	2749
g1691	JG24_g10552	0.1840785525241372	0.7475041877438363	1678
g1690	JG24_g10553	0.1180789694727931	0.45042479366138843	2765
g1689	JG24_g10556	0.0075000625009374	0.20637042424030483	1226
g1688	JG24_g10557	0.0306360396094924	0.2326161962278796	790
g1687	JG24_g10558	0.0330685652894997	0.30193432741427195	1658
g11776	JG24_g10559	0.3171426381150252	0.5544287158201592	368
g1686	JG24_g10560	0.0130722263514627	0.4151964751153796	709
g1685	JG24_g10561	0.0641019325497232	0.4714564945667805	1892
g1684	JG24_g10562	0.1290653666894291	0.6763854774676565	2829
g1683	JG24_g10563	0.1153330784079875	0.5155771070733232	2518
g1681	JG24_g10567	0.1361637262734728	0.5896782027194679	1195
g1680	JG24_g10568	0.06149473888301	0.3656371654166337	9512
g1679	JG24_g10569	0.090989233416247	0.5272935483445496	1592
g1678	JG24_g10570	0.1222410040226615	0.5307907117539481	4824
g1676	JG24_g10572	0.0724932374670598	0.5238646661545243	4453
g1671	JG24_g10574	0.1279691377730725	0.5101828317930279	1480
g1046	JG24_g10576	0.0135373338515739	0.19191675125605767	1453
g15823	JG24_g10577	0.1353679059377655	0.46012366513836245	5215
g15824	JG24_g10578	0.0317236921694301	0.38063577184675096	1535
g15825	JG24_g10579	0.1219588964867937	0.5341465316479799	2606
g15826	JG24_g10580	0.1454618647004986	0.741748901834224	4046
g15829	JG24_g10582	0.042451032945055	0.377762052190208	2257
g15828	JG24_g10583	0.0855127578235666	0.6386648894680065	1596
g15827	JG24_g10584	0.1535016416144634	0.6707975604295642	2275
g15830	JG24_g10585	0.0361952019396417	0.3522069222854268	1789
g15831	JG24_g10586	0.094560766428683	0.5407462559517903	5895
g15832	JG24_g10587	0.0126852918315463	0.15325835166104396	483
g15833	JG24_g10588	0.041702047656909	0.2576562561028819	5357
g15838	JG24_g10591	0.0621473370101288	0.2871750360870559	2359
g15837	JG24_g10592	0.1426228184520626	0.3440295752368326	5030
g15839	JG24_g10595	0.0276304269158026	0.1591951718676123	2826
g15840	JG24_g10596	0.0706656413084023	0.38796034684770186	4465
g15843	JG24_g10598	0.1383702489233817	0.5621828045596435	4873
g15844	JG24_g10599	0.1131850375331001	0.6099198213575092	1199
g15845	JG24_g10600	0.1911836658463167	0.6534168348543368	868
g15846	JG24_g10601	0.0779314498747695	0.29209857507129233	2144
g15847	JG24_g10602	0.1655740716819317	0.6337571474018935	1641
g15848	JG24_g10603	0.2977298668757549	0.7893786234846935	2441
g15849	JG24_g10604	0.1157883459320254	0.6354733952904027	2144
g15850	JG24_g10605	0.1312480252216253	0.453392592943232	1242
g15851	JG24_g10606	0.0897028643220568	0.2533410197135498	2281
g15852	JG24_g10607	0.0353006331434893	0.3831192178244929	221
g15853	JG24_g10608	0.0481319898739464	0.6149241646493169	645
g15854	JG24_g10609	0.0179434395639339	0.20903505185176535	830
g15855	JG24_g10610	0.0800131069412509	0.35866834679294446	1042
g15856	JG24_g10612	0.0722245270920752	0.3096502998028742	1461
g15858	JG24_g10616	0.2062072850057634	0.6173044522815407	1301
g15861	JG24_g10617	0.0260518231889766	0.24524511950000194	1069
g15862	JG24_g10618	0.002186590470093	0.1373907995113528	1378
g15864	JG24_g10619	0.2487742184014164	0.7074278766518173	2637
g3338	JG24_g10622	0.0642710408286622	0.4998592001083379	421
g3339	JG24_g10625	0.0885440307063812	0.4423048428922508	5531
g3340	JG24_g10626	0.1321651924483332	0.5163474984356393	2536
g3341	JG24_g10627	0.0393415571757959	0.42584886872729477	1341
g3342	JG24_g10628	0.0495273571000117	0.33722724481597627	1179
g3343	JG24_g10629	0.132726885041522	0.549381190830394	879
g3345	JG24_g10631	0.1803666620819877	0.6800409606435032	974
g3346	JG24_g10632	0.024795646695666	0.30409883108112323	240
g3347	JG24_g10633	0.1674284482528279	0.5445685022094745	2775
g3348	JG24_g10634	0.0250903679150198	0.1938893027969652	1129
g3353	JG24_g10636	0.1685265182448051	0.651827507615118	3277
g3352	JG24_g10639	0.0084365344019029	0.3017140913930884	906
g3351	JG24_g10641	0.0832900051056084	0.3828748783533631	5930
g3350	JG24_g10642	0.2705062879056525	0.6254398008307706	4461
g3349	JG24_g10643	0.1062580168918646	0.5596287366511241	1664
g3355	JG24_g10644	0.1403718090189207	0.6285513341563594	3372
g3356	JG24_g10645	0.0619974135776681	0.42398535678754545	943
g3357	JG24_g10646	0.0265583593714832	0.2854771848407208	1986
g3358	JG24_g10647	0.0402781342288958	0.33944249471890126	1504
g3359	JG24_g10648	0.1906483057481768	0.43311650269097457	2611
g3360	JG24_g10649	0.0819281721636286	0.5165344376190598	1049
g3361	JG24_g10650	0.0246645831877818	0.27036000914351643	902
g3362	JG24_g10651	0.1094264744402887	0.6423071555538445	1682
g3363	JG24_g10652	0.0980414726907266	0.5216874265183697	1409
g3365	JG24_g10653	0.2160014698906081	0.6722175488756142	2690
g3366	JG24_g10654	0.1385033404463347	0.41920388292334565	1207
g3367	JG24_g10655	0.1969961614253285	0.5477303441052644	1234
g3369	JG24_g10659	0.2781493800625252	0.8530185414329641	3399
g3370	JG24_g10660	0.2912780060616482	0.6756563012490715	3739
g3371	JG24_g10661	0.1412176308652312	0.43464801304132494	2366
g3372	JG24_g10663	0.2995506061054896	0.8775534394876912	6346
g3373	JG24_g10664	0.0337135408966997	0.280079311041567	1687
g3374	JG24_g10665	0.0131390221567303	0.23657921733783366	1053
g3375	JG24_g10666	0.1310513818720356	0.45665780816983426	1568
g3376	JG24_g10667	0.2543175293724689	0.6032236979344331	1358
g3377	JG24_g10668	0.0308558529037036	0.2969491105870806	1270
g3378	JG24_g10669	0.1080752579803176	0.4703278261822154	469
g3379	JG24_g10670	0.0369356278544116	0.24191864106544453	2880
g3380	JG24_g10671	0.0104896814810548	0.22471445500762938	584
g3381	JG24_g10672	0.203399018671705	0.9137401895505584	931
g3384	JG24_g10673	0.0604353649945044	0.5080491176938546	466
g3385	JG24_g10674	0.1466897290893282	0.5805583134043297	3124
g3387	JG24_g10677	0.0922811946823878	0.3585268507072497	2663
g3388	JG24_g10678	0.1691650698379442	0.5468644513444314	2018
g3389	JG24_g10679	0.2950078106818646	0.7118104160228594	1005
g3391	JG24_g10681	0.0540165882431453	0.4268208989174747	958
g3394	JG24_g10682	0.110567712707008	0.4849703736937894	1837
g3395	JG24_g10683	0.0446228241484838	0.36526123130420396	833
g3396	JG24_g10684	0.0068571906245056	0.01421843530846062	437
g3397	JG24_g10685	0.0444191756368766	0.35265564272186367	1529
g3398	JG24_g10686	0.1035235440049427	0.45833878118608473	4461
g3399	JG24_g10687	0.0335854633847772	0.35845548670319954	2623
g3400	JG24_g10689	0.156392946890984	0.6329188282170887	11383
g3401	JG24_g10690	0.1823559248199534	0.7727866358072992	8603
g3402	JG24_g10691	0.2537397046786536	0.5880736166652414	3375
g3403	JG24_g10692	0.1499462286979894	0.5788631601967215	4137
g3404	JG24_g10693	0.1080426499935296	0.5654416761525618	1250
g3405	JG24_g10695	0.0425541998631621	0.4144055443803333	1081
g3406	JG24_g10696	0.0509334042121577	0.5716050390351726	783
g3407	JG24_g10697	0.0363823722262904	0.3389888428072928	798
g3409	JG24_g10698	0.0828008782238898	0.6695701758479707	771
g3410	JG24_g10699	0.0854132964305445	0.46298182812633065	597
g3411	JG24_g10700	0.2179046912692707	0.6277401956180173	6012
g3413	JG24_g10701	0.1426751234940236	0.36563961309945314	1428
g3416	JG24_g10702	0.0780846411447533	0.3118978614967972	685
g3417	JG24_g10703	0.0071259443431051	0.2326161962278796	205
g3418	JG24_g10704	0.0889091410475385	0.36393916854449715	973
g3419	JG24_g10705	0.0423165566338708	0.25970717753837536	876
g3420	JG24_g10706	0.0237173913228841	0.28461721627867775	768
g3421	JG24_g10707	0.1132393924982235	0.3100749583180059	1508
g3422	JG24_g10708	0.1724424287246914	0.480584396281972	2327
g3424	JG24_g10710	0.0274181968003481	0.5481656314070942	393
g3425	JG24_g10711	0.1154956481614177	0.48266267956542996	1632
g3426	JG24_g10713	0.0073824034995518	0.11214880047822277	1675
g3427	JG24_g10714	0.1087876214975422	0.5026900205205694	2446
g3428	JG24_g10716	0.0736788296875599	0.4684929005328349	1143
g3429	JG24_g10717	0.1817515254227306	0.6125465088593597	9017
g3431	JG24_g10720	0.2496922403325536	0.7347452593550584	1642
g3432	JG24_g10721	0.087727059936381	0.4763495891244881	1700
g3433	JG24_g10722	0.0635416300466215	0.31988888797949766	1459
g3434	JG24_g10723	0.0379049594199147	0.28413859469255576	1499
g3435	JG24_g10724	0.0504830889779749	0.3236368389810801	911
g3436	JG24_g10725	0.0653221972726285	0.4781829970538511	1610
g3437	JG24_g10727	0.0763664885437879	0.3875180574137914	915
g3439	JG24_g10729	0.0620187868838349	0.29883565158713843	1952
g3440	JG24_g10730	0.0417741375922484	0.28596323243321214	696
g3442	JG24_g10732	0.0784123607676281	0.4877302664125899	1055
g3444	JG24_g10733	0.0638214753951073	0.5351151485978011	749
g3446	JG24_g10734	0.1264847236318915	0.4684213888147912	3121
g3447	JG24_g10736	0.0658591766645757	0.4433705788926575	4408
g3448	JG24_g10737	0.0229025428950612	0.26818629030804597	3319
g3449	JG24_g10738	0.0917782568385336	0.4583335031013961	1641
g3450	JG24_g10740	0.1194508454442231	0.6163110088618986	1750
g3451	JG24_g10741	0.0347980176627378	0.30606475619102885	1012
g3452	JG24_g10742	0.1353406069643694	0.34822920609832336	663
g3453	JG24_g10745	0.1625216899697333	0.4482842285265668	1035
g3454	JG24_g10746	0.0441021604359011	0.32869119819836634	817
g3456	JG24_g10747	0.0243690811293357	0.2448364258424551	2160
g3457	JG24_g10748	0.1668133305719604	0.5746292366811265	3194
g3458	JG24_g10749	0.0999726326580393	0.551587170187976	1861
g3459	JG24_g10750	0.0790353775989483	0.4331377486984972	2883
g3460	JG24_g10751	0.0220141590093955	0.19591162444771326	2935
g3461	JG24_g10753	0.0236240002945282	0.34949289637201286	1418
g3463	JG24_g10754	0.2349777830649622	0.6692025694719297	12893
g3464	JG24_g10755	0.0123278384566198	0.2190275004017216	1806
g3466	JG24_g10757	0.0112572469879239	0.3241000163927443	271
g3467	JG24_g10758	0.0209916824266745	0.2818899405461399	974
g3468	JG24_g10759	0.0346025122018149	0.13220943175349403	315
g3469	JG24_g10760	0.1259496145063913	0.537102524088483	1585
g3470	JG24_g10761	0.0974880237642931	0.3540110870098583	1681
g3471	JG24_g10762	0.1272949972567842	0.4591335885197085	1439
g3472	JG24_g10763	0.0527485354409068	0.605839911085021	2041
g3473	JG24_g10764	0.1075665578851627	0.5134773681690276	735
g3474	JG24_g10765	0.096285874986155	0.6896730429143432	514
g3476	JG24_g10766	0.1327186831735009	0.4783478141075851	1199
g3477	JG24_g10767	0.0758888581855092	0.44297827524971845	1478
g3478	JG24_g10768	0.024330215035974	0.21707159834004197	2208
g3479	JG24_g10769	0.009917499881017	0.27348233519093196	312
g3480	JG24_g10770	0.0649482093118243	0.2558104047805555	1007
g3481	JG24_g10772	0.2123731906260038	0.5838335708038802	2475
g3482	JG24_g10773	0.1221607834764642	0.2962099529377081	1590
g3484	JG24_g10775	0.2397898520664041	0.5988326319790958	7425
g3485	JG24_g10776	0.1601210962592401	0.5592590812446186	4355
g3486	JG24_g10777	0.0472703674147163	0.24470104983522845	1123
g3488	JG24_g10778	0.2183232434201649	0.6030781883594467	1480
g3489	JG24_g10779	0.3761707025759103	1.117108948016341	1175
g3491	JG24_g10781	0.0107144679356074	0.03987650091050866	552
g3493	JG24_g10786	0.2458039174893437	0.6443827873167857	5027
g3497	JG24_g10789	0.0396493779399111	0.1584818202504052	1849
g3498	JG24_g10790	0.0890627656401485	0.31517368366834897	1400
g3499	JG24_g10791	0.0184814279526966	0.39605057265037263	754
g3500	JG24_g10792	0.0711433450940078	0.3910687419022746	2340
g3507	JG24_g10794	0.0366920992197989	0.3474396364420498	1148
g3508	JG24_g10795	0.0911271125691865	0.5351483179272332	1903
g3509	JG24_g10796	0.1012396804812788	0.6285997791722925	2478
g3510	JG24_g10798	0.225146412981599	0.7481233445744919	13607
g3513	JG24_g10801	0.0484640617385249	0.38512994288943647	1291
g3514	JG24_g10802	0.0481991685917734	0.4281814703360754	1916
g3515	JG24_g10803	0.1368560602349022	0.5456214717560672	5912
g3516	JG24_g10804	0.1468084328445715	0.5859681350862762	1961
g3517	JG24_g10805	0.0272912429355249	0.39605057265037263	901
g3518	JG24_g10807	0.2282436130485062	0.6467717923864494	6148
g3519	JG24_g10808	0.043146331197189	0.2774056222540964	740
g3520	JG24_g10810	0.0916127675249024	0.4796853533904566	4998
g3522	JG24_g10811	0.1416040602999886	0.5312834519292385	7035
g3523	JG24_g10814	0.0059761272368826	0.39916261031048134	1052
g3524	JG24_g10815	0.0909343192702405	0.47073383512432726	1727
g3525	JG24_g10816	0.0693146620782225	0.5207903297424494	3542
g3526	JG24_g10817	0.0859372746942844	0.556453008547033	362
g3527	JG24_g10818	0.0914480236323486	0.17385121054299324	681
g3528	JG24_g10819	0.0453702023595652	0.2995579493995936	1203
g3531	JG24_g10822	0.1464465510522671	0.5160629089525488	1722
g3532	JG24_g10823	0.2740587066705926	0.6601239918224352	3553
g3533	JG24_g10824	0.0327409741483616	0.2967816998720997	667
g3534	JG24_g10826	0.0646952582133051	0.36043930393220436	1470
g3535	JG24_g10827	0.0863346053253784	0.2838062300404884	2305
g3536	JG24_g10828	0.1178281382019041	0.31811793084023765	1099
g3537	JG24_g10829	0.2371565052130516	0.7054701354749972	11847
g3538	JG24_g10830	0.1836378955858282	0.7209751299027607	2294
g3539	JG24_g10831	0.1756983806123622	0.5733599389291437	6139
g3540	JG24_g10832	0.0273889355493934	0.25015691026930076	1902
g3541	JG24_g10833	0.0270723781261611	0.37862818644102597	1331
g3542	JG24_g10834	0.5051058112209305	1.365014104906844	1404
g3543	JG24_g10835	0.0363815224793875	0.25804235998464065	3457
g3544	JG24_g10836	0.241562624376835	0.6354733952904027	1578
g3545	JG24_g10837	0.220647267637663	0.6330371417270402	2867
g3546	JG24_g10838	0.0209803890318046	0.22533016442737935	680
g1079	JG24_g10839	0.1042685632804728	0.46182038770839395	523
g3549	JG24_g10840	0.0396188545362083	0.2669334702400764	905
g3550	JG24_g10841	0.0067189699086686	0.367773413920988	461
g3551	JG24_g10842	0.0648236408731453	0.48537998593772286	3581
g3552	JG24_g10843	0.1532128633439461	0.5198603854199589	840
g3553	JG24_g10844	0.0281458919017594	0.24452120809509725	1343
g3554	JG24_g10845	0.0768624147994767	0.5260183528807896	3283
g3555	JG24_g10846	0.1341301000978591	0.6369970118631485	2059
g3556	JG24_g10847	0.1132190032579157	0.5736782953657851	1878
g3557	JG24_g10848	0.0598129695040695	0.39871022596522987	6611
g3558	JG24_g10849	0.215248191324486	0.5608134859460978	2740
g3559	JG24_g10850	0.0918855473819385	0.5821315276224603	1239
g3560	JG24_g10851	0.2087965401626825	0.7390310365375505	6505
g3562	JG24_g10853	0.0613549490772384	0.3699609855863108	2028
g3563	JG24_g10854	0.0865055108723194	0.542769924681574	1330
g3564	JG24_g10855	0.3364900378387385	0.9204396534806433	3579
g3566	JG24_g10856	0.1218444997247066	0.7606686722929217	1986
g3567	JG24_g10857	0.0355516791709379	0.2666815789539866	1707
g3568	JG24_g10858	0.0925375842121809	0.339147943359438	4649
g3569	JG24_g10859	0.0179112990025405	0.30409883108112323	344
g3571	JG24_g10862	0.0520100933631621	0.3458226030707348	2122
g3572	JG24_g10863	0.0225119219551992	0.4998592001083379	773
g3573	JG24_g10864	0.019934728353534	0.2537443539529018	909
g3574	JG24_g10865	0.0765369407656276	0.37337882117938453	2456
g3575	JG24_g10866	0.0334627991166051	0.22157942489238303	2081
g3576	JG24_g10867	0.12919989044923	0.3678340788081844	1342
g3577	JG24_g10868	0.0909005851252829	0.40497659291371957	1266
g3578	JG24_g10869	0.2228644916295105	0.7527378601733865	1224
g3579	JG24_g10870	0.030337806347132	0.2696246774193924	1527
g3580	JG24_g10871	0.2408685012361278	0.7443390696297891	667
g3581	JG24_g10872	0.0445045798397315	0.4442568610784849	974
g3582	JG24_g10873	0.0832086704637951	0.6290493731462105	669
g3583	JG24_g10874	0.3334074216995036	0.8318540262413227	1765
g3584	JG24_g10875	0.2308415725072738	0.5901766125730976	1412
g3585	JG24_g10876	0.2358009143889679	0.545191123258912	1442
g3586	JG24_g10877	0.102615651956191	0.38667372684741536	1411
g3587	JG24_g10878	0.0633989178807716	0.31476757427963376	4830
g3589	JG24_g10880	0.0367270437744452	0.2702585046207711	1282
g3590	JG24_g10881	0.0823336680858949	0.3774906735839421	1120
g3591	JG24_g10882	0.0479895908894771	0.3767766853108253	1446
g3592	JG24_g10883	0.0093604959177068	0.8460196304058023	327
g3593	JG24_g10884	-0.0	0.07148263485324367	572
g3594	JG24_g10885	0.1611264286731014	0.6546660680703063	3985
g3596	JG24_g10887	0.0657445463676108	0.4550922090208007	1293
g3597	JG24_g10888	0.0954501153407708	0.4319940663069616	2183
g3598	JG24_g10889	0.0233287343873649	0.2883672240912071	1879
g3599	JG24_g10890	0.0823883127951273	0.462118021523501	2146
g3600	JG24_g10891	0.0829686067171597	0.7096077712678771	799
g3601	JG24_g10892	0.0645559565784322	0.5228073440248762	890
g3602	JG24_g10893	0.1908295731180309	0.9959040502498168	982
g3603	JG24_g10894	0.125356157340341	0.5250651252528643	1090
g3604	JG24_g10895	0.1230765397493138	0.4083192168310856	1646
g3605	JG24_g10896	0.1196301592708374	0.4197118409515671	3287
g3608	JG24_g10898	0.5795383920949009	2.789738334585516	1067
g3609	JG24_g10899	0.1890589966302464	0.7565595244933366	3440
g3610	JG24_g10900	0.0130232159320021	0.22556561551435034	1313
g3611	JG24_g10901	0.2611536320648148	0.7716592129900759	2944
g3612	JG24_g10902	0.048978823805825	0.2978401021319878	1042
g3613	JG24_g10904	0.0139409218260681	0.23768378307503948	1129
g3614	JG24_g10905	0.3508138037362744	0.8596802532430232	2932
g3615	JG24_g10906	0.2117058183201156	0.744451341927745	3781
g3616	JG24_g10907	0.0674417212348812	0.41132465677175784	2799
g3618	JG24_g10909	0.079985866737128	0.5568541853418351	1709
g3619	JG24_g10910	0.1078636099592783	0.5058695587411057	3085
g3620	JG24_g10911	0.167104669723771	0.7628789675459515	762
g3621	JG24_g10912	0.0866575447971589	0.4729838171898634	2733
g3622	JG24_g10915	0.1071235853154899	0.631878421361193	1749
g3623	JG24_g10916	0.1891090036312451	0.6118610171818529	3179
g3624	JG24_g10917	0.1280145015909052	0.6051795494374526	2362
g3625	JG24_g10921	0.0738974652908326	0.382593639667035	1764
g3626	JG24_g10922	0.0253675219020847	0.5525159916324252	666
g3627	JG24_g10923	0.1425576551710745	0.5909093062232383	4235
g3628	JG24_g10924	0.0434356732261446	0.4564859376448769	855
g3629	JG24_g10925	0.0852093101229765	0.39490727974605044	1025
g3630	JG24_g10926	0.0519300447915375	0.2712904193589805	1717
g3631	JG24_g10927	0.1222209821320598	0.7321781816584149	813
g3632	JG24_g10928	0.0102847000719522	0.20592846783387997	1483
g3633	JG24_g10929	0.2028486474361662	0.5658945646893232	5359
g3634	JG24_g10930	0.0863375179523932	0.6734561949044688	775
g3635	JG24_g10931	0.1012975992430044	0.5476189841525735	3671
g3636	JG24_g10932	0.061372513685724	0.6734561949044688	881
g3637	JG24_g10933	0.1125202219825471	0.4533794757233828	2666
g3638	JG24_g10934	0.0466081802855664	0.7132322173965338	1076
g3639	JG24_g10935	0.0124656609270303	0.17406229976476384	1092
g3640	JG24_g10936	0.141756960948468	0.6811148520813588	8115
g3641	JG24_g10937	0.0388688008984395	0.40866348251843215	1565
g3642	JG24_g10938	0.0718251788190063	0.4546018526777367	459
g3643	JG24_g10939	0.2279195423730549	0.7937131824608532	4714
g3644	JG24_g10940	0.1182924488550534	0.7140857122652541	4011
g3645	JG24_g10941	0.0327126351669085	0.4154138349198283	2623
g3646	JG24_g10942	0.0605478846856614	0.4615786471744717	1246
g3647	JG24_g10943	0.1856475964422498	0.6219898860688465	3191
