	CSCH_1	JG05_1	CMAL_1	CINC_1	CREN_1	CREN_2	CREN_3	CREN_4	CREN_5	CREN_6	CREN_7	CREN_8	CREN_9	CREN_10
Cre13.g605650	1.6887604272340164	1.2304583211856308	1.2641184956050129	1.8577374649154363	1.573946094013511	1.3984774036398826	1.492290976033232	1.344318864266163	1.4101493607132995	1.4627692791644504	1.100687286499261	1.2470418816305544	1.4972704559277987	1.3373742554542116
Cre13.g606050	1.6270436823964978	0.9223919963645892	0.9191989504721861	1.6378450898580348	0.8456633579122793	0.5474505913224083	0.8461356448492685	0.8418811275515559	0.8040286212675912	1.0415997610794956	0.8573089475076603	0.7546353428534442	0.853404220556371	0.40023914655069043
Cre13.g606600	1.7479791156113809	0.9652515764105855	1.0097429377693885	0.2200292877458557	0.7041417938098755	0.469756062159573	1.283629018523684	0.7032456711060261	1.1424253172543415	0.3663077603910051	0.636814758360461	0.26837069754660847	0.6058481024271581	0.3271309743799191
Cre13.g606800	1.7000187904225805	0.7078790338451368	1.0989259156831626	1.4173385578089832	1.1317076825615986	1.155007436283188	1.34866921395103	1.1106879302340829	1.4443292576916744	1.226462634846923	0.9323639192647682	0.9292560557479552	1.147710109522458	1.103173768448033
Cre13.g606850	1.2732550726376237	1.218576307869411	0.46020313970635185	0.8310303028518067	1.0879985729556143	0.7222391415814218	0.9464634051914343	0.7002088601520672	0.7641697902270927	0.6183098188705534	0.43448814144189135	0.5492526640609802	0.7450784549219515	0.8400159198965356
Cre13.g607000	0.6059875136436998	0.44028478753452216	1.4542714361556806	1.0147732699791754	1.2228996597179063	1.1855029526713623	1.393382981894221	1.7144070196947232	1.078845675511724	1.3315309013579875	1.2580782913864035	0.9844373865180706	0.9318477363083901	1.01949389162698
Cre13.g607050	1.036172280395623	0.7573043017615613	1.4364230066475112	1.4720072865641392	1.286002138374438	1.266268798964796	1.3422529243514547	1.485195601578591	1.1013301091184147	1.3710134651838184	1.277715489436192	1.0763827768722152	1.290296250861648	1.0219785318154284
Cre13.g607300	1.870984756520153	1.5366090381208193	1.2598609251049857	1.5307417461390829	1.3757418380796607	1.192569968979755	1.6612922165601094	1.3430125775177828	1.3844427757419584	1.0917407803556118	1.0820190983194355	1.0211035876876622	1.2099284751543549	1.038430447368999
Cre13.g607350	2.220092273224172	1.2746410343372012	1.4445929999119194	1.788533446753461	1.726179650059498	1.7286436272039578	1.734059038434665	1.5155181092856251	1.4664079131970378	1.4008419329393333	1.4205853081982356	1.4745541447881898	1.4347828769828022	1.5550817037911164
Cre13.g608000	1.8611224787264127	0.6494405932949039	1.5628138227634254	2.071209490703405	1.746104200321551	1.5668415061717462	1.332469183638653	1.1746524003624237	1.1360536530583376	1.6682374883834954	1.5020398519513445	1.4619505391203735	1.6980377866208738	1.6229474115529767
Cre05.g243451	1.7978550056314557	1.6002816441447005	2.5252945226959014	1.3074571109032351	1.3804876531310586	1.151429851814965	1.1220531028360787	0.6489692317080641	0.590511133069827	1.1100017862547245	0.3223177447884409	0.8041803508932723	0.8620442009934942	0.8385540708669799
Cre05.g243450	2.757040622438658	0.19622795445127286	2.7843563461925944	1.5380200712803196	2.1567552524829656	2.3321999090421768	1.4952936349137458	0.43780363179863746	1.4699658348540763	1.443917175982331	0.9071274415711053	0.7535471036348618	2.0104898226049093	1.3321975576010017
Cre05.g243800	2.8887475415532924	2.2939073377129353	2.72584003279077	2.9017644496115484	2.0978035789523264	2.217801344041636	1.8025404160523326	2.203677691123075	1.8044564676792758	2.2611656422056954	2.3740318045381894	2.380336095172706	2.6990374292054957	2.2390192299470577
Cre05.g244200	-0.04574273641146882	-0.15274235626629723	-0.9517888942467361	-0.40533499143187246	0.18056224699526097	0.3605261153878706	0.2192349278237646	-0.27373700078012386	-0.3554579098072519	0.9419720860523293	0.13079823079145744	0.9383821827149184	0.9364272123137345	1.0005311855815182
Cre05.g244250	1.1676792293844973	0.9544387198051479	0.7312886891871515	0.9123888702500138	1.3434369690605854	1.3092027469722214	1.593141071012711	1.7778602416424973	1.4702420945001573	1.0981683580856114	1.4213721185057573	1.2455540678557908	1.1236871703894749	1.1293176126288562
Cre05.g244800	1.487310502920296	0.8549204021078967	1.173608461971608	1.3657946273523112	0.7744244969260484	0.8910556341152858	1.0117213486754801	0.9047128373480312	0.6432051581840884	1.1766406116888908	1.017680487424016	1.0559524141290164	1.196671307006129	0.9116729012955859
Cre05.g244850	1.078522623665486	1.1792744202919423	0.4602622469884408	0.7977538002660042	0.4105976373628664	0.39778611852582313	0.6105828484255998	0.5641359820750218	0.4952479075747428	0.7434510606641	0.6498897888495162	0.5664164479395748	0.8128979492340458	0.4353651186829346
Cre05.g244900	1.8040662057673562	1.3370250533368235	1.3779460114857693	1.6629470840800624	0.7083295151576161	0.6377931566327838	0.9771809409291059	0.8094468566032229	0.9895122701739758	0.7702284202710241	1.1241193132035652	1.0898979946467948	1.0812281687045018	0.7825123792991799
Cre05.g245701	0.6363139123077178	0.9006836411868384	0.728904465122423	0.6418852580572217	1.0957922265591464	1.0024648429602292	1.4194162653074758	1.7238873534830745	1.2244264634215807	1.013763325552301	1.418922279340777	1.3234203699728164	0.9195564179233293	1.201994457327701
Cre05.g245900	2.0345055979293973	2.0110935978523443	1.8210621859966316	2.3188390239784624	1.965870582190254	1.433493288670564	1.7779849976996374	1.7092806373466845	1.676457272026554	1.6687003007236734	1.723470169797059	1.5775636560261002	1.7975654494795776	1.5930326508235904
Cre05.g245950	2.2773452181901717	1.289428435058557	1.8125367634954777	2.0199131537504886	1.9102198400707375	1.892058325971457	2.3586722425086566	2.137549584740364	2.4409108527446395	1.8996806960786734	1.9001681683701128	1.698932604091277	1.8252781263641134	1.7636351287169203
Cre05.g246552	1.1460107954301644	0.3834720166135432	1.0181105245451685	0.8068574010198448	1.213119071417092	1.387905420412901	1.4752394541109204	1.3687131288192154	1.2906955455926832	1.4030417071747154	1.0468662170908611	1.261907902470821	0.9817191251829243	1.2551732047166222
Cre05.g246900	1.986283953131614	0.38098005091564907	1.6035395358404618	1.76173614902093	1.162765843368284	1.3416074591626173	0.7910688249536683	0.9792145929726164	0.5093634476185103	1.2513290437419005	0.635907511768107	1.3036640012596536	1.577402972218351	0.9336875517871227
Cre05.g247150	1.0540250352851204	0.606064509884044	0.6972233079872349	1.140357624546904	0.5918474441198252	0.3113172447236882	0.4479041599347803	0.434601397581483	0.5220393658922946	0.4974000767019098	0.20844140673041026	0.1723135458430386	0.5554270375275907	-0.13481110081294947
Cre05.g247300	1.0819031761717166	0.3403202601048149	0.44897046716800754	1.053633015945167	0.6040083743945793	0.7069815557288482	0.855082926577553	0.6120113734801088	0.6408013854387956	0.810043612874364	0.6931443534623569	0.36017078236073136	0.7522451409585235	0.540987276424577
Cre05.g247550	1.5011849404639204	1.2611085495772745	0.8552236844762959	1.1524173433629183	1.7438818398584304	1.951169730703805	1.7079003016343743	1.3446529077385985	1.5467710416159628	1.3197205092476085	1.5386317156202627	1.5392410865331358	1.5878029756721685	1.6459769809765552
Cre05.g247600	2.4845492461577	2.1027950483076627	2.1950993793470492	2.206711931005359	2.496323770374133	2.4669958696176533	2.3522051542177596	2.263437532826221	2.4659900640353327	2.3756795932991426	2.513960940030575	2.5127373955558934	2.5499790802717555	2.3365638209561204
Cre05.g247950	1.356092262811163	2.6011032301625825	2.3964365949000053	1.5893501420798337	1.8119305567096493	1.9480060761375642	2.1822520435967854	2.0893455657028066	1.9111961965960653	2.032333016089445	1.9662438652391199	2.004764474902437	1.8218814012585942	1.797725895619481
Cre05.g248500	1.5303170723190131	0.9707443913452998	1.6618838079667286	1.8004342024237032	1.0775776857436954	1.30645185346709	1.1171724535281604	0.8482838080267203	0.9855093462106843	1.2738273264884838	0.9653645197767234	1.0558468874739653	1.2177517434131806	1.2459512301038282
Cre05.g248600	1.540830316259453	1.2377971948304023	1.676705099947437	2.0893912223825613	1.2633047179197867	1.3272268835787848	0.968965291641043	1.1987209496085405	1.0686026702916194	1.646555945071686	1.1632851206272687	1.153096264896671	1.4920739041665576	1.5611751243797602
Cre08.g374650	1.7933608274515827	1.2544424488824886	1.1741854459303638	1.4227907869413696	1.64261900956409	1.7373771468860322	1.993944532447766	2.2231564701395317	1.828670473676249	1.544308653180863	2.071401174548796	2.0264956387413764	1.7232351261001044	1.7722129724278322
