	CSCH_1	JG05_1	CMAL_1	CINC_1	CREN_1	CREN_2	CREN_3	CREN_4	CREN_5	CREN_6	CREN_7	CREN_8	CREN_9	CREN_10	CREN_11	CREN_12	CREN_13	CREN_14	CREN_15	CREN_16	CREN_17	CREN_18	CREN_19	CREN_20	CREN_21	CREN_22	CREN_23	CREN_24
Cre03.g194850	2.6790489720023647	1.8949876909749392	2.699069619476221	2.6320329678560554	1.722813023193975	1.7218022544140803	1.5514517760303488	1.6876693606596531	1.626443838288026	1.7370647017413312	1.327549639410469	1.7951454866346603	1.3595509747920709	1.333335128434739	1.273851562628996	1.2910752661349896	0.9661593619257904	1.8136031295232744	2.03795348548537	2.014659984868825	1.535785061534171	1.7256261921574605	1.755265292500651	1.305446812601942	1.6209110313525197	1.4208313064964189	1.4712534622301932	1.4246732154575428
Cre03.g194750	3.0771092230010377	2.498419944438725	2.4911329132660294	2.636738674340664	2.9829344937159674	2.874054631253164	2.8388653653727696	2.9587098937566805	3.1926753182638983	2.939047328613021	3.41922724386372	3.322179864595821	3.124525002081204	3.0358834327153845	3.1058525867787976	3.196525272942334	3.127615236452113	3.1352894095634336	3.3156818951810774	3.340314545036013	3.410792470893273	3.183318780527124	3.358941021899045	2.935550040611824	3.250291502325899	3.2991294371772915	3.1027412627803117	3.0494034514684603
Cre03.g196600	0.7392773589558315	-0.8273717165384804	0.4057382925543551	0.4507883167939497	-0.2823636510148673	0.1543489315577819	0.0482842685543528	0.2713871322776805	0.4463918320938497	0.0459730523172089	0.5370146575033655	0.0750787286851093	0.1619942247519657	0.3473751705591342	-0.0919847199300144	0.1179073373641937	0.3624758868301053	0.3163316483475628	0.6142790050872586	0.3413245041623099	0.4747157624039608	0.1917494540836086	0.4729374940823943	0.6641393538736171	-0.0097172811082604	0.1543359006207795	0.4971262599941499	0.0977338016538734
Cre03.g196950	1.224206659111939	0.690999684115632	0.5810962865834609	1.1627783443276871	0.4109181200773709	0.6688754669452532	0.5128145297769606	0.6802239645919433	0.7535724348009565	0.519900796399837	0.7464569197929003	0.6971381876712938	0.598340146239621	0.8403615739695368	0.5186272637434202	0.7040565754506201	0.6602899197389502	0.797933126395497	0.6421465296040497	0.5095950913888531	0.7637807778200528	0.6706754025995284	0.6878320997279561	1.1069809184893824	0.8106119053595386	0.5614352007087087	0.6367496864409216	0.5094362715658233
Cre03.g197000	2.003249394481633	1.637283910902015	1.0778023778109531	1.6916271410368702	1.5467027841032337	1.7048463035479664	1.338733575312906	1.7226453568658808	1.7848932446896213	1.8270935967124684	1.658276110510637	1.9423090670251015	1.6409314000138049	1.860630588091934	1.5997026199653157	1.6825781201801733	1.7693921473640195	1.8961335872050915	1.6602027722109716	1.7268583655864291	1.821510612380044	1.7362331999382263	1.856835535694483	1.6956430402886713	1.7269878837213566	1.7341514914841276	1.7018023739012325	1.9736988670954616
Cre03.g197050	2.288870940417926	1.9787863664214735	1.518803724858566	1.766720289568413	1.4506776565195656	1.5458291743779418	1.5373812417689885	1.5673041881925966	1.8204838982497893	1.5718837365750264	1.7755723611295957	1.8350927579791216	1.7315286945961883	1.7309237585217498	1.495694400799074	1.599823160763393	1.681635117843322	1.5643489097531107	1.7943493045179824	1.654077574131842	1.755922086099651	1.5753083262651817	1.8573193074154224	1.5886480874923583	1.5812544765424603	1.630155394042337	1.5722656812700495	1.5724336026899504
Cre03.g197350	1.58715021562321	1.1843709009584888	1.382366237217856	1.5553634274101051	0.9604364160696472	1.098715231727857	0.8991044477183177	1.1862233949513057	1.301347418507424	1.0567443927421138	1.112720564684449	1.1555122799144846	1.115961824518694	1.338327396427107	0.8803941889959483	1.4584419284180927	1.120086293346568	1.3382904696875797	1.0847322983388483	0.7386331686097076	1.5444639207839677	1.269102982644699	1.4951287334324004	1.2154624530322389	1.162792324428203	0.9017235918964716	1.1609945359924396	1.147657351267171
Cre03.g197550	1.7060845802225877	1.134577538715658	1.068455943372132	1.1709807319973702	0.6617889552071631	0.882566319155675	0.7543327078067011	0.9137521709201628	1.0880527763719454	0.9498309296994186	1.0604589213042543	0.903243921486301	0.992577805733752	1.1489992088568086	1.0484175600505028	0.9076768251009026	1.0102106021064992	0.9159182902117108	0.7545098885858676	0.8544893702169369	1.1221688232486713	1.080242752945549	1.3319093220719758	1.059684894222478	1.0688360999264337	0.8851278560296831	1.134112877534033	1.0361403440092591
Cre03.g197650	1.50952206434019	0.3550887753214656	1.380427580300915	1.277014963544807	0.7621034744007154	0.9955955149397486	0.8996102294423987	1.0772210672006766	1.1638812351716212	0.849789990417517	1.2921483533343316	1.1918449245860527	1.351456050653547	1.319405964326838	1.3361831669194024	1.1719782226299893	1.308718836769018	1.179477908566562	1.238148390230517	1.4207098646162384	1.3410232732896314	1.18015821461181	1.4051530943506527	1.5845875646204934	1.193117115941149	1.2141644958361255	1.4180439817028003	1.2470871900833802
Cre03.g197900	1.3314250381019836	1.229036875103815	0.976456940228292	0.950928812247764	0.6116026091528469	0.6707518697432048	0.4333734547434406	0.8306150177821208	0.8184562452499502	0.6505628278670166	1.0972264382593804	0.7208067030635481	0.8555037533796062	0.9742224646303596	0.3941224783716939	0.6185872539113025	0.8191485138645166	0.7930030033548537	0.9887122756919774	0.5947547988831046	1.0327437984634422	0.8486366948387708	1.027280525193638	1.0276890685290776	0.7814718829624152	0.6004410711366086	1.3054455511025578	1.0269133962282109
Cre03.g198000	1.80470705613054	1.932768881723005	1.4031104909721213	1.6557650640099797	0.9617259400330624	1.0909428459244284	0.955070703643602	1.042507074810164	1.1166169099162848	1.3124358191328154	1.189487310282503	1.2778423539765595	1.3091650031127482	1.4512570635350808	0.9486277411381692	1.5127554899144142	1.3138839382668888	1.3196138031267362	0.8801289428789074	0.5696060900520661	1.387709584509234	1.0841924435961356	1.4503441011068872	0.9931016115547366	0.8743013318021505	1.0651381706363097	0.7971760513719046	1.1551706249088745
Cre03.g198050	1.9337155736246132	1.6082983078057729	1.4688082261207205	1.421383741521859	1.070238676529361	0.9776974663105016	0.7490098667360447	1.1211170631000091	1.467614740155517	1.0404033096995502	1.1997833852865818	1.3210374891472487	0.9578190486009844	1.3069660194950163	1.0635550756740118	1.6988997129889087	1.5072424398234294	1.3186245433727148	0.9916503529583128	0.7517696917042302	1.205250164763612	1.2256348857860009	1.3895340087161685	1.3078815992094417	1.1719580851271894	1.0268033216509038	1.2278888653015714	0.9957863298238764
Cre03.g198150	1.6927071004441756	-0.0847268478786437	0.8803369835767756	1.032787878737563	0.558412919796996	0.7755272403339638	0.6536350600182445	0.8491478833948983	0.8392789755793489	0.756708581306208	0.9924569396576216	0.8676511759082368	1.0843062272266173	1.0198533733006576	0.8323069730914805	0.9934668872368528	0.9918819473519338	1.0818018597302663	1.1010935746771409	0.8082476285194469	1.4259234995370025	0.9524552126003564	1.3699361354126942	1.4026508528679855	0.9702055616732096	1.1320283522855394	1.1720895269130995	0.902839648761679
Cre03.g207950	1.500819596293371	1.1885487631404812	0.7784998231014244	0.9830957280497914	0.6793178147240079	0.8842398467106111	0.5404207409270722	0.8794968845777225	1.0204037889583786	0.9039162867611676	0.8537648641192259	0.9079062509932232	0.9500327819003792	1.2064516642165086	0.7188390962687379	1.2516083929250712	1.050434650113763	1.0197724226693965	0.861997143220907	0.4400225566572709	0.9939467092255402	0.7256554738283948	0.9471622112412156	0.8475659019095813	0.605302615563536	0.5778179814638957	0.8337577109745922	0.9335203511063848
Cre03.g207901	1.2906004661707158	0.3308666730931809	0.7504796820923759	0.6656230344073283	0.0181821225612257	0.0409794662733819	0.0972302713142698	0.2402648092489656	0.4370053975035225	0.5308812642692085	0.3824895117558666	0.5577949998958729	0.2575160995282409	0.4456142447309085	-0.2232342207552509	0.3645425982447365	0.3789678484729071	0.4633034980736124	0.6695105693513098	0.2243459303351811	0.1580033366910727	0.0656891292857667	0.2912176275084963	0.1709601973455447	-0.0501714273399567	-0.1461090311766855	0.1019981098313122	1.0048020439674492
Cre03.g207700	1.5604394901679477	1.181899848043835	1.5968731368556732	1.7374515190248392	0.7357715385801268	1.1939624556527142	0.931688482738791	1.268253096200347	1.4011961855491446	1.0509818296393554	1.2363179836552436	1.0242449838262997	1.062061776668598	1.3018181769070782	1.1510351856088017	1.12738217568642	1.2208810890693036	1.0392720645401134	1.0397486074722766	1.149270039679959	0.9993688090586448	0.965346259817327	0.9390754691800388	1.265221648712787	0.7071977526688531	0.9329846996490122	1.3163833442203257	1.1005447955560903
Cre03.g207600	1.90636117500078	1.632829401380123	0.8094857235895421	1.2737335851933596	1.9296024985552696	1.798469293608392	1.6861265967539236	1.7805373902594837	2.126264231783857	2.0863877939168134	1.7077584353285038	2.1240438698996806	1.9757449026336649	1.985414407823896	1.8390792419274964	2.0245703510151363	1.7213628555430918	1.7508049421740786	1.6352163440058494	2.133215097313186	2.035544630415683	1.9152951918426573	1.8581756949289787	1.6326859974590455	1.8299646186859664	1.5336704218915274	1.703062350347241	1.6330779894390144
Cre03.g207502	1.709549023854716	1.3238757333872706	1.0952483971530194	0.8303246314972565	1.7680119701162154	1.5790480413839465	1.4939685071323212	1.599789861951716	1.7323004032096403	1.6760865127966094	1.5744991373019708	1.5906976768428982	1.643674732333004	1.6840316179816823	1.4500072864500866	1.6945682690537152	1.4735350238314775	1.6566815654535083	1.7775204018224535	1.5935260580799624	1.74346350399647	1.4938181844144467	1.6854517400036328	1.6702268418177786	1.3138226056416702	1.2829173161622631	1.484216601916725	1.3657526013275645
Cre03.g207400	1.6101860563723616	1.1104896717148471	1.594936769003375	1.9257984388185208	1.0145279553202875	1.0685175717538995	1.0355937510271185	1.314080583877528	1.116801287131706	0.6653964379886276	1.1486547084188277	0.7981672158975384	0.6958654332355111	0.9378906951007624	0.416669561603134	0.0533311793470909	0.782361142964318	1.147140813383075	1.308932368453369	1.1867406491925374	0.4317549621017385	0.1950667684461507	0.3344252284821247	1.1064755162081703	0.2827067103115646	0.8647081430225564	1.3272745925807576	0.7225718984167755
Cre03.g207150	0.6379553700889009	0.430987765693274	0.4910816447499407	0.8941936258134322	-0.1393909751690634	-0.1178037745680306	-0.3872089722658275	-0.0187890287629844	-0.030031303044622	-0.3594576369818988	-0.1609252117925583	-0.0504381493999245	0.3606643055562603	0.3386436502291289	0.2249084393326429	0.4028112173306175	0.4316279283479072	0.1685916965566028	0.0766229958605437	0.2598007671668186	0.505582968267328	0.0892731183860143	0.7833544334515073	0.5756410055942602	0.0896229114625332	-0.0136810471710126	0.2632976933069841	-0.5692969124677141
Cre03.g206600	2.5848889757168902	2.026101965479389	1.959889146934473	2.5198558716614543	2.033344973188468	2.0348096282570327	1.8394126495886105	2.123288932306532	1.9493067732640812	1.7759863694780855	2.0361697805835397	2.1106373586068874	1.8067346464470455	1.771873859855558	1.705596385883409	1.6854705115117548	1.804456979747394	1.864795060134735	2.4497030779339184	1.977736695749876	1.7922141427917109	1.8500903496465968	1.397566665952263	1.820252817657118	1.4247291925566774	1.919325218535256	2.1209816814341744	1.9113136940520508
Cre03.g205900	1.8889297699890333	1.5796568591433502	2.514402171008151	2.5706151808239204	1.3877919219901491	1.5186468552133376	1.1494589170460998	1.6132501129897046	1.5361020232052969	1.3269873491570514	1.1059522675739988	1.6872918246103408	1.4491457117276805	1.7921476235605218	1.6554870165549211	1.9706186792897105	1.9090625989222136	1.4544974252551894	1.3409331616765792	1.6079505114274404	1.937189698864076	1.849385752070606	1.7156013652922308	1.9466151522176	1.8248268295150305	1.779752413164534	1.8673380547567389	1.9002807236158912
Cre03.g204800	1.3403534857892374	1.0296033276734753	1.2529548214650073	1.2909377395105757	0.6416639224687053	0.865508990232688	0.8482011085395397	1.00793742832358	1.0927014044279186	0.8833766103992002	0.9943302911886988	1.0182667503790368	0.9536178411020192	1.1757836078860402	0.8743029702233029	0.9008002879150904	1.0474793919850964	1.020422580847199	0.9751039003272128	0.9646589210518116	1.2707941758267258	1.0410458735938997	1.2052751456715332	0.977020617915484	0.5425086118309859	0.7612096000247768	0.9575479999805588	0.773785784381516
Cre03.g204650	2.1460215319601126	1.768658250127651	2.1086161191077384	2.374256483389537	1.6235278120770205	1.7839168302192807	1.5733855833252737	1.8594125659322789	1.91529079292044	1.610648587486781	1.9582670866054164	1.6511468084027168	1.7922234382135331	1.7250690469509804	1.712234991854772	1.5471270204694636	1.7721945065806857	1.867620639523348	1.7782004119294963	1.8029567056807163	1.807097661054892	1.6683526702674565	1.817907670655944	1.8773685277957368	1.5781586498798272	1.8910354680211008	2.0486133939671665	1.6723238651286976
Cre03.g204350	2.1214393396441555	1.6071027213735312	1.8821645985155104	2.0966173012049576	1.4387243956066618	1.4237243585708117	1.37176313124457	1.5474637150958808	1.6549276512230997	1.0888017409653754	1.5962491257448153	1.4085030885455228	1.4131101097495369	1.471159432364194	1.3696524505846883	1.4087355781321695	1.4796402214393494	1.6079464997156716	1.4713022026657716	1.4078605849411534	1.6301139068610686	1.40055603157689	1.5297348258752923	1.4092979840823046	1.3495020401275266	1.3927292978115038	1.500076564065662	1.263574454178277
Cre03.g204300	1.402849831631459	0.6188621951146352	0.8713382457661725	1.5688190086107148	-0.0167676314867486	0.6697510420244523	0.3392962124533173	0.8111699554237743	0.533666870038462	-0.143235021243145	0.7039112751764818	0.4157982503506924	0.5765761590022078	0.7773544819707132	0.4645661373845912	0.2594044851112245	0.7545620642121834	0.6145071166160948	0.5097362834474741	0.4631459384837373	0.1887269097921867	0.4665319162574517	0.6578398427264829	1.009684223371353	0.1304472210212481	0.5790715014484158	0.8244674548672315	0.4007140144190908
