index	CSCH_1	JG05_1	CMAL_1	CINC_1	CREN_1	CREN_2	CREN_3	CREN_4	CREN_5	CREN_6	CREN_7	CREN_8	CREN_9	CREN_10	CREN_11	CREN_12	CREN_13	CREN_14	CREN_15	CREN_16	CREN_17	CREN_18	CREN_19	CREN_20	CREN_21	CREN_22	CREN_23	CREN_24
Cre06.g307100	0.989296409866972	0.273836334129196	0.8135974154686828	1.1171021377176014	0.7193644483291944	0.7327486941742399	0.4777152505993797	0.9808626120711146	0.9983533559511076	-0.1402396125022975	0.9331838285860814	0.6404006354300147	0.5043599211593878	0.6937725842811524	-0.1506253457769203	0.4013086187761994	0.8697155763522137	0.8044835135018824	0.8519960669532041	0.78880489639369	0.8819787936703364	0.5298344216142807	0.4618703794563461	1.1835696935701467	0.4253419980377782	0.6843690799479384	1.0344531408037183	0.4990251920537312
Cre06.g306950	1.4923700152181814	1.3913814415480288	1.1553512638240528	1.2400132471183154	1.043987658703864	0.9931099544488418	0.9397805179882124	0.9726080020897112	1.189853208581172	1.1013515848636202	1.0721018902858628	1.111859998732079	1.0503918298672954	1.2840483018582576	0.6577528551639895	1.361470960821828	1.315106495267326	1.2217045492920713	1.1636659539527647	0.8048739494823582	1.4662771028955814	1.2505711276446847	1.3579296607052094	0.9906553406322598	1.0394149736520586	0.911090817751899	0.9292485945339812	0.9279394578483188
Cre06.g306700	1.9651801050446205	1.3124027960831623	1.4332431034043278	1.6424447787437968	1.493839085464971	1.5693362835427225	1.3481506538394428	1.4453749545101064	1.708314957689943	1.5940518031238904	1.6266765830132868	1.7158523033844293	1.7470821268536236	1.910488454725488	1.487396624695675	2.0113879303822286	1.687138130545038	1.77724600288263	1.606472438449214	1.7581477397628331	1.8061606298179145	1.6901577023384255	1.9709171984459664	1.5559518542407935	1.5568374165018888	1.669298352526711	1.6191049614117028	1.585659843721991
Cre06.g306350	1.7672964380111806	1.2908557828960951	1.643888592729419	1.853580827558141	0.6910283216649321	0.9785933805918324	0.8024371226348461	1.1084814106545573	1.070354407346621	0.9236852426719	1.4180014741014515	1.3346122462779362	1.4326645853633346	1.4477695437251723	1.3939982687417345	1.0942857829502337	1.3489146464376298	0.8138807994967494	1.8656472958666424	1.641412572693205	1.0148441472186185	0.9554968681172455	1.359872883140265	1.7047565779317844	1.6504623430792886	1.7662471846785857	1.2428066686397623	1.6272910842255928
Cre06.g306200	1.3665534576992209	1.16470430225941	0.830678106278677	1.1575623619054745	0.7962654188231492	0.8578373639148147	0.7960738815587682	0.7666700649361169	1.0370824749185346	0.9676696022540532	1.0208323674681945	1.1576366907472606	1.1497771417738378	1.2280228592633606	0.8496483423757646	0.9853449069245096	1.1610874402236628	1.1882057827797083	1.1459467955791367	1.0299533034731383	1.149567340411922	0.8901313249739959	1.233716798445615	1.2906570996252489	0.8692191672597016	0.7223958529854658	1.0087981361676073	1.0071982502559655
Cre06.g305251	0.8762262933630283	0.3074553931240601	0.0492512774366536	0.2074807962092777	0.3900170606847659	0.6325218171682931	0.693874415793846	0.5013017043033419	0.2383583942804963	0.2654968952124356	0.1896017703929618	0.7286587071847599	0.3504165281106159	0.8646273092117702	-0.0133311445604128	0.8273636297415371	0.9867428251403604	0.7624260650217308	0.2687279637972287	-0.06320953151355	0.4633430984075062	0.8888461341724591	0.5194556194222342	0.2925013990986408	0.5182431071190441	0.5795203503147748	0.1687148010012172	0.4502094004614794
Cre06.g304876	0.4217895924980908	0.909386275956142	0.4044941890609994	0.7870677999268927	0.5420380459151206	0.3574670017153858	0.0983421494009017	0.5648139160307466	0.6110710806413753	0.194697147018322	0.5869105404634153	0.1956897145962362	-0.1980449903546315	0.1078260835796391	-0.0245616463143226	-0.008199640403903	0.3516335986454154	0.7197800420497537	0.380883243264516	0.0077427826438497	0.5032455513672369	0.3265663313576534	-0.2957736381946166	0.5877562765573419	0.0411692572785705	0.0641974333207183	0.8511805146176651	0.0744902200874951
Cre06.g304750	0.5819598130497705	0.7484047344789918	0.6529470250019689	0.9947314587358652	0.6458211695120255	1.007976561066182	0.6372282221922659	1.0233105967963425	1.1424963578378968	1.233147113919848	1.025567108457659	1.043696645636946	1.099427270102143	1.466641474861459	0.6273166546411452	1.3056310799306647	1.2016814334325232	1.0529203163310028	1.147576564124044	0.6455328579804587	1.384295656980204	1.1293451815079782	1.408141672624193	0.9542954201534002	1.162380806520276	0.7700115212355587	0.9600738589347824	1.0521896267298383
Cre06.g304700	-0.0449977530183525	0.4809785087347054	0.4392846020872599	0.3132343406494111	0.3137191564371879	0.3205053668770614	0.4022837464286413	0.3470213344669218	0.4570733292352099	0.3529449332148234	0.7648476246305155	0.6755818939724361	1.068719550677176	1.4972561096733428	0.1589148648124211	1.4014941802022725	0.9933557615908476	0.7408905717521006	0.3486386488616965	0.0642072941809288	0.8958924110896438	0.9312400858402472	0.6193420345894741	0.065249589795083	0.8154117123357338	0.801903742472593	0.4301385338812689	0.1866327847702324
Cre06.g304050	1.0418766498344407	0.6889725572973812	0.1147336431640484	0.6218744253956191	0.6270703912065912	0.305340208720319	0.7544896533474257	0.4839189540568497	0.5364540294054461	0.0102149052233271	0.2056361233470491	0.914873663291464	0.7316026502963848	0.8841248251723335	0.6564562091068604	0.6575049605645118	0.2771538626935991	0.8111776651422623	0.6317891147966653	0.0402364206330367	0.3176972795334095	0.6411136477250838	0.864683841898334	0.3753173692957583	0.3984759679327726	0.5871782811064553	0.2389631777019736	0.4276004185715327
Cre06.g303950	1.6052954430769992	0.7900074000977824	1.2611345396561549	0.6665219446162544	0.9051749271045698	1.5893952209081084	0.9374584038593692	1.6241875617530956	1.6820548051633202	1.5435601061850566	1.2970018805016732	1.1887059283398405	1.1108151839646248	1.1085238995717472	1.0178137265066705	0.9160182196442492	1.0736653848119104	1.0696038702724993	1.3519850044244095	1.2351779861544996	1.284767860560505	1.273486292687287	1.1557570644169035	1.2534090867134184	1.2730015415495473	1.3605441761745594	1.21274712102079	0.939804141244007
Cre06.g303850	1.437194395911763	1.2545557785949162	1.072988380279838	1.5121245610976377	0.8451339835145477	1.0754504515978605	1.0350947245735642	1.1397688970566984	0.8898378010834762	0.8327881449028651	1.051586460255109	1.335725111252504	1.1513975265591316	1.0003371091614903	1.0670222480334373	1.341843580973423	0.8922837656384333	0.9811619980006469	1.8654441764533087	1.7834148104861984	1.3561783998390171	1.058177578331429	1.0178850732764173	1.3866569143435254	1.3444888336574423	1.1188982607903624	1.3381139053551512	1.0537115705656548
Cre06.g303800	0.949163566783393	0.6213617484950666	0.6745974355732456	0.3377772432779442	0.411764782150823	0.5167297978651587	0.5228112694521516	0.6525086919345731	0.5666089662957436	0.5810638633303363	0.7886249269644763	0.8321155714875792	0.7279315794229452	0.835092755441136	0.3399676663217257	1.0005735659644095	0.7754035861514335	1.1514179277017909	1.2459275219670949	0.9479867511054806	0.9171311946318296	0.62674347286324	1.0213941953126526	0.6639700189901192	0.6515855967838051	-0.0201792963528452	0.5025055825489038	0.8712641670859678
Cre06.g303572	0.6879424579570207	0.0048555219372229	0.671481736992578	0.7478748506602135	0.3386905010777757	0.085941015422563	0.1348270435759973	0.2552281436090259	0.3008642598209352	-0.5121787571354307	0.3427164783971719	-0.2242604545353565	0.05514121929482	-0.0322974287592575	0.0857703099057182	0.1769427623846738	0.246815433436833	-0.0359155737644303	0.5284236051945148	0.5110707526607174	0.6161789490208798	0.602377097076021	0.830631569074625	0.5601616040516971	0.544178425787536	0.7131671634908003	0.8275242347865792	0.2709509526467969
Cre06.g303400	1.1769113305109615	0.7601036158535831	0.7809033185862564	0.8150409889526969	1.406667540654344	1.3121933431235917	1.2318543225338796	1.3070010712845563	1.1279031903242045	1.3379909852294831	0.6788580525540109	1.1237700421273702	0.8632359534641076	1.460301520725631	0.7436991652093171	1.3694668896282938	1.5869453094781532	1.1785781947404308	0.8986858419848305	0.8141865701753325	1.002144585290823	1.4932430246786592	0.9969925244101894	1.011838962193677	0.9697593941926878	0.925686263003438	0.8233998375545661	1.075996758801279
Cre06.g303350	1.819793831188724	0.566489288163196	1.3609804489022486	1.1768766492644196	0.9879327924870398	1.4640419058572038	1.249856308784432	1.5932307088131483	1.9275541856957008	1.663993776213197	1.7671348649667626	1.513278056563914	1.565635407316733	1.6448770041796466	1.228400569081875	1.928136363733352	1.2340129764723142	1.059611475601712	1.579300095578141	1.4095958301219755	1.961193499831475	1.2251234298699047	1.8771129390585517	1.129774152563279	1.0992309240621894	1.0359942609074768	1.5562514515888153	1.150353790409394
Cre06.g302950	1.2001054152461483	0.6674217063456094	1.2263151522016025	0.6941742160016616	0.9907571935720207	1.2353741770296784	1.4063134211034154	0.9061170295349964	0.7581964892381139	1.6108064099211197	1.6029303875590075	1.5530937592834626	1.1818918894221442	1.7479392014881758	0.0294788300113331	1.3064328620355738	1.764713462738129	1.5749881371577827	1.6959927444832972	1.1034169540469791	0.5732399911489462	0.8335957230558815	0.804862983944755	0.9980862119493666	1.1856095597614404	0.2642761758786879	0.525088112310304	1.0522317057333526
Cre06.g302800	2.0046823946352434	1.3263229525296276	1.7199492156673712	1.7664833869414989	1.1787696505124805	1.564417668709384	1.126000797198525	1.626675775087556	1.7006863828507095	1.6311734251500185	1.6891414836221823	1.5436525160849133	1.6160674647231237	1.7669389079904827	1.4270386758330365	1.611853771845701	1.6051400920678751	1.6078418522237208	1.6563009737702208	1.4645371847639308	1.8539007770069045	1.5567491845444577	1.807958893134777	1.6469189666505626	1.5665138328738588	1.640262381028451	1.7684225700226592	1.7426348153818736
Cre06.g301550	1.4551564688120329	1.2059114774824786	0.8832799929909212	1.1360905074952343	0.8417843688406413	1.2422368687903391	0.9910743077427698	1.1750331999567487	1.507470985525121	0.989436721753452	1.4043071146567392	0.9751639870474972	1.3487273085958045	1.1217898323244648	1.2439317001855634	1.1056524856843204	1.1313744584521557	1.4565369361803353	1.262018127173653	1.079936099757687	1.3260351818772056	1.1270547457654585	1.3038407644838823	1.1425622295574285	1.324739477212964	1.419537340801693	1.3506844476396207	1.2856004784065078
