index	('median', None)
Cre06.g286300	0.11583434876359791
Cre06.g286350	0.02918314848525732
Cre06.g286450	0.05507088739112219
Cre06.g286550	0.07908990798336787
Cre06.g286600	0.06953558798171153
Cre06.g286700	0.07336732754606408
Cre06.g286750	0.09061942331057052
Cre06.g286800	0.07180745099012387
Cre06.g286850	0.0837724254868207
Cre06.g286950	0.11039158600794954
Cre06.g287100	0.09758904711404043
Cre06.g287250	0.12996628118598005
Cre06.g287750	0.0381992561486314
Cre06.g287800	0.05251432383218281
Cre06.g287900	0.16500404344019579
Cre06.g288050	0.12416722895250523
Cre06.g288150	0.10404247651214737
Cre06.g288500	0.09966962133813369
Cre06.g800703	0.05799872732631626
Cre06.g288850	0.12604494844176933
Cre06.g289500	0.08304751826292837
Cre06.g289550	0.07527550650784887
Cre06.g289700	0.05715140238184534
Cre06.g289750	0.04270787015784834
Cre06.g289800	0.10090638327501897
Cre06.g289850	0.10030125324144878
Cre06.g289950	0.10215789723360758
Cre06.g290000	0.08422387198536618
Cre06.g290100	0.05948220585019711
Cre06.g290350	0.10980023754500567
Cre06.g290850	0.07396914413136911
Cre06.g290900	0.0982031443715656
Cre06.g290950	0.07804300181872979
Cre06.g291300	0.0516365965018871
Cre06.g291350	0.10391991474122819
Cre06.g291400	0.16526719303556922
Cre06.g291550	0.07454176845119333
Cre06.g291600	0.10670386856188896
Cre06.g291650	0.05458057774711703
Cre06.g291700	0.05782157404790113
Cre06.g291800	0.07597053736333678
Cre06.g291850	0.09645049446694012
Cre06.g291900	0.06895866220846288
Cre06.g292050	0.1741561028324287
Cre15.g635067	0.1700929442283881
Cre15.g635200	0.06999323222712749
Cre15.g640900	0.08917815765276459
Cre15.g635600	0.09272052256718834
Cre15.g635850	0.07924354699410596
Cre15.g636050	0.1096113110125363
Cre15.g636300	0.07852446098797387
Cre15.g636400	0.09563034497911338
Cre15.g636500	0.09761295535909417
Cre15.g636750	0.09440421982197508
Cre15.g637050	0.07617961877089971
Cre15.g801691	0.0985524041258748
Cre15.g637761	0.10332868793691512
Cre15.g640250	0.08923490984300486
Cre15.g639550	0.05776310279354391
Cre15.g638551	0.05600362285463265
Cre15.g638500	0.03221880210265558
Cre15.g638400	0.06063482561858628
Cre15.g641250	0.10647492448603621
Cre15.g641200	0.15973367189899165
Cre15.g641266	0.0874331607238977
Cre15.g641400	0.11158440330200785
Cre15.g641600	0.08811766607163393
Cre15.g641800	0.07924936429287782
Cre15.g641875	0.114215998459356
Cre19.g750547	0.07624581320438249
Cre19.g750597	0.07099846520451422
Cre19.g750847	0.1082115764696987
Cre19.g751247	0.06879333856130272
Cre02.g141506	0.09035794036396447
Cre02.g141606	0.07774735140611265
Cre02.g141706	0.0722038924930656
Cre15.g801777	0.11986204301509884
Cre15.g643703	0.09516246017718866
Cre15.g643600	0.0849706605583767
Cre15.g643550	0.08620069311521547
Cre02.g142086	0.029629472808286976
Cre02.g142066	0.0693106856540999
Cre07.g314900	0.07252719890934153
Cre07.g314950	0.049299472182737114
Cre07.g315050	0.0633173521936691
Cre07.g315100	0.11914634701032581
Cre07.g315150	0.0673618826331106
Cre07.g315650	0.04690834634529821
Cre07.g315750	0.0972986103989194
Cre07.g800769	0.060373331171471145
Cre07.g315900	0.10438930773634117
Cre07.g316000	0.05986744879336542
Cre07.g316600	0.09079610254634604
Cre07.g316650	0.09302905135772002
Cre07.g316850	0.07926329680540328
Cre07.g317150	0.09020974630248153
Cre07.g317300	0.11356379744981945
Cre07.g317550	0.055381780849840134
Cre07.g317850	0.08651078608408341
Cre07.g318000	0.11917212657416176
Cre07.g318350	0.037533389284999455
Cre07.g318400	0.04634443520770256
Cre07.g318450	0.0722859082757257
Cre07.g318600	0.015017297209097549
Cre07.g318702	0.08034894711990605
Cre07.g318750	0.04474762929075783
Cre07.g318800	0.1411157472217644
Cre07.g319300	0.0446928252580092
Cre07.g319320	0.1143206491667339
Cre07.g319701	0.05538764254557589
Cre07.g319850	0.10664247199618423
Cre07.g319900	0.07150932049519468
Cre07.g319950	0.04539395085797927
Cre07.g320000	0.08029518413709905
Cre07.g320150	0.10229383780627196
Cre07.g320200	0.07668853962953336
Cre07.g320300	0.07291640188064628
Cre07.g320350	0.09067685097211672
Cre07.g320450	0.09974122940186518
Cre07.g320550	0.07195895534236899
Cre07.g320800	0.05802801869264533
Cre07.g320850	0.07794855364405123
Cre07.g320900	0.10646552220323806
Cre07.g320950	0.06000617382096525
Cre07.g321100	0.09885220124250921
Cre07.g321200	0.11870211765592678
Cre07.g321250	0.08228183880238939
Cre07.g321350	0.11717463707201614
Cre07.g321550	0.06530046928594321
Cre07.g321700	0.14155488865185997
Cre07.g321800	0.1466489841169355
Cre07.g321850	0.0894920924139788
Cre07.g321900	0.11111492084334525
Cre07.g321951	0.06696349590986875
Cre07.g322100	0.0557581983453575
Cre07.g322176	0.09344282739691673
Cre07.g322250	0.13303401712030055
Cre07.g322500	0.05246183179605477
Cre07.g322550	0.08870332738210149
Cre07.g322950	0.09518761979884174
Cre07.g323050	0.11313938018489185
Cre07.g323600	0.07412198614181645
Cre07.g323750	0.24313637344879005
Cre07.g324050	0.0794468139271346
Cre07.g324150	0.1022617388251286
Cre07.g324200	0.05994562932554146
Cre07.g324350	0.036138529919616726
Cre07.g324400	0.08605137985923356
Cre07.g324500	0.15625215173533888
Cre07.g324550	0.0806728648036149
Cre07.g324600	0.07654865460728229
Cre07.g324800	0.14203596993998785
Cre07.g325050	0.14673227421388718
Cre07.g325101	0.06575192567913227
Cre07.g325250	0.05173703126284479
Cre07.g325400	0.07254769210331254
Cre07.g325450	0.13938313930180815
Cre07.g325500	0.10405178959422819
Cre07.g325550	0.09606690519845405
Cre07.g325600	0.08541365327851991
Cre07.g325712	0.07348334128104209
Cre07.g325713	0.08816528965507282
Cre07.g325714	0.0525777881500085
Cre07.g325716	0.06352191709359048
Cre07.g325723	0.042696859586941166
Cre07.g325724	0.08656461049966457
Cre07.g325728	0.17884636214436667
Cre07.g325732	0.05368546427322046
Cre07.g325734	0.13024458001732886
Cre07.g325735	0.07602902571388397
Cre07.g325736	0.1342708810603368
Cre07.g325740	0.179549205828275
Cre07.g325743	0.051488339830183506
Cre07.g325744	0.1431360122835344
Cre07.g325746	0.1227156513339834
Cre07.g325755	0.07102900063082826
Cre07.g325762	0.06297796330615389
Cre07.g326200	0.0835940123101434
Cre07.g326250	0.05054024010009615
Cre07.g326350	0.09068728454650386
Cre07.g326400	0.04045064459757713
Cre07.g326450	0.050181220361405654
Cre07.g326500	0.08875339437026472
Cre07.g326600	0.15758931073141866
Cre07.g326800	0.07531852139238879
Cre07.g326900	0.17630211856408026
Cre07.g326950	0.09637749925735625
Cre07.g327079	0.08100238129624532
Cre07.g327350	0.0928763473793507
Cre07.g327400	0.0658554615600571
Cre07.g327750	0.0798808235267964
Cre07.g328000	0.047576626537598844
Cre07.g328150	0.08790952732284599
Cre07.g328200	0.1343457443283624
Cre07.g328350	0.1190849138332859
Cre07.g328450	0.1347839270278275
Cre07.g328750	0.07634434765489065
Cre07.g328800	0.13673160145139057
Cre07.g328900	0.0667637178085112
Cre07.g329000	0.04441299824386806
Cre07.g329150	0.07263259269939933
Cre07.g329300	0.09670822939024333
Cre07.g329350	0.07854520685488084
Cre07.g329500	0.08754819201266321
Cre07.g329650	0.05674370288572463
Cre07.g329800	0.1055996313830739
Cre07.g329850	0.06992885393199968
Cre07.g329900	0.0761041932686377
Cre07.g330100	0.09733037008428189
Cre07.g330200	0.06466950656961332
Cre07.g330450	0.15862879756165052
Cre07.g330500	0.10051334889530214
Cre07.g330650	0.15431848625155875
Cre07.g330850	0.11139329103083358
Cre07.g330950	0.06062958425532898
Cre07.g331500	0.09726796497072908
Cre07.g331550	0.02830789666950736
Cre07.g331750	0.10495334986158171
Cre07.g331800	0.08991595592138454
Cre07.g331900	0.057331776994604934
Cre07.g332300	0.10045604707807265
Cre07.g332450	0.12217176578638562
Cre07.g332500	0.054220696367762646
Cre07.g332650	0.06041229072255559
Cre07.g332700	0.08110118410288174
Cre07.g332786	0.04053370208677011
Cre07.g332800	0.09644853142640017
Cre07.g332950	0.06435156394822734
Cre07.g333400	0.10844887198667504
Cre03.g172200	0.1205342494111548
Cre03.g172100	0.11862809146246675
Cre03.g172050	0.10742942831679739
Cre03.g172000	0.15742898947693706
Cre03.g171950	0.07393492636777459
Cre03.g171900	0.0664063982151665
Cre03.g171800	0.1533491349599278
Cre03.g171700	0.07763015804958175
Cre03.g171550	0.031206841408188253
Cre03.g171500	0.1005266615644439
Cre03.g171350	0.07059205998587709
Cre03.g171300	0.0876358135549267
Cre03.g171050	0.054776838414474636
Cre03.g170900	0.06479774978736
Cre03.g170800	0.09857300730613403
Cre03.g170750	0.08360579618326809
Cre03.g170650	0.09033318050741132
Cre03.g170550	0.10750877164520582
Cre03.g170500	0.044837232836291194
Cre03.g170450	0.11268287714093166
Cre03.g170350	0.12201661353864587
Cre03.g170250	0.15578260273402905
Cre03.g170200	0.10672216015973286
Cre03.g170150	0.11322113473120106
Cre03.g170050	0.08927632211733849
Cre03.g170001	0.08282750007225184
Cre03.g169900	0.07536336547331904
Cre03.g169850	0.08723883685916943
Cre03.g169800	0.09842978792586354
Cre03.g169700	0.06647590336724675
Cre03.g169550	0.028198024213183653
Cre03.g169400	0.030527247132650776
Cre03.g169350	0.07426896119893296
Cre03.g169200	0.06224237202969821
Cre03.g168950	0.09697171279353642
Cre03.g168850	0.07400230316674006
Cre03.g168700	0.05319680640337806
Cre50.g761397	0.07792376463425582
Cre03.g168550	0.10336464540121519
Cre03.g168450	0.06279280622903578
Cre03.g168200	0.10986990731380342
Cre03.g168150	0.1056005262800278
Cre03.g167924	0.07465969300533357
Cre03.g167600	0.09093144390428895
Cre03.g167550	0.08475599479502073
Cre03.g167500	0.07537776247475134
Cre03.g167450	0.15625359022194693
Cre03.g167400	0.07719039763851132
Cre03.g167250	0.11519493613864869
Cre03.g167150	0.1171645985583472
Cre03.g167051	0.13373586736714113
Cre03.g167000	0.10157942748870803
Cre03.g166750	0.09815441213179464
Cre03.g166650	0.02320063774834622
Cre03.g166550	0.08302907618108232
Cre03.g166250	0.0021259483701562727
Cre03.g166201	0.1411395551874594
Cre03.g166050	0.10127628578441676
Cre03.g165900	0.04279885020793074
Cre03.g165750	0.06446185147148094
Cre03.g165700	0.13823084019161408
Cre03.g165650	0.07582192454879313
Cre03.g165350	0.06973733325694625
Cre03.g165100	0.09166618956858787
Cre17.g709700	0.10449393815563271
Cre17.g709850	0.06331583496590495
Cre17.g709950	0.058400267111144245
Cre17.g710050	0.1443197543858598
Cre17.g710100	0.10113469768471095
Cre17.g710150	0.05356436746731989
Cre17.g710800	0.0979698880304591
Cre17.g710850	0.0676870316416555
Cre17.g711000	0.041948576756673975
Cre17.g711050	0.06262121854878411
Cre17.g711150	0.1527830951528431
Cre17.g711200	0.0789022105507092
Cre17.g711300	0.08425102905645399
Cre17.g711450	0.0811327001753676
Cre17.g711900	0.06618897541799501
Cre17.g711950	0.07749022905047097
Cre17.g712100	0.1320086028415006
Cre17.g712300	0.09388881428582627
Cre17.g712350	0.11963843850205427
Cre17.g712400	0.13180330517400568
Cre17.g712850	0.08864323141614361
Cre17.g713350	0.0744288710370347
Cre17.g713900	0.0717616761486627
Cre17.g713850	0.06321512722282971
Cre17.g713800	0.07913953943267657
Cre17.g714250	0.10922433789033462
Cre17.g714900	0.05724130262511037
Cre17.g715000	0.07300442063267741
Cre17.g715100	0.059516450432049194
Cre17.g715150	0.06622285076683007
Cre17.g715200	0.08241797308235692
Cre17.g715250	0.10877234439620036
Cre17.g715300	0.08451952410749038
Cre17.g715500	0.09740525034464019
Cre17.g715700	0.09769113244808779
Cre17.g715750	0.06214112968803218
Cre17.g715900	0.053120418916054124
Cre17.g715950	0.08170238125352948
Cre17.g716000	0.07261689437148326
Cre17.g716400	0.0885627684746127
Cre17.g717150	0.06349620555696427
Cre17.g717200	0.11849287945049927
Cre17.g717300	0.1306399427021863
Cre17.g717700	0.07109484177285467
Cre17.g717750	0.0553114425779266
Cre17.g717800	0.11211751989398025
Cre17.g718050	0.10685914008076924
Cre17.g718250	0.05380560525143117
Cre17.g718300	0.07648260603842988
Cre17.g718350	0.0742189349434986
Cre17.g718500	0.074844112868462
Cre17.g718600	0.14206848212201317
Cre17.g718650	0.10836568360662883
Cre17.g718750	0.08082870874168271
Cre17.g718800	0.04843223085162928
Cre17.g718900	0.1251887959175743
Cre17.g718950	0.05037666902248229
Cre17.g719000	0.03526455570671795
Cre17.g719050	0.14363835025447916
Cre17.g719250	0.09834603614160964
Cre17.g719450	0.06428290568209902
Cre17.g719600	0.10029398564863512
Cre17.g719900	0.09191829469122678
Cre17.g720050	0.08350295442601205
Cre17.g720183	0.1250951726211012
Cre17.g720250	0.1021084674439072
Cre17.g720350	0.05892899160968477
Cre17.g720450	0.07604177071040048
Cre17.g720528	0.11558217799437898
Cre17.g720550	0.08932646951775099
Cre17.g720600	0.06272421461433345
Cre17.g720950	0.09072583729690245
Cre17.g721200	0.06043769865447459
Cre17.g721250	0.1087468690003649
Cre17.g721300	0.09539925777190159
Cre17.g721350	0.11715361117249672
Cre17.g721450	0.1067546832239373
Cre17.g721500	0.06911334981285203
Cre17.g721600	0.1094237688199586
Cre17.g721700	0.05398907787336029
Cre17.g721750	0.1019123550683995
Cre17.g721800	0.10088414239031573
Cre17.g721900	0.08708123345814818
Cre17.g721950	0.06646630702404027
Cre17.g722000	0.05330210228189969
Cre17.g722150	0.06994106166396992
Cre17.g722200	0.08148040215640898
Cre17.g722300	0.09235673912778516
Cre17.g722350	0.0554161713242291
Cre17.g722400	0.0822444110455464
Cre17.g722500	0.09622013152233007
Cre17.g722700	0.06510841720589719
Cre17.g722750	0.06563923054290415
Cre17.g722800	0.06465637242751468
Cre17.g722950	0.0827028097553352
Cre17.g723150	0.0956415047187575
Cre17.g723200	0.06231946782145701
Cre17.g723250	0.054723077561605604
Cre17.g723350	0.16324678652933827
Cre17.g723400	0.19584997066203286
Cre17.g723500	0.13449113135123072
Cre17.g723550	0.0754656790009007
Cre17.g723600	0.08640498256188314
Cre17.g723650	0.07935514740940215
Cre17.g723750	0.06756956746545947
Cre17.g723800	0.06979875238680688
Cre17.g723900	0.11088056266153871
Cre17.g723950	0.07425951917315127
Cre17.g724150	0.06869234197165766
Cre17.g724200	0.03947218233800664
Cre17.g724300	0.11188460856676859
Cre17.g724350	0.06432156740288265
Cre17.g724400	0.1061319381855284
Cre17.g724550	0.06175449155178374
Cre17.g724600	0.1430434725169201
Cre17.g724700	0.10892708398028839
Cre17.g724750	0.08384172882048688
Cre17.g724850	0.06660231039695573
Cre17.g802069	0.10590021320028435
Cre17.g725050	0.06937667524106424
Cre17.g725200	0.05964854899497005
Cre17.g725400	0.03875139516255776
Cre17.g725500	0.05195605373667959
Cre17.g725950	0.10792034280627753
Cre17.g726050	0.0821344996869782
Cre17.g726000	0.11456595638765983
Cre17.g726250	0.1039396205146768
Cre17.g726300	0.11091631866180315
Cre17.g726350	0.04111743655118051
Cre17.g726400	0.129977697959447
Cre17.g726450	0.09673756242053597
Cre17.g726500	0.08677447457841368
Cre17.g726650	0.06371288573990488
Cre17.g726700	0.07469950030313764
Cre17.g726750	0.047831178544190445
Cre17.g726983	0.11232965311534422
Cre17.g727100	0.11780061101794237
Cre17.g727300	0.1646169457000033
Cre17.g727400	0.09587876225057528
Cre17.g727650	0.06434662398858312
Cre17.g727700	0.07874291011564935
Cre10.g451400	0.062473841844536096
Cre10.g451150	0.12480061855309907
Cre10.g450900	0.13389598962464913
Cre10.g450850	0.09442678488770717
Cre10.g450550	0.11704666253537606
Cre10.g450400	0.04963398162143101
Cre10.g450350	0.06817408229312136
Cre10.g449700	0.11459654713015802
Cre10.g449800	0.1751630183750877
Cre10.g449550	0.05992946038846873
Cre10.g449350	0.1513221984446316
Cre10.g449250	0.06556048234585435
Cre10.g449150	0.11642166191835308
Cre10.g449100	0.04338430186217188
Cre10.g449050	0.09437854382439739
Cre10.g448850	0.06775073478071643
Cre10.g448800	0.06920947867017566
Cre10.g448750	0.07838176253244603
Cre10.g448700	0.08680229212917237
Cre10.g448550	0.11856993084586245
Cre10.g448450	0.14517038557889497
Cre10.g448350	0.12872369521529686
Cre10.g448051	0.07028271365739905
Cre10.g448000	0.08959862881264123
Cre10.g447950	0.09547331994977143
Cre10.g447900	0.08069143684267166
Cre10.g447850	0.09577138086473853
Cre10.g447350	0.051079106509745675
Cre10.g447300	0.07812359661176933
Cre10.g447100	0.04266427905111873
Cre10.g447000	0.052724732706069845
Cre10.g446900	0.09727267878252002
Cre10.g446800	0.05199644140307389
Cre10.g446750	0.02290551284963412
Cre10.g446700	0.06939781489245056
Cre10.g446550	0.05991837209032197
Cre10.g446500	0.11009202888064844
Cre10.g446450	0.06582953452748422
Cre10.g446400	0.12813509999840628
Cre10.g446350	0.09898063943740269
Cre10.g446200	0.09976145237649828
Cre10.g446150	0.07746602303362113
Cre10.g446100	0.03363033425610895
Cre10.g446050	0.13997346384954956
Cre10.g445650	0.09702348621441911
Cre10.g445050	0.08661545867324974
Cre10.g444900	0.08121940672709124
Cre10.g444800	0.08565246653089026
Cre10.g444700	0.06060164097982266
Cre10.g444550	0.07957920962711149
Cre10.g444500	0.09956951655569626
Cre10.g444450	0.07091554943126246
Cre10.g444400	0.07022208073936444
Cre10.g443850	0.05719610938305011
Cre10.g443801	0.059673149909564724
Cre10.g443750	0.06496513449992947
Cre10.g443500	0.16932710975424783
Cre10.g443450	0.11522418633043097
Cre10.g443300	0.061233618941667275
Cre10.g443250	0.07130306033700404
Cre10.g443100	0.05587147278191205
Cre10.g442950	0.09579781745821545
Cre10.g442750	0.08077771633446333
Cre10.g442700	0.07678077694621793
Cre10.g442650	0.11819054824630457
Cre10.g442600	0.1611409649453683
Cre10.g442400	0.07815755880229505
Cre10.g442200	0.13277190091716
Cre10.g442000	0.0837052962499045
Cre10.g441950	0.049204316617431035
Cre10.g441900	0.06498741660859544
Cre10.g441750	0.06872701622334393
Cre10.g441700	0.07832695726096814
Cre10.g441500	0.07360332428794006
Cre10.g441400	0.08315275064924892
Cre10.g441350	0.09772737388069942
Cre10.g441250	0.061590277985966516
Cre10.g441100	0.1038064285868193
Cre10.g441000	0.1119864677307115
Cre10.g440900	0.09759232567246283
Cre10.g440850	0.09169361511300125
Cre10.g440650	0.10482801394092675
Cre10.g440450	0.06212823867829087
Cre10.g440400	0.05764346528921995
Cre10.g440300	0.08893807183160075
Cre10.g440250	0.06540614682105397
Cre10.g440200	0.06313290622925258
Cre10.g440150	0.08221547701534423
Cre10.g440100	0.0766491286200775
Cre10.g440050	0.07304823397636552
Cre10.g439850	0.07076467290072189
Cre10.g439650	0.07819126195571134
Cre10.g439600	0.06822067626510134
Cre10.g439550	0.10102056012664781
Cre10.g439450	0.2278907137846647
Cre10.g439400	0.08656988114227486
Cre10.g439350	0.0714354528440699
Cre10.g439250	0.07672109191193469
Cre10.g439200	0.08234196230869899
Cre10.g439150	0.04790042532010674
Cre10.g439100	0.045015260767882384
Cre10.g439050	0.06480212320211473
Cre10.g439000	0.07377629058267691
Cre10.g438750	0.06522913003570051
Cre10.g438700	0.07405796794417457
Cre10.g438650	0.07552231861268288
Cre10.g438550	0.08491372747177077
Cre10.g438500	0.07610131087601865
Cre10.g438100	0.0723173529582169
Cre10.g438050	0.11285191244112132
Cre10.g437950	0.11276499485240266
Cre10.g437250	0.18087975332956285
Cre10.g437150	0.052188959290190705
Cre10.g437100	0.09482862681869111
Cre10.g437050	0.08014022273339541
Cre10.g436850	0.06846486150176424
Cre10.g436800	0.19394471245484388
Cre10.g436550	0.11514080995875431
Cre10.g436500	0.13354728402796015
Cre10.g436350	0.11572863575754595
Cre10.g436300	0.06423612228907671
Cre10.g436150	0.049088106390710935
Cre10.g436100	0.08963310555169438
Cre10.g436050	0.08327309805683797
Cre10.g436000	0.10374338379275587
Cre10.g435850	0.115081280888894
Cre10.g435800	0.07616044638554738
Cre10.g435600	0.034352082612474244
Cre10.g435550	0.05862661445953767
Cre10.g435500	0.17058056531214885
Cre10.g435350	0.07150663978129755
Cre10.g434900	0.09920998677174496
Cre10.g434800	0.06680940028287743
Cre10.g434750	0.07308617823136136
Cre10.g434600	0.0942126426375209
Cre10.g434250	0.05491882178246664
Cre10.g434200	0.04925000780088411
Cre10.g433950	0.0781894335180827
Cre10.g433900	0.072358522204998
Cre10.g433800	0.037215099526095044
Cre10.g433750	0.0980621004856588
Cre10.g433600	0.12091985367081493
Cre10.g433450	0.09936455300494876
Cre10.g433400	0.06236765700147162
Cre10.g433300	0.08475830029294358
Cre10.g433100	0.04778983034343258
Cre10.g433050	0.08200910832333577
Cre10.g433000	0.07387442471048099
Cre10.g432900	0.07979147277555794
Cre10.g432850	0.07286223552614689
Cre10.g432800	0.07342206683306324
Cre10.g432770	0.06531465734805667
Cre10.g432650	0.12050257043370746
Cre10.g432550	0.15023788248291856
Cre10.g432500	0.04450088488181151
Cre10.g432200	0.13094704379101413
Cre10.g432050	0.0794261240631534
Cre10.g432000	0.06216810412872872
Cre10.g431950	0.09591787660606663
Cre10.g431900	0.24153131039973763
Cre10.g431850	0.1340883621357952
Cre10.g431800	0.07299199131302195
Cre10.g431650	0.07146239035259702
Cre10.g801119	0.06489321396098509
Cre10.g431550	0.09321840535746685
Cre10.g431400	0.07380280894843086
Cre10.g431350	0.031038162415810255
Cre10.g431150	0.06879223360870565
Cre10.g430800	0.05901496683085592
Cre10.g430501	0.08443567935624038
Cre10.g430450	0.0591908862368839
Cre10.g430400	0.10403860881520914
Cre10.g430350	0.07031401156150319
Cre10.g430300	0.08175022187056266
Cre10.g430250	0.06153192324675755
Cre10.g430200	0.061950552395644023
Cre10.g430150	0.13954812956204482
Cre10.g430100	0.10092299758588526
Cre10.g430050	0.0729104812625259
Cre10.g429880	0.09739228625116128
Cre10.g429850	0.10637598969263702
Cre10.g429600	0.05906994761336837
Cre10.g429150	0.10307748957015625
Cre10.g429100	0.09684882235237376
Cre10.g428900	0.10120360593165441
Cre10.g428678	0.08074811333167965
Cre10.g428664	0.08034969691499792
Cre10.g428650	0.05970434080461564
Cre10.g428500	0.10586678316224529
Cre10.g428200	0.06195973098483547
Cre10.g428150	0.1152320205580319
Cre10.g428100	0.11504563011226021
Cre10.g427700	0.06354097363427821
Cre10.g427600	0.09114241969880489
Cre10.g427550	0.06778166870908166
Cre10.g427500	0.11953892237789339
Cre10.g427350	0.11621992332335303
Cre10.g427250	0.07658374817152723
Cre10.g427150	0.08888508607339621
Cre10.g427050	0.0875634675450236
Cre10.g427000	0.11791337677864662
Cre10.g426750	0.12188342590451726
Cre10.g426700	0.05760136654494504
Cre10.g426600	0.10778413926078523
Cre10.g426400	0.11036497787419045
Cre10.g426350	0.1385100861625152
Cre10.g426250	0.09729123386577673
Cre10.g426000	0.08350308634749251
Cre10.g425900	0.15962804795026353
Cre10.g425850	0.2083706437772403
Cre10.g425800	0.0706007168787518
Cre10.g425750	0.08332439273279704
Cre10.g425650	0.0762374136431165
Cre10.g425450	0.1216295247729641
Cre10.g425300	0.0996625335814065
Cre10.g424900	0.07567135609562049
Cre10.g424750	0.22016292055153577
Cre10.g424600	0.1035077584175744
Cre10.g424550	0.05478908399762217
Cre10.g424500	0.12827850427730808
Cre10.g424450	0.12833284311348245
Cre10.g424400	0.05749768661064273
Cre10.g424300	0.07875831899382227
Cre10.g424250	0.05772293178798762
Cre10.g424200	0.05752613106918314
Cre10.g424150	0.0665063825694454
Cre10.g424100	0.08400295226386222
Cre10.g423950	0.10848630192574782
Cre10.g423650	0.10092289598035245
Cre10.g423600	0.10605534340327664
Cre10.g423550	0.07724507544735328
Cre10.g423500	0.07038453855440371
Cre10.g423400	0.12070960585710226
Cre10.g423350	0.07565106008322194
Cre10.g423250	0.08954261167274316
Cre10.g422850	0.13174594827400726
Cre10.g422750	0.14562306731909827
Cre10.g422700	0.06624073487903288
Cre10.g422600	0.05834341489820992
Cre10.g422450	0.09547849771779848
Cre10.g422300	0.202440818003577
Cre10.g422201	0.12461797783260839
Cre10.g422150	0.10536486124435344
Cre10.g422000	0.08666175549548602
Cre10.g421950	0.12886805238315308
Cre10.g421850	0.11345743297855138
Cre10.g421800	0.07840079002539573
Cre10.g421700	0.13970827084933124
Cre10.g421650	0.10266934377880901
Cre10.g421600	0.06598834252287508
Cre10.g421350	0.12938368686522617
Cre10.g421300	0.10547353250531943
Cre10.g421250	0.06267584113939735
Cre10.g421079	0.03297262400348437
Cre10.g420750	0.07865769255661059
Cre10.g420550	0.12098056313495083
Cre10.g420500	0.07558944587770262
Cre10.g420350	0.08129991739843553
Cre10.g420200	0.10149544630568863
Cre10.g420100	0.07743095356065839
Cre10.g419950	0.1112164659548446
Cre10.g419800	0.05283507554458439
Cre10.g419750	0.08683636292744146
Cre10.g419650	0.06388294672610619
Cre10.g419600	0.08232210233981549
Cre10.g419550	0.07605134422754677
Cre10.g419500	0.06769045085583289
Cre10.g419450	0.06986843431086695
Cre10.g419150	0.09286396152109637
Cre10.g419050	0.08533448173523406
Cre10.g418950	0.06690345884419217
Cre10.g418700	0.07213824527331616
Cre10.g418650	0.0638336256072711
Cre10.g418300	0.16666867077030362
Cre10.g418100	0.061249382291535884
Cre10.g418000	0.08344926786821846
Cre10.g417950	0.07995075439382084
Cre10.g417750	0.10012375377938372
Cre10.g417700	0.04984935401104319
Cre10.g417650	0.10371135264249635
Cre13.g569850	0.10341375675851314
Cre13.g570200	0.06357125495607785
Cre13.g570400	0.06410425008600625
Cre13.g570600	0.15104294932571766
Cre13.g570700	0.09340427738325638
Cre13.g570900	0.08069624769040232
Cre13.g571300	0.030579415516124687
Cre13.g571450	0.07573972241430901
Cre13.g571500	0.0743023406954953
Cre13.g571600	0.05025371002803654
Cre13.g571700	0.06525341334803422
Cre13.g571750	0.11483089484871614
Cre13.g571950	0.07962567675082725
Cre13.g572000	0.061329697612018196
Cre13.g572500	0.17540453107914164
Cre13.g572550	0.044710823092182723
Cre13.g572600	0.2007949726841051
Cre13.g572650	0.08771060663344561
Cre13.g572700	0.044676088996738916
Cre13.g572900	0.146959704814922
Cre13.g573000	0.08693151712637665
Cre13.g573050	0.06412032985211624
Cre13.g573150	0.096285014393822
Cre13.g573250	0.08162160701839226
Cre13.g573400	0.18732395726401727
Cre13.g573500	0.07184594842625873
Cre13.g573800	0.08669646961270364
Cre13.g573900	0.16924451892620643
Cre13.g574300	0.06358022892414776
Cre13.g574250	0.07696470091016354
Cre13.g574200	0.05872398646855219
Cre13.g574050	0.07260721461105966
Cre13.g574041	0.082035004660586
Cre13.g574500	0.05215545734899004
Cre13.g574800	0.06172051664443636
Cre13.g574900	0.099194486729855
Cre13.g575000	0.10996901747197843
Cre13.g575300	0.0390014472715185
Cre13.g575333	0.05108681682050244
Cre13.g575450	0.15870574299750012
Cre13.g575650	0.05657412500789884
Cre13.g575701	0.07400617097836781
Cre13.g575750	0.08998407174853737
Cre13.g575800	0.14004950771542696
Cre13.g575850	0.033792987542789955
Cre13.g576000	0.06515583712045221
Cre13.g576200	0.07987522126014952
Cre13.g576300	0.037287766930145946
Cre13.g576400	0.09672276406759697
Cre13.g576650	0.11595714976796405
Cre13.g576760	0.09304735828417261
Cre13.g577050	0.12971219774441614
Cre13.g577100	0.0726805655872653
Cre13.g577250	0.16145285973981874
Cre13.g577400	0.05437457580127784
Cre13.g577450	0.054686597499757274
Cre13.g577500	0.046912565879602464
Cre13.g577850	0.04641374326353116
Cre13.g577950	0.030299237804341288
Cre13.g801527	0.058646530772173765
Cre13.g578050	0.06379092731451574
Cre13.g578150	0.08149050418124494
Cre13.g578451	0.10499905841879176
Cre13.g578650	0.08613776046271088
