index	JG05_1	CMAL_1	CINC_1	CREN_1	CREN_2	CREN_3	CREN_4	CREN_5	CREN_6	CREN_7	CREN_8	CREN_9	CREN_10	CREN_11	CREN_12	CREN_13	CREN_14	CREN_15	CREN_16	CREN_17	CREN_18	CREN_19	CREN_20	CREN_21	CREN_22	CREN_23	CREN_24
Cre17.g722300	1.7906209792315813	2.7996374634424708	2.534348552380409	1.95467557041274	2.0983691687367947	2.0927992088594114	2.229595202975884	2.4151988160166966	2.1378362716207144	2.4699624501126864	2.4919729351663706	2.139902993082697	2.0572088479144743	2.1160059721756115	2.0988434497851407	2.036351134725966	1.9676798992846005	2.2985487999469596	2.368367088175273	2.275405331022319	1.9669122020274756	2.3402283472140715	2.0337953957927293	2.1455016425024382	2.490020198254192	2.2096801151511496	2.241772704638639
Cre17.g722350	1.5732601131633932	1.4770064044782056	1.8944945574610739	1.4166357999923487	1.5637417862528395	1.5500748689852728	1.5762724413367133	1.799389709452912	1.6055098191732127	1.740501543313984	1.7582806065805137	1.8582520251772296	1.8732860515047731	1.686533235248847	1.8992540652995014	1.601707945681463	1.795678297066402	1.7067348131275555	1.646730084035042	2.036174315855807	1.8387011351829063	1.9143130914203812	1.6823531692916418	1.8222583804961348	1.8456244849536938	1.5294563315509562	1.8653806140867486
Cre17.g722400	1.0404037912119701	0.7804144151081969	1.0240637084576414	1.0878761285975476	0.949478791800612	0.9554571886687184	0.8092305557220199	1.0908070064567783	0.792725722210724	0.8859746338345007	1.2150571416849616	1.196998324101878	1.4051572372404308	0.9610924920059742	1.1925915979602553	1.0714467327201462	1.2534588620611302	0.9592616513507389	0.8366876035086005	1.4030652669236297	1.299765442744402	1.318236110559793	0.9427145140056125	1.0033864904430687	1.1298787424129937	1.007341685960391	1.025047153736702
Cre17.g722500	1.0758692947515343	1.241611762378877	1.4839150979283346	0.30016969432840473	0.7032105464977284	0.7625097887245273	1.0385439337939695	1.1087412138333068	0.46932990529853386	1.220380975531035	0.6108650435767973	0.7279177924004964	0.6200862324234018	1.0832791322969204	0.26345382890758656	0.7923453493692745	0.7285803567278148	0.8153893283926461	1.0397861890200444	0.8910133007978953	1.0275778828241386	0.9774801803307751	1.1597097701503807	0.9885673096761408	1.125592338323675	0.9957877891924414	0.7773196599259645
Cre17.g722700	1.3440884978713392	1.5719443715490504	1.6271428929166123	1.3746638954145582	1.373074564505238	1.2673576408910214	1.4414445266557112	1.6609970266573704	1.491584480877148	1.5426128309048723	1.496817392191133	1.4839589548993397	1.4592774253339804	1.3484372707670904	1.3593657355212616	1.3335627546744284	1.567269112870863	1.578416366711105	1.6067942958748347	1.7690044391558915	1.4384147558051794	1.7440649654859481	1.5156839822651111	1.3838792329772707	1.4376750735654762	1.4891072052066725	1.3503866901555757
Cre17.g722750	1.0759620935962442	1.16309654510342	1.7876854748905093	0.3625779260306139	1.057871463780549	0.699021570072313	1.1698972622287034	1.0668140002028903	0.6435982358784762	0.9480824548059196	1.0513451489214618	0.9691336055621811	1.028389682958255	1.0019188134881256	0.788878565259078	1.2203075615396115	1.19561545898473	1.084541284402298	1.107595638320357	0.9002041082862804	1.2134675025804955	1.2212094147713957	1.2587943851501475	1.0404323828603375	1.42291323892335	1.4433073721667464	1.2003875280762206
Cre17.g722800	0.3389856324142271	1.0243310860605994	1.03554556679522	0.9121137972517571	1.1484054179796501	0.9168439435036303	1.2288924785941382	1.0782911648692015	0.8301469359239456	1.3088445726755302	1.2007163436539487	1.0487910337084387	1.3018449905185003	1.1865298757150489	0.8634662147318396	1.2999119942354473	1.1966889250571593	1.1970240196309327	1.218682782689436	1.4661344052410257	1.2094854044953827	1.2543692225967775	1.5710589946626285	1.166446297821559	1.2082965022951764	1.294365246617315	1.1171693887737184
Cre17.g722950	-0.28934479365448235	0.6313855457029555	0.9467308581515066	0.5616310124625922	0.8909698273031923	0.7340708020297801	0.9915298902479563	0.9933078837793863	0.9859344377172419	0.9292063045067014	0.8609361142140943	0.9510415049896108	1.1398386584999596	0.6622834582958048	1.012289544510013	0.9311045244126266	0.953511073174852	0.85969321898009	0.5780189466507883	0.920856406761945	0.8349810011559579	0.8637378058354249	0.941884751687334	0.8124690874531323	0.9877878566861643	0.9814562024408064	0.7656266433408703
Cre17.g723150	1.1031986651220238	1.241774694742125	1.1683268453477802	1.037895305520205	0.797236295629881	1.0331511730288	0.8136050681684392	1.3616119031113438	0.6495728029672992	0.9164145006240183	1.208071885905311	0.9565774327642707	1.1648868314857523	0.8856801486303136	1.3167357546627074	1.2803420841318303	1.298018032989467	0.8226943575481395	0.5570310933328099	1.040679511964947	1.0874307927400815	1.1220073934696502	0.8022387243128528	1.1679503660653672	0.9152061149787765	0.7105989752450106	0.8505479190362274
Cre17.g723200	0.937773836867994	0.8719526468577911	1.247101373947561	1.1927175530816345	0.9983519541140187	1.0442114412175456	0.9207452047303617	1.0728179704341994	0.7151073101343581	0.4468126040049508	1.0198090765571939	0.9406711691728887	1.3717131909079399	0.8724065320917743	1.4045838928539585	1.5346967666881373	1.2956963546704747	0.5752996772963731	0.6642012951408909	1.1483220302242998	1.2821597806295777	0.9177663695986947	1.041705437431382	1.149076439297774	0.9133301168277392	0.5859526538044191	0.8571179689174881
Cre17.g723250	1.0413153672166267	1.4528461895896634	1.6977831577624447	1.3311653623129855	1.435125570626035	1.2595769667797414	1.5370926929158406	1.4757990425643406	1.5138903116238178	1.4917416945053068	1.4195334627815983	1.1799026890732716	1.5391611112915873	1.0085278214194877	1.4309042871180606	1.5457021675020144	1.6951739988279169	1.4521103275202873	1.278503030225002	1.8012190439127518	1.4674192066715854	1.686508002655237	1.5264721442741225	1.3640712912862738	1.3077061926457865	1.4187596637858706	1.3538887445731582
Cre17.g723500	1.223952900050755	0.8775407027690093	0.7895634783820673	0.9831710909950573	0.7485166373515094	0.6095757266454084	0.7889464892986393	0.6900189592393423	0.7555872457797019	0.4682977953558741	0.9798290543905362	0.48882821894804984	0.6326344485524059	0.14843572908773775	1.0016599866605422	1.0578331091103166	1.1720442877174215	0.5783792546741748	0.16811229414199616	1.2869965994042698	0.5949497098965774	1.4742754590641072	0.7319719339754635	0.5740167173427604	0.439894340253832	0.2580062127288695	-0.1070111403540476
Cre17.g723550	1.104256359795031	1.2887020041639778	1.6872838546346989	1.114462949200883	1.06822345040363	0.7241130468966503	1.1111669484675906	1.0120953598145683	0.6570069261516829	0.9037912762427227	1.0006973470779765	0.9389586497448	1.042538452478674	0.6391317493320054	0.9901669555669355	1.0264211845750248	1.1485635129682674	1.0984699458967784	1.1787835568724112	0.9644273440005976	1.0877643261654657	1.2050974001243735	1.0315236318895293	0.9829810191164963	1.0078008780542564	1.0162723781865675	0.7071969619951819
Cre17.g723600	1.6833310101640115	1.3571159487935494	1.583885627109693	2.151804205897645	1.9863337221601476	2.076797500987072	1.9260577817220244	1.9737796219403592	1.838120748226754	1.4712356194272251	2.0389481660392272	1.958336481827098	2.3170856373536943	1.6852860323503855	2.348454780152984	2.5033884234954065	2.1690900448673296	1.6689575360092876	1.4094024495731794	2.2545874957133933	2.392898566400396	2.0317918392204923	1.5711129337299385	2.1146059263339123	1.9273601833283256	1.7578964008320201	1.9658176069517996
Cre17.g723650	2.0500838368615346	2.05057570261911	2.256480057964782	1.8393057632493102	1.664274188501195	1.6279519826962576	1.8681599234656925	1.872321837163365	1.7116424718691126	1.6367755924636052	1.818422153000953	1.539031507311708	1.5723262679090382	1.515655416198083	1.6510832945406626	1.8475103236949817	1.7968374721324787	1.7981229502146154	1.7079798892320266	1.9917028746602343	1.8919292808831814	1.9466311810183559	1.5729909814217533	2.0134393811084172	1.9574040757482152	1.8115315432600567	1.6868542676585347
Cre17.g723750	1.5725003715738675	2.2321678763046995	2.089128697699452	3.0572898945186786	2.9807648403611307	2.9300846030337344	2.999601681946694	3.2028404029366935	3.183950995018713	2.7586079181333343	3.0417142649862656	2.6469773097622933	2.5619192599004856	2.5709523724889123	2.927870827409229	2.3272328750895706	2.8185285915313854	2.835885673793965	2.906902466070399	2.586592465088068	2.596074621794641	2.418052678054172	2.3029424524043662	2.636268436232995	2.8642870070883553	2.3015319954255165	2.6525011140842385
Cre17.g723800	1.7797744018798882	2.3262058181223977	1.987102417962661	2.722396578805977	2.6792773226356172	2.5323455940971855	2.702072875002762	2.8376586764915896	2.908338978489439	2.591042060357214	2.7899399997754433	2.509551915010665	2.4046494780625474	2.5247049774895296	2.588756522081898	2.0668730700611526	2.6578812961776914	2.924155231787741	3.197718685055559	2.709740631686377	2.1288847718559474	2.6494504286199305	2.4958860084484935	2.4941315855865507	3.197712194100577	2.747354145150189	2.2628388229850156
Cre17.g723900	1.3758996758714703	1.0766381818645359	1.4080916904700949	2.4020631509182944	2.197079650773428	2.3349105095356864	2.0940491717994374	2.4259254179862224	2.1333136788879323	1.9315599629785924	2.409587964403005	2.0471382003990586	2.3369913608847726	1.7747694352361179	2.5374448755814485	2.590586178804021	2.3788506693440907	2.080050530950816	1.7278439766429639	2.3950970290297535	2.3492929164518173	2.241832051795854	1.7622836220993974	2.0825137579103425	2.06985596453847	1.7833224146907933	2.0885424243523625
Cre17.g723950	1.2191324370555352	0.9527222310913163	1.1943434733563276	1.8717191301933989	1.8871611098416536	1.9511665054627392	1.776936669619651	1.8330678601620483	1.7076335631080217	1.3389314021149576	1.8578273414919888	1.7087831867324859	1.9369963728081832	1.2550309863885358	2.036554327989129	2.435390041505863	1.9845033497772127	1.5283417275569438	1.442992080562021	1.668198253075273	2.020050668511482	1.4980316040436543	1.4398133016381371	1.7413343270187343	1.6227241129520018	1.156761580502665	1.7930051573341654
Cre17.g724150	1.0249381452891178	0.9593672197128473	1.292826728696403	0.9875414481620435	1.027838091894237	0.989744305867347	1.2214408636045393	1.3414130481266737	0.9890233324485644	1.3061608317788933	1.103072175873163	1.1160693854234323	1.2283495717888497	0.8504424909470345	1.0515290511337587	0.9361864982248808	1.2303545506290257	1.1905155207008498	0.9957369975985733	1.4182260778682498	1.0407788821354915	1.3586866073307111	1.2626126495070369	1.0028265215782606	0.961261413412512	1.291170100855551	0.8360290125968272
Cre17.g724200	1.5202728835232846	1.3598324217076507	2.013271891829576	1.5241243502224882	1.6892889888288358	1.3377625448532933	1.6605986274817646	1.7677778844230814	1.7226435148425632	1.6763752065879682	1.7714085842176999	1.830249122299963	1.7418146450350829	1.5456347197344715	1.573137877774143	1.5747706397545236	2.135172868814265	1.9488918447372447	1.677900554426233	2.135254246452256	1.7157832228725072	1.8315634395742257	1.7168124386327421	1.6996329918689026	1.7105130530360206	1.8715033723222185	1.725152818993992
Cre17.g724300	3.0123285394853863	3.8988149236994807	3.5488500323613446	2.766989792694546	2.830311078544588	2.674361299856564	3.028742476757434	2.7044017669194877	2.056466760258968	2.8638615875515967	2.432180246237153	2.506609890115867	2.9077107769454966	2.6273942996171495	2.098568658157075	2.358254005520229	2.740788829804047	2.8604998523402743	2.9369181736734595	1.8235697663559576	2.3738418976618627	2.243411063829362	3.2092872533402073	2.951214975413207	3.0220402802180306	3.028896668478663	2.8363009289227517
Cre17.g724350	1.6751653518232654	2.0015187962028222	2.3163470529604977	1.6234916584408157	1.7954995793093906	1.565172198566102	1.8615806991839707	2.0725491126446993	1.6480471980378708	1.7615861425059014	1.8894055520798791	1.722954873507665	1.764230867033516	1.5457222140772713	1.8777457416500523	1.7640642171101177	1.9276465167523293	1.4802675694189413	1.6322163227379944	1.790296787874749	1.6845683660838646	1.909497362624097	1.7857485984636245	1.8557834240665803	1.697213069128426	1.7972664804854528	1.8134731891939153
Cre17.g724400	0.8216382912755859	1.171022374763634	1.625346478688015	2.2084333138214087	2.0482921168594865	2.247512383963199	2.0344287141336936	2.0345902975394887	1.6831786504415591	1.1865800676135487	2.1737063709439886	1.9073282026445681	2.346179069873831	1.9262343798411712	2.3030927335506353	2.59664963929374	2.1345398606608703	1.4737895177346383	1.5748891560900307	2.026903049431411	2.4792198581566587	1.8434324617059072	1.6671500288843295	2.1765479733664153	2.2474375562349684	1.756010134620907	2.0576628676574287
Cre17.g724550	1.9269889414292687	2.019110127566155	2.1067284078294843	2.899337858232351	2.797145021575747	2.869260295984938	2.7052019882027776	2.673645924843054	2.647958538902247	2.536058081506064	2.893235373607817	2.709817321690779	2.80851908620642	2.8666638684323713	2.8635623432822666	3.0069856585426953	2.7278983808078947	2.4977101874538867	2.8058142583059245	2.613426620755596	2.899817329931313	2.5625246055452555	2.418681234398514	2.8036529756131516	2.869433045519368	2.584910695704755	2.7854515838727436
Cre17.g724600	0.5003405915237995	0.4685740822059381	1.0341263730041426	1.6202419670782293	0.9707511568705717	1.6621892160467644	1.0498473163828916	1.5283186523500862	0.8501961100079779	1.4609466834930969	1.6283237714591632	1.6312058712697972	0.9583603123155133	1.7283777435830578	1.724552971884668	1.4061553677138297	1.081199932110324	1.2828926136637144	1.17161277609399	1.2260750031156527	1.7927337350314496	1.2122416451126565	1.2050982198162525	1.3920922612875752	1.5493467567936594	1.624428098801889	1.2354404182950647
Cre17.g724700	0.4312098842220786	1.1208167957525847	0.6220989945928121	0.651313254918967	0.6593235953427303	0.2551472802784167	0.9286048752057308	0.8789360747150761	0.3879620225429494	0.8271062986920903	0.48227805920599587	0.5843967115070017	0.9533482625030983	0.9449330424330882	0.7937091800899905	0.8498284912450608	0.6329816650695473	1.0897684115424378	1.00205851850431	0.5714713675816284	0.759833020203843	0.5899665601183823	1.18609957539816	0.9183631306156674	0.9377955831861603	0.9823938510715441	0.9431265655350797
Cre17.g724750	1.5606234574610527	1.5656200792136876	1.3580743812380778	1.6372768265275968	1.6238088122049041	1.5655638590431884	1.586485612273493	1.3591123083758039	1.5054322628862538	1.3869929473553197	1.6362875882984669	1.9612712602861924	2.0053254862109418	1.586702781642791	2.043160978692227	2.1167048974309477	1.8043449032356147	1.573245252132708	1.7772506774737298	2.0327430672695277	2.215482716865923	1.8627525377760468	1.7410847468544361	1.9792726395381208	2.0297894502119753	1.6287454390275462	2.077878046137345
Cre17.g724850	1.4752515778613609	1.184889003629121	1.9399859957256542	0.9620987454036426	1.389760815620293	1.024278835393841	1.4624923416619866	1.3691292962819013	1.373358825042883	1.282481780620065	1.5467103478882993	1.1488787419086246	1.403698972760773	1.2995783516540218	1.2049985451820562	1.2374751914095363	1.5231443637991364	1.2490446612504544	1.4059538566462286	1.5348418409525666	1.2993378350160452	1.426165802653194	1.267420176403095	1.0534953653184567	1.4787573913614973	1.3833721100478202	1.5400421295612823
Cre17.g802069	1.167674199394962	1.2046928843884739	0.9976568944954196	0.9257885737668706	1.1897492467260797	1.2523685787057226	1.3298683214055667	1.5031128941350556	1.301488644996979	1.3792315239324158	1.1409270670397056	1.0851874378239592	0.8092919750407248	0.7619404551493026	0.8304757794163665	0.5554368864585764	0.9041371785474976	1.1584838292387991	1.1579889363151175	1.0562819410845445	0.6813177826392702	1.1745378376576412	0.8516731108066368	0.78111862446444	0.6898181071372178	0.8254737599922737	1.254338659392717
Cre17.g725050	1.6833365108441631	1.6201091916049761	1.8146906807485097	1.3630057677784981	1.5859370692847248	1.2886494592029865	1.698768692322406	1.4956203570205335	1.557510766309588	1.601603467671253	1.7190199971672877	1.8640292224018264	1.9587251651240791	1.794231578086534	2.0798241623091456	1.8071261103071998	1.9078801464119755	1.568454932115792	1.5918834398199906	1.949773337898196	1.6876699243937854	2.006224079063259	1.8659569922501889	1.701518345645785	1.877190698341603	1.8409361515017957	1.7363859159093713
Cre17.g725200	1.6059658171466522	1.543536787649908	1.7934824801912952	2.271878926073632	1.9991773867058282	1.88823964345771	1.9765826405471645	2.1419359631601176	2.1452635612233304	2.2640505839451026	2.310198954935177	2.222630682062415	2.311724158902825	1.6527377004144481	2.4066506237458047	2.0597569185826576	2.3370893094459513	2.4117113297432557	2.442042033567543	2.7091740864370504	2.0619849723170107	2.566761183466027	2.119384359800289	1.9813371745883857	1.8781503830759447	2.2760833430855576	1.9359430481376805
Cre17.g725400	2.1424618271872258	2.225976801320447	2.54370651543586	2.1544914224593046	2.173231229295177	1.9686547696025052	2.266878202422126	2.291037557133537	1.9808537088578466	2.3616657725298724	2.1437284645995613	2.441265018941504	2.43368213931641	2.236643369940635	2.3674508678204176	2.3544786147297567	2.572472371608361	2.4381069818954586	2.4508428113685405	2.271323458471035	2.1544380792499758	2.3913814084152563	2.460309998382836	2.470226639978546	2.5804108083447805	2.5412718095367155	2.5326533427962272
Cre17.g725500	2.095111912380066	1.7242370515625236	2.018196802893922	1.7447843335840698	2.176145939728546	1.9338675110194943	2.349941148365017	2.1917614366822615	2.0613347441255327	2.7990217058417417	2.228377275521063	2.702654054828391	2.689378599747048	2.6670095046466145	2.064173041105017	2.2338039053404564	1.7553237822555812	2.217557947398813	2.2747411990643305	2.068247760660822	1.9976276473457228	1.9366495952589233	2.842163485519636	2.49324777452251	2.193691090086768	2.406529730216766	2.5933762290982454
Cre17.g725950	-0.43182718006669507	0.7783254696087457	1.0027173801382676	0.5276210138608082	0.7387199906601878	0.7502550113107065	0.9449199228919906	1.0416720786260771	0.7866920152556157	0.964068483880479	0.7215564261766457	1.2817310947146479	0.8218657441530702	0.6484245802973292	0.8124756154350535	0.5675157175076344	0.5698949956294432	0.7332180313544913	0.7236787657327637	0.8456804663247124	0.2366006131385607	0.8204498137313495	1.0150367390672401	0.11077871629520517	-0.05786258386876085	0.6322887767611406	0.26376848085056864
Cre17.g726050	1.1347290999263404	1.388069823789734	2.015422759485012	1.214616727453504	1.3151426450954349	1.1211733474474075	1.3349271629053248	1.7260432629624993	1.4351151094437191	1.344478503230667	1.534283132311383	1.2972672420789013	1.3757798809465238	1.047307737389327	1.4643252579239883	1.3065639092915777	1.4879921906482245	1.2304970846343808	1.117624622170293	1.3128908736179428	1.2655812868519283	1.385059501724788	1.328345569568125	1.2996385151881467	1.146202062421278	1.3585542128862222	1.2948305434164666
Cre17.g726000	0.33496193479011876	1.4568835383905288	1.670092922107031	0.9267522586327398	1.0677115974366735	0.881106182828302	1.151461659113741	1.4258801663491878	1.0961373129260168	1.0972702610741312	1.2031926809518172	0.975800404296878	1.0915793475201956	0.7913248401537294	1.1157609067981125	1.0478845150761298	1.1990112173676228	1.0592866115188824	0.9171977792856648	1.1810456757275054	1.0419363357679932	1.137162209844101	1.1647471542665837	0.988614941705354	0.9181818586678837	1.1263960664853292	1.0057118338046303
Cre17.g726250	0.2501618290891732	0.9303271295399183	0.9416864673693224	-0.08867594037135818	0.02378243842409498	-0.09654884055439335	0.3792458708060283	0.009497826660908322	-0.2665841489032956	0.424165337657458	0.22582850811774058	0.3108211895025143	0.6426902430821008	0.07492784263579559	-0.2887847206889039	0.43931596890020125	0.1899166731173597	0.4506502610208832	0.6579582532355663	0.41507628362960114	0.5797518817482608	0.6517761001673308	0.8761901597447201	0.7222349836576374	1.1254431848424304	0.8508078833002607	0.26481965937235086
Cre17.g726300	1.2942011455003906	1.6945203853743722	1.4336931666882717	0.49381461763838186	1.2810699494993827	0.956810038203074	1.452886956780796	1.1657723518621408	0.8054216080173061	1.2067887314104662	1.2318813432462297	1.1110941772175162	1.283859299247343	1.0006362171926377	0.6538509040337043	1.0517934284845776	1.0333951255794216	0.9826162100214578	1.362949851570655	1.1481368917050452	0.9523862851377882	1.2625754618351286	1.5051470509966247	0.9959441337578504	1.7306969584998977	1.4443379301176422	1.1793824192566722
Cre17.g726350	0.3900595041022393	0.8041068448407246	1.0075192267942719	0.5556651655869005	0.7176291308593932	0.5593659168432981	0.8166645653423592	0.8061193705503585	0.7484526543057252	1.1445565126963289	0.9030171692399904	1.0745998154884955	1.191012545302808	1.0625163382061127	1.30267201767772	1.252550306424664	1.0982074575424199	1.0668470510273644	1.0186869841901955	1.2642929000744616	1.1119328196836342	1.2233905813938732	1.5021031121571657	0.9932421196971264	1.19170521804885	1.2461880195934925	1.1256343538839007
Cre17.g726400	0.40182836012914164	1.0419775410137446	0.8800041400153529	-0.5955638928175908	0.02864109974343147	-0.41498740076447826	0.24880639642559652	0.09362602859480612	-0.13105862699778364	0.28134219080625	-0.01311325368591638	0.24743874954107	0.2806455793318121	0.01328833536573849	-0.0031210360149577397	0.2847362422568644	-0.28160367412845005	0.02203446651753823	0.03859317745891219	0.3167726176150275	0.5612744375552087	0.6727981314043561	0.8131235396500598	0.22807044666530826	0.6363282137561842	0.41653058660931525	0.08750731390115167
Cre17.g726450	1.3928997383088781	1.4612621812097708	1.5884904147087207	0.45457288496704246	0.9959957439291669	0.5978965120932855	1.0882859732271268	1.0861787385562094	0.7080358668934387	1.352367769426321	1.2876766693203594	1.233518855226572	1.1935279876631755	1.4675169685274938	1.1715668808216515	1.4778958629121102	0.9216759242893469	1.0280323445667663	1.1316067663040879	1.0259088521400317	1.1179746972095823	1.472059810395967	1.492452550732633	1.239970695785264	1.5499328131391648	1.5219069697938272	1.4181274673490682
Cre17.g726500	-0.015270157874745205	0.7343157368506197	0.42688326247976516	0.5812763604818298	0.5461060009902418	0.9660423139198231	0.6495857967591363	1.2494334239189568	1.0983908630094203	1.185150030932962	0.6638058254351337	0.8819562008523578	1.449152196965526	0.6873278061852528	1.0124950799660106	0.9127727879157047	0.9213447921903317	1.068690114328834	0.1731518152846027	0.45674534285735424	0.4098853728887762	0.3402249755343117	0.17598839758624021	0.454294544630599	-0.41312153930561857	0.711596719468625	0.5110469636999038
Cre17.g726650	1.6078051215824916	1.1110190100108945	1.5234295254848165	1.3136486215199303	1.6423028107545206	1.080112706648397	1.6035424689903635	1.7774074569493106	1.6817728866929773	1.5139770380869906	1.8324567194919634	1.6670426216789747	1.7703581979218204	1.5700566546445376	1.7799431057766482	1.5764890200062949	1.7661413642602213	1.4424715884918105	1.6095440475952176	1.8505495679260515	1.729566396888361	1.993972407948467	1.6121338397999156	1.7716185817412773	1.8143132979088321	1.7354383975201422	1.8157720889016635
Cre17.g726700	1.1730795893628878	0.5167160534566192	1.116371641674487	1.0502136701054154	1.2172839857004452	1.078392911874093	1.284066765001415	1.1887598607872931	1.1876491548524848	1.2138368201593197	1.2885543766341856	1.2512922630693857	1.3944208335442785	1.0848471890975129	1.3894860880333504	1.0269245259435258	1.4680653981461567	1.2833614280536094	1.1464430796442016	1.3836411502865824	1.0680062628111215	1.3504165547917888	1.2133334737546089	1.35107207955226	1.145693832340704	1.2322380049736916	1.1087458295668327
Cre17.g726750	2.184182975601006	2.1164413764118812	2.5928992535337296	2.0922580007628877	2.2150861049804558	2.0088629271100404	2.269023397102034	2.172639842101567	2.25140977581769	2.099790814358289	2.362695532372699	2.1153437397157373	2.3016350246297925	1.7875311344457798	2.232071918615348	2.0702738340124287	2.322591705238468	2.4225614203055295	2.0999039441026603	2.3414148161282795	1.9480348686220803	2.226045418698924	1.939388972978585	2.2073634900985306	1.8921803920747602	1.9821204119351041	2.059853645876779
Cre17.g726983	0.9748464121977148	1.2761602782024934	1.3645338696287332	0.6440858605897279	0.8278258311835164	1.1251373315791429	0.9243334911412697	1.0580833520705482	0.3513426808399563	1.1577906582067319	1.1255637526334499	1.0118237204191385	0.39835513579795023	-0.37060449227098696	0.6377804667273211	0.5532611803822137	1.1601999837105434	1.568105156196945	0.6488869953919816	0.4975505738467958	0.5185964914230955	0.938320094409453	0.8433716956505509	0.6419267325358993	0.9525902923127835	0.5893215137563608	0.7612606205002959
Cre17.g727100	1.6913375639953332	1.6357714955458131	1.965037064006184	0.45320653906093805	1.0577306737079295	0.8944972299085897	1.1448529946745247	0.9468102663051762	0.550622310562185	1.0759893714786013	0.8598505734659411	0.9296695555816991	1.1224686384355358	0.9556365435856168	0.9444447210639911	1.1806408406007394	1.1147721189452375	1.036646505031446	0.918306269915526	1.118326802942485	1.2627677345004416	1.2386064867157576	1.3990630393613765	0.9069548281694446	1.3362215099391186	1.5012749806559766	1.3647818535776404
Cre17.g727300	1.1541507458882974	0.09409544644406669	1.5864870322259925	1.9232433822371642	1.4475737107385025	2.1919719307806367	1.519031736116962	1.2398224573937207	1.0931473499390587	2.1105545624984954	2.2376047188052057	1.0102285625557874	1.0326912195455222	1.562732294701981	1.2590470576441846	1.2846359609777567	1.4600817347009718	1.51428498543958	1.5883101679129765	0.8503478327508152	1.1598881589746337	2.0869665900499186	0.993059451127274	1.335374563308148	1.218088463987973	1.5132684997707568	1.4479553547982909
Cre17.g727400	1.6577483926215568	1.5431663933472828	1.721919386638501	1.0448092836139602	1.1800322607915286	1.2492951920003827	1.3660510767339835	1.366068221619424	0.694159105289262	1.5363501229570182	1.2383510585344533	1.091307204327481	1.0860939560276806	0.8460431525921525	0.8696693949850933	1.3362946566753016	1.1851811334709557	1.4254409987690908	1.3049786337569904	1.5122307737704133	1.4761396288203341	1.2910729931115903	1.2641801686296072	1.1205964443443195	1.4193056702461602	1.5573276230067254	1.3731882769276924
Cre17.g727650	0.38937767473005364	0.40076877525757854	0.7232940023879812	0.5278797488604308	0.4234040527548264	0.18797568885904448	0.49990842981776895	0.6044693245661221	0.3079919784013948	0.5613268768905695	0.49282205755374897	0.3010366260199327	0.4140966649717362	0.1483953368120516	0.47632648994076343	0.45437374371233086	0.5138278783178892	0.5432515343391895	0.29829942920341135	0.8701907394664847	0.8460025815191274	0.38501304884142207	0.6384170610896543	0.28833706371881757	0.2938210320809708	0.7396297375446572	0.2795916619343665
Cre17.g727700	1.5734991923288961	1.2020519738403668	1.3693048434977246	1.556444163313785	1.687216081303117	1.425035617892392	1.7518388863282361	1.6561010657179607	1.6677972768898794	1.7261826969991236	1.7642731631762598	1.67152142096983	1.9436136065094731	1.5563554034916476	2.0193045466298036	1.9383381640604598	2.0186765815241854	2.1006791419141813	1.8232261086798158	1.9347177487514537	1.978817869276197	1.8506475493960757	1.8177929079967445	1.5769623291436543	1.7342856656565255	1.7834390062788312	1.987560617659154
Cre10.g451400	1.1231390695211858	1.015549966603782	1.3961766680305645	1.2200454853654141	1.0335627840787394	1.0494981179659115	1.0921628302548512	1.2401560095679856	0.5211398569068443	1.1568316985756322	1.2435505206280815	0.8453589651039495	0.8462586925894751	0.42490319656888076	0.8960683905040345	1.0465374168452592	1.2830107636560304	1.2794746790388882	1.1307856598705557	1.309730378129587	1.6091864616045994	1.0144258192404059	1.3607897940795073	1.1367420780318849	1.2414469732502036	1.1924163547288829	0.5574255361199909
Cre10.g451150	1.0439339367264937	0.9498062570623592	0.6287609773283501	1.1493029283580811	1.1157342382692788	1.0469958542490014	1.190965395541953	1.4784179854233463	1.22338384170472	1.0370938374418415	1.24877119408884	1.1750941968502968	1.50876794507222	1.0739803620849824	1.44002355568734	1.3317883428027855	1.2641346826929545	1.0891594808685123	0.8286116547773668	1.4900182166516946	1.3146814370896402	1.1651910066931321	0.9945485260258323	1.3098703498916124	1.0338288080924172	0.9393097846101546	1.1604931298567374
Cre10.g450900	0.7713965443786701	0.5943899780689055	0.4341479304042599	-0.0019238250716795183	0.4765317345076089	0.2712594896619342	0.7987913056944416	0.8455791061363749	0.5130573801261518	0.8608314356243036	0.6593412619107946	0.4123612550806294	0.832617744127556	0.6990689779962338	0.5342492045383834	0.7204580174387852	0.7561078616013098	0.6596922743898127	0.7334737997614145	0.998594613399086	0.670390466682954	0.9437371512946571	0.9915440710917937	0.46713401326293147	0.468682161813327	0.9107921509983441	0.4783961737617529
Cre10.g450850	1.374602770649931	0.7732556560096893	1.0847330556871462	0.9751408192754243	1.2296107750651466	0.9687665228495776	1.0959508713327997	1.0703697966156764	0.45728213757424324	1.1561860192846192	0.9438233529565694	0.6863825709018917	1.1892302318696553	0.5951574193354517	1.1910509988963682	1.0469799384146161	0.8406977222874126	1.033158263891086	0.9949312151242844	1.5162168622862027	1.4016980356749416	1.640942575209679	1.0230576981921824	1.0277406712142099	0.9053046580376409	1.1115007873144194	1.1779776086710652
