	CSCH_1	JG05_1	CMAL_1	CINC_1	CREN_1	CREN_2	CREN_3	CREN_4	CREN_5	CREN_6	CREN_7	CREN_8	CREN_9	CREN_10	CREN_11	CREN_12	CREN_13	CREN_14
Cre17.g703700	2.4849079928175426	1.7540857045907061	2.022301779603781	2.173429217623913	1.940599195617072	1.8720273911850973	1.8316737461698547	1.9511853495150253	1.9724168633129315	1.8622609331076234	2.0637724278372938	2.056932023289456	1.5278484028184802	1.565036553861273	1.4506997287850696	1.6862183240033082	1.2866265098300502	1.990141901638423
Cre17.g702950	-0.847835574655462	2.4130979162723123	2.794733386630794	1.6724236572024411	2.990622617220749	2.7693881972528924	2.501642438227143	2.367948677037649	1.7832481968457987	2.6950452022972007	2.6651487069673347	2.607658493052078	2.1164913739997826	2.676374122735545	1.3057520497885493	1.4470741719075901	2.70222933059754	2.653568975144377
Cre17.g702550	1.8853475023713893	1.887747618676907	1.5858609471131913	1.655413538431726	1.7216787659999095	1.9655049619973743	1.70198862824282	2.0127454652218946	2.0932206764159322	2.063753509290609	1.9987836030226847	2.250508349643618	2.2898410690362483	2.204790256793595	2.047717903724373	2.1586698468363132	2.184271824111006	2.113249108931251
Cre17.g701250	1.5541516529186976	1.3716588333819129	1.159756098875346	1.421555548156299	1.918368302518817	1.716392494745626	1.8273004135939162	1.6896585671857927	1.8936858594890433	1.7531833440948654	1.352932550909285	1.886358652013867	1.6633916396951716	2.12084315445262	1.358358070669493	2.091773126529219	2.2633362916689466	1.9165638042556743
Cre17.g701200	3.4936812389886867	4.16914706028376	4.273362524537893	3.4714739348823156	4.388341063308669	4.449900758304141	4.427098359660867	4.39890786345297	4.209542560732168	4.370865660406756	4.291284285965889	4.270419353321258	4.287239778359136	4.196202162870372	4.343226422482286	4.174483942520084	4.167519093490821	4.228389023609291
Cre17.g700133	1.7190062466507585	1.0458446182375873	0.9341256474416503	1.4678433074587995	1.5696785546973249	1.5467903915961825	1.352434836327461	1.5356713543900296	1.872403662902318	1.4980017968094008	1.0850776391278423	1.6510185305765648	1.4084866328826933	1.7228459464683505	1.3139622479793867	1.8013007892367001	1.6530194091755852	1.7496320540023829
Cre17.g699900	1.1849480133276666	0.2711786886405674	0.8415478605837236	1.4018223424290068	-0.11001074048770962	-0.10855893279763229	-0.057697244123635257	0.12113036011126853	0.4379441364945259	-1.132308317473116	0.8048207386865543	0.19779967554356073	-0.05047377194971944	0.4912435567057236	0.056468925468341924	0.18194544065453405	0.37408274313992335	0.2320019931538548
Cre17.g699800	2.340913104490554	1.4361685273985874	1.7691533393294119	1.538681117808965	0.0019223339632664762	0.6869875902672435	0.6107388061640615	0.36743586303440445	0.6534276349728196	0.7332635631214414	1.31079424252575	0.35382996575703507	1.1665415248962954	1.366513320370305	-0.9364024549740215	1.6051198652827323	1.0484403738387935	1.4411346642696952
Cre17.g699500	1.756413872423542	1.1208232528786108	0.9848499824093834	1.2825593842402616	1.769742125573091	1.666157444718424	1.7013180205895182	1.5542702818833367	1.5409104427628075	1.6786500961706605	1.6045048796590895	1.812969438732499	2.1099296658941054	2.0072005882275383	1.4669815132435053	2.050049517380342	2.2133305564449324	2.0737419839742963
Cre17.g698850	-0.09687701188871045	-0.26486698710640433	0.8293557224926145	0.874887393902777	0.46073394150774116	0.702429940472298	0.2276063755580379	0.8331119199697286	0.7023906233447326	0.5064681673999523	0.14213807643274395	0.6496153284597906	0.5213208544303808	0.19132487426395367	1.1085797647069477	0.9731173856742964	0.8833429737361622	0.797806911372506
Cre06.g292500	2.154159178122068	1.4900610034532706	1.4504254744798855	1.915164793283265	1.0432751369966755	1.2833165140979723	1.3573283797499598	1.5324389265388645	1.6455276183173562	1.2705487223820868	1.59693762529978	1.378711067606355	1.3821384379358574	1.6024504197206724	1.5701657851988937	1.2957551986819946	1.4860019546951697	1.5274520502444071
Cre06.g292700	2.087848991756839	1.4246740772649522	1.557300413110761	1.9640155576628286	1.5820870389438813	1.574493551605352	1.4323658917145219	1.6106028321543389	1.7647187287014838	1.4658671293594614	1.5074374658961416	1.6444224543844725	1.4664843317363148	1.5700225177634846	1.7075857632113032	1.7004833400807322	1.6621315345119798	1.67241625375663
Cre06.g292900	2.0518210158711407	0.6144076811856914	1.272262348604152	0.9786848607186062	0.9702532037501111	1.3367212469421053	1.1911114085654275	1.264814174440828	1.5421478942217657	1.5610343356545058	1.625299325505425	1.5352985971757587	0.9424318226149384	1.2206841997567972	1.1768923037370858	1.283351399232462	1.4792009765796097	1.3004776963760425
Cre06.g293051	1.328054468787694	1.0479974333556463	0.9866554351412179	1.2380266210623059	1.828291351135297	1.6897272639467333	1.6235615854960637	1.6213298847962199	1.6267201047525162	1.7791603024003764	1.0036331975903792	1.646439930753944	1.543707413076108	2.0514454821643446	1.2789991224291601	1.9027182080737635	2.0354153815962333	1.8190601835765265
Cre06.g293150	2.1976616789233727	1.8771486979269851	1.7967352015030622	2.323420565323928	1.3273864808029499	1.419474036130989	1.139726466580705	1.6446713657150969	1.5791836107311448	1.0059806040216066	1.4209516074068613	1.1220810425780015	1.1860596188724895	1.1783711717820087	0.8746457087229796	1.335041924991425	1.143021555827517	1.4352506890142498
Cre06.g293582	1.618652160719357	1.2115068243568095	1.3278933450876973	1.7848236897916059	0.9803183684474306	1.0990050147370152	0.8709506427134016	1.178532978619113	1.1734389506730536	0.946743105164545	0.9055376483028669	1.0085005688752517	0.8905493604212367	0.9990258208592192	0.3617721916431829	0.9115786749414277	0.8564639499670708	1.0455469410264369
Cre06.g293700	1.5376603834157772	0.8855598168598301	1.7335092022781031	1.7387302303088208	0.8667289939641336	1.2513902753791513	0.9934862558395418	1.3113551376037134	1.228054539789559	1.0763611901634809	1.3812350765311132	1.203281065579436	1.3969916064525045	1.337007554774282	1.1803292685383115	0.9517945595690596	1.1428925465349435	1.1325869465105471
Cre06.g293850	2.355642249122763	1.7488790445400884	2.054677588862992	2.300531733071823	1.0026010616102046	1.0538130180399117	1.0117195020409344	1.1460196014701671	1.0951149559933542	0.8281921651992327	1.1355892418146627	1.1336252534578286	1.0805240047102709	1.236117030457257	0.9106421833656653	0.9885903670168141	1.2550710216535024	1.341653924621355
Cre06.g294400	1.7403709057700314	1.1930625611886063	1.3702776573925908	1.5894960324872078	1.0471039509896531	1.0997572411527659	1.038494290656764	1.1939480701998002	1.1543876481585142	1.0302627943441534	1.1579735126522204	1.1012644658188098	1.0600362837256097	1.3750105366578156	0.6879056289927931	1.2687828964919348	1.2089241275058416	1.164821827997809
Cre06.g294450	1.5829520928830416	0.8808559690185007	1.2744765263324045	1.9065640210360661	1.2339554159247934	1.3557574506457735	1.1336401908725042	1.5342558784311107	1.4866354950863756	1.0471301214257447	1.5991727148399049	1.366552253582535	1.4276777423742173	1.5235809115684018	1.0500968653968665	1.1571294839894264	1.2386707913085493	1.5115575563453123
Cre06.g294650	2.355128773597749	2.290794631885342	2.228256431445552	2.595829318901347	1.2032938316836779	1.3876094869412816	1.2471596520790191	1.5578580447047055	1.3675361562848343	0.9249850964369545	1.490829330222338	1.3161391153608888	1.4221958819609277	1.9536216270254008	1.5080351506663259	1.9220854895828363	1.8849029850008736	1.7616288615069795
Cre06.g294850	2.194086787730374	1.9257852566529783	1.940801182361702	2.1270309261686116	1.5929815315366678	1.601328081496951	1.464457966259372	1.6620753122975755	1.7375475286883815	1.6532272341338843	1.767821401295977	1.797172553594954	1.7116038923000687	1.8525955467204518	1.6767913760813653	1.758606056077981	1.6684017437380707	1.67315549740464
Cre06.g294950	2.176524100210499	2.158550677756623	2.234621513967106	2.828656716252382	2.0147444612525716	1.6356280691045086	1.6549794770936601	1.8503917877187945	1.6133789860819046	0.9899067165608755	1.8860235468308582	1.6171966369882262	1.848330985080564	2.0643990728428405	1.8240123683879321	1.8326809953958278	1.8561762146426704	2.220735231029688
Cre06.g295100	-0.48523211749711626	-1.4132063210452717	1.1696699429697333	-1.3417979329633016	-0.6859730845903648	-0.9219943410170959	0.11171540798827664	-0.8242640318703287	-0.4726889294957166	-0.5315982120887779	0.05385885545980656	-0.0069743545665569345	-0.856827995137851	0.2620426156051573	-0.3841763581744133	-1.2632848872261921	0.12014540573364049	-0.9438852954959157
Cre06.g295450	1.7490209772314862	1.8139334980915425	1.6647874467574986	2.339889064150601	0.9250247257004228	0.8950111547681996	1.1946400691732078	1.4260975062682877	1.1452657069575336	0.23473306513773703	1.6765730096315328	0.8799914321904381	1.2805659351001837	1.7480702991440662	1.5538046700075512	1.2803066606765958	1.671288989940891	1.4528364470534503
Cre06.g295500	1.2954518619857334	0.17731312937253518	1.0760377858681	1.1483077544519562	0.629883864016948	0.4703194017523924	0.5516017968639031	0.659747248408136	0.6409042048167947	0.36175313223045297	0.9320334680313045	0.6058703472718119	0.8794983913932892	0.6317246615954606	0.7782879492631716	0.4739717420588737	0.7102311579175491	0.6772171608689945
Cre06.g295826	0.9796518639671286	-0.3770362960829089	1.075671814019528	1.5135089594698383	0.5866547300656915	0.8451507351045711	0.6320484677636189	0.8190903332693612	0.8674952167568732	0.7386730404107096	0.24859152060550269	1.0472951907231294	0.6319974363584282	0.7743347922713899	0.7544865043327288	0.6673106786517435	0.3429784582593298	0.8199784538035195
Cre06.g800724	0.7713288819316553	-0.6391162652217766	0.2431131947657843	0.214586700417454	0.8320298280993632	0.7085106223170166	0.5846759906265135	0.7078088157112437	1.1243670373978434	0.9075843522282439	0.6496023425695205	0.5162812621758492	0.8220847643455589	0.9106888005515008	0.9738763587123939	0.7711929150167608	0.4269931861418801	1.164722830477991
Cre06.g296200	2.134982923230937	1.095487327071	1.3733908560747683	1.286689359469967	0.8130839542986188	0.8030456323947328	0.6871346896902386	0.8908324228592566	0.8306275430485014	0.44544778272663893	1.1695686826258247	0.4217126189867493	0.8310274703905831	1.0623090649290416	0.5597089656370275	1.5142428093600533	1.228776514052522	1.0798852562242132
Cre06.g296400	1.299804297133028	1.5419944350974684	1.2799613543878823	0.9725444682742803	1.607810141528163	1.6954862339969528	1.4534227810865938	1.7573581624502224	2.0603056958747237	1.9686383771598621	1.8871217088862138	1.6044741603659223	1.6530895656532028	1.9927028007432706	1.6397853966737126	2.1337777376435594	1.4791801628716517	1.6159983790388495
Cre06.g297600	1.7276821692219202	1.4097191713284685	1.1162754585106216	1.3271158256487068	0.5579099242385956	0.706863957600659	0.561716828897354	0.8486190345765258	0.7506979454023562	0.4228289055110248	0.9509765249994029	0.7960967624492455	0.9185272719348276	0.5097407298972904	0.5027279678020685	0.689512772566924	0.8618862811620892	0.8632238461464004
Cre06.g297750	1.5687385894599186	1.2154109023230044	1.527983634893435	1.782683686696594	0.788405838670314	1.0498473143776463	0.8530830137104324	1.1215730386416527	1.1253712107908802	0.9408420449570819	1.1322035574914995	1.1299665861829826	0.9593750361813714	1.0953460122914782	0.7306459045668675	1.0760986991299	0.9485362687113182	1.0987000907193336
Cre06.g298000	-0.08334732933040749	0.8599765875326921	-0.4560177779417477	0.6312461111124336	0.839657495652743	0.5399878685801653	0.8757636587800559	0.7373865340198951	0.8128496727887894	0.45217107946151447	0.8621118120764395	0.8912261084611943	1.0537314552655774	0.801461630599589	0.4533124043997462	1.489121385573677	0.5936782838661345	0.87577002936102
Cre06.g298100	3.1582092348193127	2.8090928413796528	2.6012399684266443	2.8559397812284866	2.523043804402656	2.570571514842828	2.7298147327297757	2.5886272030232527	2.9788576478071445	2.544858317949853	2.890079561884936	2.770650903738771	2.4598514866155337	2.5309199556491317	2.544052175895664	2.5659328132887977	2.635529841100786	2.7018154734788187
Cre06.g298300	1.6914695892014944	1.1806587926972234	0.987801029099636	1.556197380134719	0.7875519494305705	0.9491389158441352	0.7898983402900767	1.08140575852197	1.0729929256552897	0.9155352031986062	1.1080308058706563	0.9827536487710743	1.0468053184684927	1.3227750882196652	0.7095974888310297	1.2576010276967802	1.1926587427561723	1.1830132157006004
Cre06.g298350	2.4070868785513504	1.6893375167201798	1.962726597186654	2.3135907493348067	1.4449433302988683	1.7076974400618228	1.5965412374696875	1.8838570911067631	1.9129436070909172	1.6758160388166101	1.7026710735412092	2.013054314926273	1.7739346082190894	1.8318399959931215	1.7497382629310343	1.9937656518374496	1.7881318553513537	1.902052898582948
Cre06.g298650	3.733208686083705	3.112711856064824	2.790948847942724	3.32916143672091	3.2458246186360684	3.119253656716358	2.951925071251168	3.085011215970962	3.2973945545734793	3.115491432676714	3.12876060160705	3.3366894001045977	3.36431897989534	3.301922631197872	3.1447557210140675	3.3691858253265803	3.332429979016683	3.28611544635842
Cre06.g298750	0.7448060221105427	-0.12253647694300128	-0.02900367790945271	0.7530637768890878	0.9582080258433544	0.8970814689044753	0.7726560356408577	0.7272664501229942	1.3923639782678812	0.8694267413350041	1.043764176601257	1.4532175247604768	1.2991284428787924	1.2097072904023165	1.2797737659344275	1.3272642559107104	1.1947098948607604	1.1901754050738305
Cre06.g299100	0.9555726638063349	1.5061456769286703	1.10678505480638	0.8958708575815326	1.5184990332659576	1.6459913709430405	1.6580518792652406	1.478157897143719	1.6825561624694263	1.6634415164024192	1.3823586157100975	1.786406403471984	1.5676038981687686	1.9743565538239285	1.1510168899494444	2.1164986600506945	2.0847436246819346	1.8259224183777887
Cre08.g358525	1.5063989008514815	1.023333565439752	1.4492237905306222	0.2345819856850653	0.9364546988568623	0.9142746538614306	0.8404181962260424	0.9489315338389968	1.0116178112555685	0.6487580677723118	1.0198988415292658	1.0043399181031574	1.11404765846767	1.0081768411809038	0.9862032406435502	0.580920962989768	1.0884646499773363	0.903403577458052
Cre08.g358526	3.436323726216032	2.666936811455493	2.7320215100036944	3.1651138854321226	2.5697330584244993	2.5636969641019944	2.636132233109965	2.727525774882029	2.488404460304074	2.456393636657484	2.789419595697793	2.670864774763992	2.8053451716440203	2.9961902545920944	2.7210023769239973	2.891042662097705	2.753239430567372	2.909746515892254
Cre08.g358528	1.2202359487223895	1.0057730630836756	0.871045214467598	1.1986206538865158	1.9291518960261935	1.8065928403747622	1.9030624068615327	1.7323654653603608	1.6678661671509554	1.6054111618367346	0.9884654664804158	1.7818789620934257	1.5440153649714154	2.1339796822447266	1.384768495847832	2.0454858966729916	2.213061529689653	1.8001443406757756
Cre08.g358531	1.390157948535253	1.0570448365657625	1.1529751211652757	1.569122560356805	0.6777802273277768	0.6119840689722847	0.6016527886896857	0.8038358307104343	0.6970384792083247	0.12596861920819294	0.5999076103854746	0.3480181146358672	0.8282560255471287	1.0968221789263164	0.7998272584532176	0.7620801711298261	1.0198112031796773	0.8924200666251636
Cre08.g358538	0.5779369437174333	0.4739772402270296	1.1358849094837193	1.5462786871383263	1.1082471562631364	1.1709578036457255	0.8891804043417345	1.2746792691584172	1.313410081639106	0.9968121504002896	0.7519691888828793	1.4530135016110413	1.0057133197996662	1.479730436615613	1.3697262424829724	1.9802079111843116	1.7905708343084141	1.3389555105910786
Cre08.g358539	0.7990550527110051	1.0398019790349142	1.2248803072944086	1.2958849628150817	1.058497100088558	1.1384416667282786	0.8802008115702458	1.1703464874606888	1.2949667007541228	1.239693581085912	1.262736028732334	1.4974060870642099	1.5943373111488517	1.6477348173582567	1.218907180928336	2.034651623957295	1.7777547760854326	1.5120678064215134
Cre08.g800885	1.4903989117433614	1.3795286665781596	1.527405976410523	1.6282558053313338	0.9608978262114228	1.0605391311185983	1.0264531651853677	1.2113839509420237	1.2837741519180623	0.7633229031939456	1.273041186369331	1.0925768948662475	1.3298699025646568	1.51232870330367	1.1529308890261096	1.3065806074070527	1.2975649111746954	1.5183986933108562
Cre08.g358561	0.8188810505662023	1.3857632339148398	1.0818381377532837	1.416312408299294	2.250616433877519	2.0629608900599594	2.20273154427176	2.017404658306019	2.115376454380081	1.6275980895704232	0.6522177768775832	2.122178619306373	1.8792345821393377	2.5081050967583605	1.8113342986116494	2.3853943241715205	2.9719180754796892	2.274233074492561
Cre08.g358562	2.490074011970867	2.3384138043683924	2.1707048677219696	2.579729109801009	1.8957039341116326	1.861617528519431	1.8650243219296263	1.9567007631298783	1.843833978731315	1.5197338305492167	1.711812981122991	1.953982730317088	1.9281671979771118	2.2405458869936705	1.637795888307041	2.0906235105285313	2.3881604510588343	2.1157035808765685
Cre08.g358563	1.710825629462901	1.1110883544736787	1.134020913925398	1.4705453808640812	1.002304793267404	1.0925458103200443	0.7590620721298347	1.04297659869087	1.1859037632511056	0.8880224878336344	1.084098871860122	0.9569420762274021	0.8953038986876776	0.9932740223033173	0.8048253710556543	0.9858233794762622	0.9756901883260796	1.0966732391523084
Cre08.g358564	1.2474314183167443	0.28575808378284684	0.05190562650468867	0.7663624797536923	1.5995090968543204	1.4966723065736542	1.497642730770739	1.0988040161741754	1.3440368839068455	1.1746667856256983	1.1071360254398737	1.4541521497478724	1.3132490485446993	1.8385581922026009	1.0846584385440248	1.869187283602645	1.7519372674886418	1.6378890565236464
Cre08.g358574	2.1231565179052216	1.2986283243748298	1.0743167461788894	1.237198142217538	1.4009615894535743	0.7936119092279579	0.6432719065328785	0.8601245230594408	1.13957997724757	0.4021266482431233	0.588021643994755	0.9061078149528097	1.0893829024581143	0.8821537167381689	0.9244896101675418	0.8512874131846903	0.5117212792614818	0.7263924936101701
Cre08.g358579	1.388539302928195	0.5834262769082562	1.5615030220361759	1.5853214591350537	0.33925596874883085	0.5791502659117553	0.5911294975401044	0.8202050285875016	0.6706421613957919	0.5824472974324428	0.9508391770064332	0.782802986549441	0.9054571856040272	0.9395382099608219	0.7616564492197216	1.021834447845955	0.8630315775509392	0.7598181728590379
Cre08.g359100	-1.038672241408602	0.9420736962430633	0.7421267644421954	0.8289468096534478	0.6626140146261134	0.8868248686173071	0.6353624320177823	0.8742245235756378	0.7222036459355045	0.7425078113472862	0.7722104128025397	0.9367466416102839	0.942178231566439	0.8639560093742763	0.5633253353589496	0.9139961104751831	0.6928730310868169	0.7301754281673772
Cre08.g359350	2.1519376481402164	1.7401378653277457	2.1091058540204557	2.579147201518951	1.5903594994094075	0.9051762677695485	1.461021747734124	1.5149081304684244	1.1710095057559586	0.6362685408657568	1.6368469849262932	1.165218195140807	1.6110258069425465	1.9981397308178126	1.5223916772806723	1.1807453207745278	1.945763028632775	2.012635122573795
Cre08.g359750	4.015575815002731	3.961556218868171	3.7524328923729997	3.7857564284537384	3.844243851879315	3.8590689534868328	3.75446454030501	3.788055870689785	3.8638356048238425	3.75869523606665	3.9291333371732637	3.874371448984242	3.87066393351365	3.707953314935	3.8535725656501087	3.8076627355836132	3.757220854359921	3.782144396613116
Cre08.g360050	0.9143631975103483	-0.8117579407947769	-0.621245233848402	-1.046997945281459	-0.01633427416480809	-0.13448401680978034	-0.2748186714614678	0.1648197005392043	0.13551290659297596	-0.3362250391539591	0.9781794567505943	-0.20193537326051	0.15665985432143417	0.5375556439969587	0.49012443766527414	0.12879081191732428	0.29300483861074866	0.04449469635923866
Cre08.g360600	1.6874280865050868	0.806376779958023	1.0845968487049162	1.3853392412612782	1.5461350366251387	1.3591806829356352	1.494198413578367	1.505653385066646	1.5038228039356762	1.022150602581252	1.6648512462962546	1.4700570181898993	1.2806395259739334	1.4753819061939295	1.2392918309744934	1.5970743010021378	1.3654779953380236	1.5226535596354067
Cre08.g360900	3.3489157815409505	3.9819226095542875	3.6441925972134386	3.2835262628440463	3.877889453468895	3.878433158237205	3.787469493344482	3.8616979379494305	3.94661074445574	3.823449996991672	4.086133930459098	4.0025673736550855	4.024881019033921	3.955651926417947	3.9642606713440864	3.9164405717083617	3.9607509069410245	3.9648404495597065
Cre08.g361500	1.257830471046747	0.9733649973913607	0.9310446043568957	1.172972791339662	0.5532129853756549	0.8348258558539101	0.34762304642446956	0.9086513082026857	0.9773186879936419	0.9153581810379553	0.7744846065786748	1.019046360035218	0.9812111730711454	1.1403859822708258	0.6632084814468342	0.7685419119397472	0.8332086770665962	0.7207993586728387
Cre08.g361850	1.5471563650944877	0.7962709838651976	2.0030978854158024	1.935168405944277	1.0622659841535749	1.1476085289878477	0.9878390466454794	1.2824201063589091	1.3356707255487066	0.6520630188241716	1.2254699532042452	1.3821186789289013	1.064416813281683	0.9948865543492323	1.009076748442718	0.8490411920997175	1.0836062998452625	1.3532057542490519
Cre08.g362450	2.4949791466235767	1.3553186474816943	1.9750220259500373	2.474578022326821	1.8692068941661932	1.85396522335337	1.7809529685702299	1.9976522978155369	1.9283503852787631	1.8794032705237962	1.8846640597751319	1.7982852843692991	1.634412419090467	1.6529284926052379	1.4198971031827192	1.5071304935172245	1.5269282615369408	1.8465714309763812
Cre08.g362650	1.6332004475100448	1.2848545390786204	1.1736320192371426	1.2786117866503695	1.9169438072992722	1.7484811310066897	1.7939300859253806	1.7290890956082865	1.7290055135156424	1.815439734598124	1.400462727633001	1.9029727857588514	1.7488209935244947	2.13469458337286	1.389923219455436	2.0131463213364187	2.137513409445839	1.8494202097670893
Cre08.g363350	-0.9259911957726309	0.7027195471029003	-0.877238000751533	-0.518364105396537	0.4708869696837351	0.9535714853778599	0.3720023213890352	0.9427283328997849	0.7401148507662223	0.5427539418234306	0.4563310558176574	0.4268913218520952	0.3040999808068753	0.8185557754623944	0.8385651957453859	0.7471421256821951	0.8161182779781455	0.6604954437911182
Cre08.g363450	0.929923046277962	0.5379079329466437	0.42342046273906564	1.0545247865204765	1.3133030966628851	1.334533159030183	1.2683477418136802	1.3370579984422895	1.216300210180904	1.1333961423368613	1.1088880867097837	1.2698682782437574	1.141834879467891	1.0605697857598846	0.9317595248618513	1.2330057240249046	1.5343962861395322	1.2930527718076352
Cre08.g363600	1.360444017529486	0.9005866899091013	0.8197421860372954	1.1800473414292576	0.537954012219668	0.756020639583963	0.5481631151940449	0.8296285264420317	0.7641171889490566	0.5974220780543869	0.8359419554905402	1.144526304030992	0.5526713670340245	0.8070257831847746	0.5640884987216643	0.6308746817617146	0.9787394639898328	1.029625548877248
Cre06.g263550	0.6175503722897582	0.2374301163955879	1.1781937062920824	1.2330852893181403	1.5691135135267609	1.2555818167335135	2.090987773916761	1.390224801652509	1.6865968861464093	1.149160431328309	2.79079241705446	1.4580138612629925	1.2792866331611599	1.5509998744158573	1.8458834367894208	1.7022173994231178	1.7884056941885198	1.610293240073151
Cre06.g263400	1.5596383586618043	0.18225546275591747	0.8966101784238553	1.376010123303914	1.5199809838628338	1.4321933432309546	1.2106904829266747	1.6028449252496684	1.4802953995510122	1.057806959166481	1.6807162271740987	1.7844633112307546	1.6155148442730114	1.2899589906391784	1.6076572981910562	1.2894472625006268	1.1849069557317407	1.4732156241948613
Cre06.g263050	1.3695050869757495	0.31201064318797417	0.5510893069178067	1.3366537090224224	-0.09181093063190236	0.19384284677573946	0.001719113950890979	0.45823633456344276	0.707943516656568	-0.3905645571491978	0.7391061540257211	0.38011760281322204	0.17129959376168036	0.3155788043090385	0.41164159003958434	0.4235691833900145	0.5447675749021248	0.5121510868109609
Cre06.g262850	2.215658130279827	1.3326504430472121	1.5895195815504237	2.1469941178254235	1.9924956846469226	1.806852707078653	1.732579684917897	1.7465879765872088	2.117893290643989	1.8825558402534104	1.9491846207446861	2.130154597422989	2.148131200404861	2.16626258789171	2.013883525937967	2.347924924391837	2.149881479335933	2.127336698086435
Cre06.g262700	3.021346834751881	2.2104673304376714	2.5474146861354576	2.7625224129686954	1.8865978751003136	2.166792806887033	1.8871868551748812	2.339259569316134	2.0745675320414225	1.9080320474971617	2.1706771365615154	2.09145358743437	1.8219500405146007	1.803767171736345	1.8602581664471685	1.6589813079231508	1.6986399639548806	2.005619347766271
Cre06.g262250	1.9650142871447673	1.3890743422661065	1.7187997801823591	1.7368025243869205	0.9562400183278772	1.2751726326670318	1.096765373696067	1.3539555366148406	1.4530881137345637	1.2752874708316853	1.3904833758674784	1.1843091493179128	1.1915217839982197	1.2461383138542552	1.0369385141530931	1.3120971111515456	1.2854143619861267	1.3659704587643489
Cre06.g262100	1.0862250495434296	0.8123443810195378	1.3648529082325065	1.997927165082816	1.1240420679698293	1.031686367597403	1.0041625583115608	1.2373430585185203	1.4648155322307281	0.6084925910912665	1.5218331697025398	1.4875138112740989	0.9707558384129653	1.1025083814810606	0.9543071698389154	0.7905025904271792	1.1123352926649088	1.2482540471365537
Cre06.g262050	1.5184513170194147	1.3735185274439246	1.493519570618562	1.9759501205947283	1.2982622958607402	1.2651353813625383	1.5218681509502903	1.4474439990378032	1.5355734733458075	1.2081312278964365	1.481102016264657	1.193445401898801	1.1044118819217223	1.1364242662929889	1.0634306619026457	1.2330172894250127	1.5199754993904369	1.416809644047164
Cre06.g261950	0.04427559371722836	-0.4721742662755337	-0.4472479253638477	-0.0062560145959892266	1.5176200307526886	1.244032451461256	1.4362323455774813	1.3194007748300927	1.6076058946096257	1.4926217149893821	1.423857646134821	1.5347067956921208	1.263512598083833	1.532566409528171	1.2570813580167295	1.5702707236423505	1.5354006138497491	1.4411788283696074
Cre06.g261800	2.081801612178579	1.1985183350239723	1.6163984664583106	2.1583959507006	1.1739784125619783	1.0587958708675416	0.9081680515781153	1.2220931149603325	1.024866390705628	0.8476830305971987	1.2378473324758639	1.1509248279337274	1.1829987761471958	1.2485807142370176	0.9668526671579301	1.0979455601859471	1.3218348904006298	1.2884482413436418
Cre06.g261700	2.11388367521721	2.1194869935436498	1.334377565926782	1.955873042529074	1.1476375034279824	1.6898368887480752	1.0393674886276414	1.6900297824746244	1.5898764973628923	1.7019140017219356	1.408069383299017	1.5709591073132982	1.5938510619764281	1.571314704889275	1.4828626429305598	1.553401052099024	1.5490577629083206	1.756169070079546
Cre06.g261200	1.26259968678559	1.0803028013932032	1.9347177255399046	1.0837226935695365	0.2197574408452019	0.3296282323598419	0.8396046324875642	0.7475924365430187	0.47525579215049285	-0.8821618431921218	1.193216791214636	0.5003905320158255	0.6394394252505338	0.7856822123034812	0.3628416947295268	0.205656681469924	1.2099049214503916	0.9574716176061068
Cre06.g261150	2.04202362375318	1.6857907366801768	1.720494044817666	2.0824942142679634	0.9474154748987412	0.8984314964327688	0.9792351066995894	1.1649257703588	0.9395936460097675	0.2183252635947527	1.4153247551417207	0.6922503392158907	1.0789003097061567	1.3522446717400174	0.9763531652390539	0.919111092320302	1.4716806205009512	1.2684503451014661
Cre06.g260950	2.1974414894262466	1.3792937640877214	1.5471793644907756	1.6293980923414229	0.8990582256961768	1.1722460038176532	1.145233034196406	1.3633578393781483	1.4517216591565547	1.0849786513937132	1.5087069654342788	1.0892691576692626	1.3139182873266022	1.5075135273707594	1.3708944763385589	1.3764433963826808	1.273462934722036	1.2979668052258224
Cre06.g260800	1.4534284265578357	1.9490801747738975	1.391316238617499	1.3169067112472301	0.8743050264442598	1.2265861398870548	1.1321700557169476	1.3603605050468384	1.4891039094733096	0.9956901096584676	1.297367841347987	1.1010993764400245	1.3054399315790828	1.3732962776125037	1.4557837902004036	1.1398137722335138	1.2795209107173946	1.3167122376115192
Cre06.g260700	-1.4078219034455812	0.9176966993657414	1.0519787872311686	0.4936732073054755	2.4022051975367336	2.557194269678119	1.7232280408204113	2.2853116542738374	2.5939320521187907	2.7526919717864935	2.5775791746329477	2.5269125578542666	2.637121193391232	2.775467687423309	2.1685123443013206	2.6682431379671225	2.7580108731467305	2.8194482513239745
Cre06.g260600	1.5449064772947336	1.1665893266469716	1.4167943045782274	1.276544782993134	0.8000314777805764	0.9790844880584124	0.769557334596217	1.0917879095246157	1.274746824017633	1.1578215369076545	1.15429087021372	1.0747279288748168	1.1518514801204585	1.2742334666971316	0.9800527541245447	1.2447913513875475	0.9501384011062175	1.0624903603931974
Cre06.g259900	2.992370678009988	2.703943085138088	2.7474466280438925	3.2568281384366173	1.9982563106231575	2.254054365379877	2.0944780751697105	2.328350758050073	2.158484066715283	1.6994255932691171	2.014878936653391	2.019045131234365	2.447700181791261	2.7007034877024187	2.2466520547992364	2.558648979404615	2.5089117743036597	2.3981063505503233
