	Vg	CC2344_Vm	CC2931_Vm	average_Vm	expression_bins	average_ED
Cre06.g304300	0.2311710292499882	0.0038259027450194684	0.0009652838393333633	0.002395593292176416	100	0.07686719041868575
Cre06.g304400	0.2626434627289994	0.0013853825709853735	0.0008051539032024307	0.0010952682370939022	20	0.15575937876739085
Cre06.g304500	0.2010211191193206	0.0024718618728872166	0.001283749055802796	0.0018778054643450062	90	0.11878347859827643
Cre06.g304600	0.4124970145515462	0.0007451470502339178	0.0006811322040450388	0.0007131396271394783	10	0.11401053935642454
Cre06.g304700	1.233731532598218	0.0014195055510991975	0.002166058905234997	0.0017927822281670973	80	0.12919280814362227
Cre06.g304750	0.3907348514170206	0.0013275855220030248	0.001559099869548902	0.0014433426957759636	50	0.10052831270594938
Cre06.g304876	0.3216306939000811	0.0015077365677992804	0.0013912251600573344	0.0014494808639283073	60	0.14246192917826203
Cre06.g305251	0.3784767329535939	0.0013417299541674608	0.0010193086807950987	0.0011805193174812796	30	0.07195252349580707
Cre06.g305500	0.2843101204367114	0.0009612093279998274	0.001121255007771017	0.0010412321678854222	20	0.11244372705008036
Cre06.g305600	0.2895184258128461	0.0014773057607202406	0.0010527838332252879	0.0012650447969727641	40	0.10300741374437847
Cre06.g305900	0.271890123061237	0.002350242345101646	0.0015488379916653997	0.0019495401683835229	90	0.07984771024813915
Cre06.g306200	0.1636780816401651	0.001140591115433711	0.0009356116045984759	0.0010381013600160934	20	0.07868550464445695
Cre06.g306250	0.5504978429724511	0.0018211308682211853	0.0016651988289228554	0.0017431648485720203	80	0.14515370221742974
Cre06.g306300	1.093006919028015	0.0009870090515066785	0.0019662596670360862	0.0014766343592713823	60	0.11661350516008459
Cre06.g306350	1.1990576410220126	0.0007281781342485734	0.0010314639537600608	0.0008798210440043171	10	0.08602914020238796
Cre06.g306400	0.2338484319912109	0.003686393330680536	0.0013297274578888503	0.002508060394284693	100	0.07194089625599806
Cre06.g306601	0.3277193382174462	0.0017429484615305573	0.0012151589787859735	0.0014790537201582654	60	0.09810227524194451
Cre06.g306700	0.3237395750766216	0.0014773649124986074	0.0009253510255738961	0.0012013579690362518	30	0.042121675326482005
Cre06.g306750	0.720800122785245	0.0008590917720106075	0.0011468269514045193	0.0010029593617075635	20	0.12493084932724283
Cre06.g306850	0.1603605994149061	0.0030682868422454335	0.001046260810382798	0.0020572738263141157	90	0.1118985865563797
Cre06.g306950	0.1408782839876464	0.0015866697431023982	0.0014816287094480698	0.001534149226275234	60	0.09957307747840521
Cre06.g307100	0.2984023507873075	0.0015016939220569773	0.0011319817581786195	0.0013168378401177984	40	0.0714862193394176
Cre06.g307150	0.1556257422968915	0.0015234466326155337	0.000760028289882714	0.0011417374612491238	30	0.06506105496101396
Cre06.g307200	0.6976544109636899	0.002052494796521736	0.0010708123675119093	0.0015616535820168226	70	0.07929901075469199
Cre06.g307400	0.1090458583929992	0.0020060493306387284	0.0015527640846767017	0.001779406707657715	80	0.16357913607215158
Cre06.g307500	3.2128745918644666	0.0013374868333615388	0.004532608558261734	0.0029350476958116363	100	0.06017695527315812
Cre06.g307551	0.6219840678551314	0.0016652772019531779	0.00099743498591005	0.001331356093931614	40	0.11339357941845363
Cre06.g307600	0.1618726969406196	0.002382642990664191	0.0010236590733846843	0.0017031510320244375	80	0.10512721632392936
Cre06.g307750	1.893469775134482	0.0027116698209878214	0.0009849863715923385	0.0018483280962900799	80	0.2951340134747539
Cre06.g307800	0.1236508755689039	0.0015029865091264018	0.0016223713508922604	0.0015626789300093311	70	0.07556441883592252
Cre06.g307900	0.3109133662134851	0.0007652425309209308	0.0013467002107023238	0.0010559713708116272	20	0.10302222777050081
Cre06.g307950	0.2533485985697823	0.0022804225947541013	0.0010558791553175841	0.0016681508750358426	70	0.12451152669552605
Cre06.g308000	0.3652510701172143	0.0010874725347852889	0.002190934446818346	0.0016392034908018175	70	0.1312782414757005
Cre06.g308050	0.4398995664453807	0.0005897150547783976	0.0018842600658929571	0.0012369875603356773	40	0.1442738811093184
Cre06.g308100	0.959811067623057	0.0017329746865836328	0.001311333673362885	0.001522154179973259	60	0.09419914331335538
Cre06.g308150	0.1469488643734129	0.002145067202403218	0.000855833367023985	0.0015004502847136014	60	0.06541792303692359
Cre06.g308250	0.2454575378773469	0.0014633870398906958	0.001156689211535878	0.001310038125713287	40	0.04653911507727009
Cre06.g308300	0.2390949144243621	0.0020403603939263084	0.0017397447863676486	0.0018900525901469785	90	0.07441777527541629
Cre06.g308350	0.3189964236919573	0.002416745501682853	0.0008649520681738532	0.001640848784928353	70	0.07042626169656982
Cre06.g308450	0.0757444281717273	0.0014033180014392018	0.0007702115631135131	0.0010867647822763575	20	0.042170293530504124
Cre06.g308500	0.3530443909344931	0.001956628855162615	0.0015603940718207417	0.0017585114634916783	80	0.044574295067189754
Cre06.g308533	0.9964762432004396	0.0003367047234179958	0.0011549164730029053	0.0007458105982104505	10	0.0722708046022121
Cre06.g308750	0.2013905269880623	0.0016159090518651166	0.0007668469217432403	0.0011913779868041785	30	0.07945097861811347
Cre06.g308850	0.2639618972857362	0.002675579759119299	0.0011185323852698687	0.001897056072194584	90	0.07087254728576578
Cre06.g308900	0.3761384534676993	0.002633275675306808	0.0014542626852595611	0.0020437691802831846	90	0.09734172025864682
Cre06.g308950	0.4887649289972951	0.0017148330422762266	0.00112802308168832	0.0014214280619822732	50	0.05581831185546028
Cre06.g309000	4.507838386436351	0.001235298649649704	0.003016547115455189	0.0021259228825524466	90	0.0457895143193166
Cre06.g309100	0.6876507290756997	0.001911480822862866	0.0006700173807355415	0.0012907491017992037	40	0.09569586700134594
Cre06.g309150	0.3626168493536544	0.0020029244678134183	0.0010054714553174565	0.0015041979615654374	60	0.10536219877494409
Cre06.g309350	0.2493024344449706	0.0024644801088932163	0.0012305243448691137	0.001847502226881165	80	0.06685969094213451
Cre06.g309550	0.1469669544542481	0.0014057027523566978	0.0018025292012194037	0.0016041159767880508	70	0.1857101499994411
Cre06.g309650	1.0000941209512069	0.0018973769770685247	0.0012222345116207722	0.0015598057443446485	70	0.04468107309994636
Cre06.g309900	0.3099628740450112	0.0008347994716475048	0.0016834091710403885	0.0012591043213439467	40	0.09653152009010477
Cre06.g310000	0.1442013946117081	0.002320910673750439	0.0010992280765318736	0.0017100693751411562	80	0.10236798387294757
Cre06.g310100	0.2755933575873363	0.0016011651295204507	0.001067317566654113	0.001334241348087282	50	0.02795925943056172
Cre06.g310200	0.4325845291565932	0.0011859982050829462	0.0006181394249167626	0.0009020688149998544	10	0.07392300382141906
Cre06.g310350	0.4844154156985171	0.0022293941653206482	0.001191872375617566	0.0017106332704691072	80	0.06473396894729015
Cre06.g310450	0.2295557033791818	0.002059745731725916	0.0008166942489583466	0.0014382199903421313	50	0.034841751221625854
Cre06.g310700	0.1723413315886523	0.0014826313680880985	0.0009974925886840637	0.0012400619783860811	40	0.05910203347259578
Cre06.g310750	0.1570134293416703	0.002922420243379775	0.001577784321807566	0.0022501022825936706	100	0.05723615130308839
Cre06.g310950	0.3639246525283838	0.0020836456751772	0.0008093463857436602	0.00144649603046043	60	0.16833034807980146
Cre06.g311600	0.2484515842131907	0.002104235000204637	0.0013933640389006449	0.001748799519552641	80	0.11529691543713971
Cre06.g311700	0.6538856327049066	0.002042496701617849	0.001382511858293168	0.0017125042799555085	80	0.070661225134162
Cre06.g311800	0.4334614933952314	0.0016289900113356224	0.0009870252046108301	0.0013080076079732264	40	0.06106598865061419
Cre06.g311850	0.2351049177826173	0.0015636301717027149	0.0010622153654974366	0.0013129227686000757	40	0.11291293685804334
Cre06.g311900	0.301890493627395	0.0019490771277104863	0.0010204575148997932	0.0014847673213051397	60	0.07100046530613549
Cre07.g312100	0.5011857131835614	0.0025249050089243548	0.0009193567868578942	0.0017221308978911244	80	0.11764064221441753
Cre07.g312300	0.8987767254904192	0.00287506375163428	0.0014312795636617344	0.0021531716576480074	100	0.08829772122532584
Cre07.g312350	0.4454895492431264	0.0038519262414284535	0.0017932417772826873	0.0028225840093555705	100	0.07130268554602659
Cre07.g312495	0.0931915857031877	0.002301525333112474	0.0009877083399060173	0.0016446168365092456	70	0.05637900225592972
Cre07.g312750	0.3620247472922633	0.0022969077877986275	0.0012629227237272065	0.0017799152557629169	80	0.10241888240199785
Cre07.g312850	0.2131826545060579	0.0020441738305740126	0.0011018660671250444	0.0015730199488495286	70	0.08475312905625827
Cre07.g313185	0.2301521472399561	0.002775945659329123	0.001497332303400233	0.002136638981364678	90	0.087765317783494
Cre07.g313250	1.918087852882624	0.002786952141568922	0.0011513811851094735	0.001969166663339198	90	0.16155039931155715
Cre07.g313302	0.1925538568689789	0.0021329988054147996	0.0009388909144595704	0.001535944859937185	60	0.11126389428851355
Cre07.g313450	0.1854455006917544	0.0029576633565547654	0.0007043283205769006	0.001830995838565833	80	0.07260192634037824
Cre07.g313550	0.854583335474538	0.001576596732536937	0.001562996174266492	0.0015697964534017144	70	0.06861883757770953
Cre07.g313700	0.4143509930670036	0.0011567689622949526	0.0015498783379491682	0.0013533236501220604	50	0.10577129031053019
Cre07.g313800	0.2118745839904172	0.001463696698645459	0.0006511831210612053	0.001057439909853332	20	0.08465126375816662
Cre07.g313850	0.3329407740401416	0.0016324329641014003	0.001727820173254568	0.0016801265686779841	70	0.06354404779440148
Cre07.g314100	0.2577803350131066	0.0019254117545169478	0.0007117495981408438	0.0013185806763288959	40	0.06026784247322807
Cre07.g314150	0.4984936253274864	0.0008837933631958569	0.0012939434176445217	0.0010888683904201892	20	0.10070142990574371
Cre07.g314300	0.2454151922005163	0.0020621572894684572	0.0009014026820564484	0.001481779985762453	60	0.09189980520009354
Cre07.g314500	0.4274216647092226	0.0013053299234980463	0.001842679268941699	0.0015740045962198727	70	0.11434291413871864
Cre07.g314550	0.4569719805594688	0.0026822257715553286	0.0012694087145872837	0.001975817243071306	90	0.09630598569163913
Cre07.g314600	0.4132251915885259	0.0017216787909865752	0.001466400920850166	0.0015940398559183707	70	0.12702162643336698
Cre07.g314650	0.0751523071628232	0.002240250338294938	0.0008985713199278242	0.0015694108291113811	70	0.05785418179745002
Cre07.g314900	0.2625334084526184	0.0022436326545197637	0.0009310012936235133	0.0015873169740716385	70	0.07252719890934153
Cre07.g314950	0.2552111279857933	0.0021094669866123005	0.0009062213740345386	0.0015078441803234195	60	0.049299472182737114
Cre07.g315050	0.9133782791978136	0.0024585678335930566	0.0015445310761428	0.002001549454867928	90	0.0633173521936691
Cre07.g315100	0.7977379758801534	0.0017863686334084648	0.0017338811983231633	0.001760124915865814	80	0.11914634701032581
Cre07.g315150	1.1039393096371874	0.001143598566139225	0.0008787462963677499	0.0010111724312534874	20	0.0673618826331106
Cre07.g315650	0.6434391618826701	0.0012377023129649814	0.001840139105172184	0.0015389207090685828	60	0.04690834634529821
Cre07.g315750	0.408571845737787	0.002180345970155899	0.0009245658630060266	0.0015524559165809627	60	0.0972986103989194
Cre07.g800769	0.6379395920773344	0.002132440557579344	0.0015358749629675965	0.0018341577602734704	80	0.060373331171471145
Cre07.g315900	0.4296205371435616	0.0024876125723683577	0.0009246484307506631	0.0017061305015595104	80	0.10438930773634117
Cre07.g316000	0.3588583440415049	0.0031279931899203498	0.0010778023348309513	0.0021028977623756507	90	0.05986744879336542
Cre07.g316600	0.0108988463559268	0.0017449804986547103	0.0010314765560474899	0.0013882285273511	50	0.09079610254634604
Cre07.g316650	0.0855686201576065	0.0016419126826398092	0.0012185261960316882	0.0014302194393357487	50	0.09302905135772002
Cre07.g316850	0.0863569162741345	0.004078852397013958	0.0017828794105460908	0.0029308659037800243	100	0.07926329680540328
Cre07.g317150	0.1544252521250094	0.0019655627356054343	0.0014119337848296437	0.001688748260217539	80	0.09020974630248153
Cre07.g317300	0.0630445078509039	0.0025983493289287655	0.0013665410696550935	0.0019824451992919295	90	0.11356379744981945
Cre07.g317550	0.070738955754212	0.0029170995701501426	0.0015858481792551068	0.002251473874702625	100	0.055381780849840134
Cre07.g317850	0.3829839922675901	0.0010276882502863976	0.001969285048924109	0.0014984866496052533	60	0.08651078608408341
Cre07.g318000	0.0429536690468494	0.0018904311228490635	0.0008879853504304479	0.0013892082366397558	50	0.11917212657416176
Cre07.g318350	0.282206952679876	0.002271154215582725	0.001255298290046425	0.001763226252814575	80	0.037533389284999455
Cre07.g318400	0.7677459340583702	0.001509509732965165	0.000889343008189136	0.0011994263705771505	30	0.04634443520770256
Cre07.g318450	0.6137085152829617	0.0020385343851384236	0.0012629731525229664	0.0016507537688306949	70	0.0722859082757257
Cre07.g318600	3.509714194140733	0.002262366703158481	0.0009830282927506939	0.0016226974979545875	70	0.015017297209097549
Cre07.g318702	0.4309456210073653	0.002436100352065656	0.0007903405225600895	0.0016132204373128728	70	0.08034894711990605
Cre07.g318750	0.2545755804422959	0.001963270425080105	0.001007162620169419	0.001485216522624762	60	0.04474762929075783
Cre07.g318800	1.893878143385279	0.002280825296906297	0.0013033242187831012	0.0017920747578446992	80	0.1411157472217644
Cre07.g319300	0.0594267115922357	0.0020454889318424958	0.001137074661860848	0.0015912817968516718	70	0.0446928252580092
Cre07.g319320	0.4353757660466301	0.0010266940685259766	0.0011319674721373895	0.001079330770331683	20	0.1143206491667339
Cre07.g319701	0.2107872574145128	0.001331474497079606	0.0010722906437175086	0.0012018825703985574	30	0.05538764254557589
Cre07.g319850	0.0358512067585164	0.0015547982461551642	0.0009700584614067395	0.001262428353780952	40	0.10664247199618423
Cre07.g319900	0.2522444800460847	0.002139058166275515	0.0012695657660658918	0.0017043119661707034	80	0.07150932049519468
Cre07.g319950	0.2088350949118277	0.001473415329672362	0.0008866186944584294	0.0011800170120653958	30	0.04539395085797927
Cre07.g320000	0.7693237290470746	0.001678220932978315	0.0018316847873246149	0.001754952860151465	80	0.08029518413709905
Cre07.g320150	0.3473397278957374	0.001735205968038389	0.0009508872712643151	0.001343046619651352	50	0.10229383780627196
Cre07.g320200	0.0648284516685188	0.0023623314423306513	0.002179553981171169	0.00227094271175091	100	0.07668853962953336
Cre07.g320300	0.0861390411207173	0.0017273935054589041	0.0006563994906026339	0.001191896498030769	30	0.07291640188064628
Cre07.g320350	0.3609118322653698	0.002831207162171357	0.0012491554193355316	0.002040181290753444	90	0.09067685097211672
Cre07.g320450	1.229828298227025	0.005830779234331563	0.0012393281428400877	0.0035350536885858253	100	0.09974122940186518
Cre07.g320550	2.006616152897087	0.002334537954876461	0.000610013449285368	0.0014722757020809146	60	0.07195895534236899
Cre07.g320800	0.3079289407319519	0.002890717347389275	0.001633153298118191	0.002261935322753733	100	0.05802801869264533
Cre07.g320850	0.6216310099182653	0.002156466373670447	0.0010762759807415566	0.0016163711772060017	70	0.07794855364405123
Cre07.g320900	0.3392662663750813	0.002519848490120991	0.0016016332507698767	0.0020607408704454338	90	0.10646552220323806
Cre07.g320950	0.4075306904639316	0.002159051532031695	0.0009976380997328406	0.0015783448158822678	70	0.06000617382096525
Cre07.g321100	0.3651485937347603	0.0017574203211195936	0.0013570418054782115	0.0015572310632989026	70	0.09885220124250921
Cre07.g321200	0.1212597023574694	0.0013041565456267795	0.0007365758690094618	0.0010203662073181206	20	0.11870211765592678
Cre07.g321250	0.236818394900387	0.0013626082994243934	0.0015912864478037213	0.0014769473736140574	60	0.08228183880238939
Cre07.g321350	1.319961205816786	0.0019085565095939838	0.0018833504047313975	0.0018959534571626907	90	0.11717463707201614
Cre07.g321550	0.3004653914866981	0.0013157803649037926	0.0013209886131059763	0.0013183844890048845	40	0.06530046928594321
Cre07.g321700	7.483557121924895	0.001701003860335594	0.0011473455927627798	0.001424174726549187	50	0.14155488865185997
Cre07.g321800	2.416970341848464	0.008719732914580171	0.0010293725009889064	0.004874552707784538	100	0.1466489841169355
Cre07.g321850	0.4844748484664001	0.0019397894889232963	0.0009381080540050827	0.0014389487714641896	50	0.0894920924139788
Cre07.g321900	0.5223691742617619	0.0014236452982724916	0.001003767880227032	0.0012137065892497618	30	0.11111492084334525
Cre07.g321951	0.1086910808959334	0.0016788593667704608	0.000727108879172615	0.001202984122971538	30	0.06696349590986875
Cre07.g322100	0.1170766426316415	0.0020019181528111176	0.0007350317688941942	0.0013684749608526559	50	0.0557581983453575
Cre07.g322176	0.5639945945984356	0.0019399272046149662	0.0009360590826748486	0.0014379931436449074	50	0.09344282739691673
Cre07.g322250	0.8980880989750528	0.0016826031779831148	0.0008522470496597681	0.0012674251138214414	40	0.13303401712030055
Cre07.g322500	0.4518102244895939	0.0017664242105766036	0.0006946384648741418	0.0012305313377253728	40	0.05246183179605477
Cre07.g322550	0.3533354138282688	0.0009582349332697867	0.0015774042804590793	0.001267819606864433	40	0.08870332738210149
Cre07.g322950	0.284625797052528	0.0012772593373245847	0.0007865359708816572	0.001031897654103121	20	0.09518761979884174
Cre07.g323050	0.4102992598329056	0.0010321002587033252	0.0008706544351689943	0.0009513773469361597	20	0.11313938018489185
Cre07.g323600	2.4382415033141998	0.0012775350959007728	0.0009663511129176002	0.0011219431044091864	30	0.07412198614181645
Cre07.g323750	7.305763611875146	0.0014549031137683253	0.0007168806200939692	0.0010858918669311472	20	0.24313637344879005
Cre07.g324050	0.1201358863600252	0.0022879416017121757	0.0011876901220816602	0.001737815861896918	80	0.0794468139271346
Cre07.g324150	0.478225410754749	0.0025884835170862136	0.0024217594778727183	0.002505121497479466	100	0.1022617388251286
Cre07.g324200	0.3930911424245705	0.0022116687238738914	0.0011367716569056373	0.0016742201903897644	70	0.05994562932554146
Cre07.g324350	0.4926615960079928	0.0006309281956056068	0.00159208870128465	0.0011115084484451285	30	0.036138529919616726
Cre07.g324400	0.2451685677968148	0.0017974998355557016	0.0008756520476368132	0.0013365759415962573	50	0.08605137985923356
Cre07.g324500	0.4933325523560288	0.0026076349607465285	0.0013056354305409068	0.0019566351956437178	90	0.15625215173533888
Cre07.g324550	0.1534749918915293	0.0018436809226534537	0.0010772316756259605	0.001460456299139707	60	0.0806728648036149
Cre07.g324600	0.2007737266941873	0.002235998540764983	0.0010335772186764913	0.0016347878797207372	70	0.07654865460728229
Cre07.g324800	0.6908763838658638	0.0014010571662917025	0.0013285024772521057	0.001364779821771904	50	0.14203596993998785
Cre07.g325050	0.6732541781496499	0.0019496670199640616	0.002216788946724301	0.0020832279833441813	90	0.14673227421388718
Cre07.g325101	0.8718447596596592	0.0019884424648340645	0.0014327592705724245	0.0017106008677032444	80	0.06575192567913227
Cre07.g325250	3.3080039041719957	0.0009191667061040585	0.0017683428881860627	0.0013437547971450606	50	0.05173703126284479
Cre07.g325400	0.2767834698796515	0.0012176085330145984	0.0010717201418594753	0.0011446643374370367	30	0.07254769210331254
Cre07.g325450	0.0653407850663882	0.0029303399789210277	0.001838704762772065	0.002384522370846546	100	0.13938313930180815
Cre07.g325500	1.1294162927416431	0.0010275913005096623	0.0026511135340934683	0.0018393524173015653	80	0.10405178959422819
Cre07.g325550	0.1566215955814023	0.0023554922508089164	0.0012934160552807237	0.00182445415304482	80	0.09606690519845405
Cre07.g325600	0.5367480951242901	0.0017938386542935203	0.00087739037460689	0.0013356145144502053	50	0.08541365327851991
Cre07.g325712	0.2809916799588408	0.0016822312245399925	0.0010453622339478526	0.0013637967292439226	50	0.07348334128104209
Cre07.g325713	0.0887955372205004	0.002087725073865825	0.0009340583437222934	0.0015108917087940591	60	0.08816528965507282
Cre07.g325714	0.2855142319191844	0.000954358247716757	0.0008563189683087338	0.0009053386080127454	10	0.0525777881500085
Cre07.g325716	0.142566835506871	0.0030508703506598404	0.0014823577019465921	0.0022666140263032162	100	0.06352191709359048
Cre07.g325723	0.4313907384248779	0.0016455156877487422	0.0016346897583642526	0.0016401027230564975	70	0.042696859586941166
Cre07.g325724	0.1585241370017752	0.001120423656671912	0.001528165011081645	0.0013242943338767786	40	0.08656461049966457
Cre07.g325728	0.8513805774539203	0.0011577169901090007	0.0007483262701439226	0.0009530216301264617	20	0.17884636214436667
Cre07.g325732	0.1768282208347841	0.0013647469351473324	0.0012296581295202827	0.0012972025323338076	40	0.05368546427322046
Cre07.g325734	2.0456709744364336	0.001115895875053779	0.0011573241608380514	0.0011366100179459153	30	0.13024458001732886
Cre07.g325735	0.60292545394601	0.0014214728708238458	0.001095089966922479	0.0012582814188731623	40	0.07602902571388397
Cre07.g325736	0.7471092315330227	0.001465015725030103	0.0025376933955920163	0.0020013545603110596	90	0.1342708810603368
Cre07.g325740	1.0018791624257817	0.0018532484990666516	0.0011912552678623929	0.001522251883464522	60	0.179549205828275
Cre07.g325743	0.3026741179442799	0.0019218914476559594	0.0008188080856278059	0.0013703497666418827	50	0.051488339830183506
Cre07.g325744	0.9785204272982458	0.0015635008394845162	0.0014680683435280833	0.0015157845915062997	60	0.1431360122835344
Cre07.g325746	0.1982355663239182	0.0017209097209221634	0.0011401196244474302	0.0014305146726847967	50	0.1227156513339834
Cre07.g325755	0.6815973054370311	0.0014885457283916178	0.0010585733352888442	0.001273559531840231	40	0.07102900063082826
Cre07.g325762	0.173682738222539	0.0016301521591503896	0.001086106905705134	0.0013581295324277618	50	0.06297796330615389
Cre07.g326200	0.3763176757087603	0.0015255911560698443	0.0006834915776786138	0.001104541366874229	20	0.0835940123101434
Cre07.g326250	0.6237986669873559	0.0026059738818344424	0.0008083137178773324	0.0017071437998558874	80	0.05054024010009615
Cre07.g326350	0.1232881011945605	0.002232750223955585	0.0008326635659404312	0.001532706894948008	60	0.09068728454650386
Cre07.g326400	0.106813189768226	0.0023202260522681493	0.0008213249027701489	0.0015707754775191492	70	0.04045064459757713
Cre07.g326450	0.2738514696690148	0.0022955226944044306	0.0009171123812522287	0.0016063175378283295	70	0.050181220361405654
Cre07.g326500	0.7390455013510997	0.0030506226356948004	0.0010219359169851513	0.002036279276339976	90	0.08875339437026472
Cre07.g326600	0.5444652444278144	0.0019584838291563937	0.0013803732525332736	0.0016694285408448337	70	0.15758931073141866
Cre07.g326800	0.1235014070515553	0.0023111939228595835	0.0011356021519145832	0.0017233980373870833	80	0.07531852139238879
Cre07.g326900	0.6108583744677136	0.0009598934593474249	0.0014348732350375419	0.0011973833471924833	30	0.17630211856408026
Cre07.g326950	0.1207298088620515	0.002108795332684452	0.0012754756737857658	0.001692135503235109	80	0.09637749925735625
Cre07.g327079	0.1704452361809767	0.0016114215082382532	0.0004107351442370591	0.0010110783262376561	20	0.08100238129624532
Cre07.g327350	0.4736451689769965	0.0013991833607747402	0.0011713117089166105	0.0012852475348456753	40	0.0928763473793507
Cre07.g327400	0.2393621551317648	0.0020344498617130913	0.0013708809566680797	0.0017026654091905854	80	0.0658554615600571
Cre07.g327750	0.5279436139799147	0.0006962906170898876	0.0015497412166204437	0.0011230159168551656	30	0.0798808235267964
Cre07.g328000	0.3916071401327239	0.0022284773897961675	0.0014390858940428648	0.0018337816419195163	80	0.047576626537598844
Cre07.g328150	0.3737461937769473	0.0012725272819366508	0.0011292702635712524	0.0012008987727539517	30	0.08790952732284599
Cre07.g328200	0.983713254149294	0.0007919944186366399	0.0019935028825862748	0.0013927486506114574	50	0.1343457443283624
Cre07.g328350	0.3137869899788937	0.0010152384187417773	0.0012756900717277437	0.0011454642452347606	30	0.1190849138332859
Cre07.g328450	0.1344040084960947	0.0024517657471951992	0.0013914176404063018	0.0019215916938007506	90	0.1347839270278275
Cre07.g328750	0.3992405831292729	0.001778119451828615	0.0010040114043756313	0.0013910654281021231	50	0.07634434765489065
Cre07.g328800	0.3858093983545224	0.0023525153599201257	0.001383056912132231	0.0018677861360261784	90	0.13673160145139057
Cre07.g328900	0.3529351919698968	0.0022263738351187582	0.0014260379029332512	0.0018262058690260048	80	0.0667637178085112
Cre07.g329000	0.9016193873303032	0.0008174619624075596	0.0009816249461904233	0.0008995434542989915	10	0.04441299824386806
Cre07.g329150	1.1632940531651128	0.0018884909020201862	0.0013146891422073533	0.0016015900221137698	70	0.07263259269939933
Cre07.g329300	0.9588342475992648	0.00144653263726965	0.0020109878553896112	0.0017287602463296305	80	0.09670822939024333
Cre07.g329350	0.4228439384399738	0.0017191096384658053	0.0013643395829408763	0.0015417246107033407	60	0.07854520685488084
Cre07.g329500	0.8277362265315267	0.00195594341656815	0.001451596714326076	0.001703770065447113	80	0.08754819201266321
Cre07.g329650	1.4700180057008965	0.00156585879300671	0.0006769300970725382	0.001121394445039624	30	0.05674370288572463
Cre07.g329700	0.2369407415339411	0.003028371519299664	0.0009621160417391695	0.0019952437805194167	90	0.03568351311738333
Cre07.g329800	0.4508903285506998	0.0010651926308227213	0.000987007657176546	0.0010261001439996337	20	0.1055996313830739
Cre07.g329850	0.0914090505627105	0.0026961179597281507	0.0009632703120249604	0.0018296941358765554	80	0.06992885393199968
Cre07.g329900	0.7841898679629723	0.0012149413310248182	0.0016163379922848984	0.0014156396616548583	50	0.0761041932686377
Cre07.g330100	0.1264112524705681	0.002658655189290532	0.0010481668806478935	0.0018534110349692125	80	0.09733037008428189
Cre07.g330200	0.3383222881872216	0.0009439298748630138	0.0013568842146342124	0.001150407044748613	30	0.06466950656961332
Cre07.g330450	0.2763265715201874	0.001412556190998347	0.0011207993554076259	0.0012666777732029864	40	0.15862879756165052
Cre07.g330500	0.2272846870996662	0.0013092775306668292	0.0010083413484108584	0.001158809439538844	30	0.10051334889530214
Cre07.g330650	0.3027377953803712	0.0011888945417400155	0.0010873745245512357	0.0011381345331456256	30	0.15431848625155875
Cre07.g330850	0.3183398107723804	0.0016711771345128059	0.0015984579188315403	0.001634817526672173	70	0.11139329103083358
Cre07.g330950	0.073050929259419	0.0019889917608192148	0.0008099179528438538	0.0013994548568315342	50	0.06062958425532898
Cre07.g331500	0.1227637458301672	0.002090168076607078	0.0008673335028502037	0.001478750789728641	60	0.09726796497072908
Cre07.g331550	0.1755508324557882	0.002063486956023337	0.0007979669219145956	0.0014307269389689664	50	0.02830789666950736
Cre07.g331750	0.2703626800110038	0.0012755778717364848	0.0010669659329006537	0.0011712719023185692	30	0.10495334986158171
Cre07.g331800	0.2686801908904221	0.0014573440583992088	0.0007552018288264959	0.0011062729436128523	20	0.08991595592138454
Cre07.g331900	0.293868610312574	0.001565286658403667	0.0008424295788774407	0.001203858118640554	30	0.057331776994604934
Cre07.g332300	0.4969852404946817	0.0016192811829486072	0.0016353518762062804	0.0016273165295774437	70	0.10045604707807265
Cre07.g332450	0.2354821073944654	0.0030130150434256636	0.0031883473674556386	0.003100681205440651	100	0.12217176578638562
Cre07.g332500	0.0984133725138281	0.0024843495210089437	0.0016648195667024023	0.002074584543855673	90	0.054220696367762646
Cre07.g332650	0.5873030995090673	0.0021236169471619154	0.001516736867495458	0.0018201769073286867	80	0.06041229072255559
Cre07.g332700	0.5413601287965002	0.0024271993209261863	0.0014494275851835677	0.0019383134530548771	90	0.08110118410288174
Cre07.g332786	0.0660869174965112	0.0014247928218976435	0.0003820308417238076	0.0009034118318107256	10	0.04053370208677011
Cre07.g332800	0.1898068672627933	0.0015085500497341623	0.0010942463584918312	0.0013013982041129967	40	0.09644853142640017
Cre07.g332950	1.474130714223619	0.0025671300799708185	0.0010588651223235063	0.0018129976011471624	80	0.06435156394822734
Cre07.g333400	1.3507711378423295	0.0012042368679091983	0.001062668899661921	0.0011334528837855596	30	0.10844887198667504
Cre07.g333500	2.2415524271808955	0.0009125905415314525	0.0007916092231421069	0.0008520998823367796	10	0.060403082412771106
Cre07.g333900	0.3541632942358215	0.0016340133019016852	0.001176863407753633	0.0014054383548276592	50	0.04704185096705346
Cre07.g333950	0.1554119572544388	0.00167706822439721	0.00063199887279483	0.00115453354859602	30	0.06532583005400422
Cre07.g334100	0.0453706453007044	0.0026044594193698443	0.001680494829949701	0.002142477124659773	90	0.06513239189556502
Cre07.g334200	0.1405297650143219	0.001499142690025749	0.0008178363727386964	0.0011584895313822227	30	0.03241406115766621
