"Vm_gen"	"Vm_gen_noint"	"Vm_mut"	"Vm_mut_noint"	"Vm_gen_nomutator"	"Vm_gen_noint_nomutator"	"Vm_mut_nomutator"	"Vm_mut_noint_nomutator"
"Cre02.g146950"	0	0.000985811499580867	0.0870920916012238	0.168664782517655	2.40120352064004e-17	0.00091836376659428	0	0.0974653460904027
"Cre02.g147000"	0	0.000933958147376327	0.0152742738947469	0.0803513392012032	0	0.000801645286437098	0	0.0551265443296475
"Cre02.g147050"	0	0.00047469538494451	0.168565775514599	0.219569738296381	0	0.000510583505082079	0	0.0965166203991065
"Cre02.g147100"	0	0.000305050490099124	0.283866023582359	0.311786492316271	0	0.000339583763335136	0	0.124235711503503
"Cre02.g147150"	0	0.00111987003020144	0.203209145395275	0.313812655500975	0	0.00101938066968222	0	0.16711089690852
"Cre02.g147300"	0	0.000281129293021904	0.198099208333792	0.239727235474292	0	0.000300497302596113	0	0.099789733256206
"Cre02.g147301"	0	0.000469250732975729	0.0893399256064178	0.0977158603440999	0	0.000496602352580347	0	0.0454469108944099
"Cre02.g147302"	0	0.000597753157416385	0.181770765127074	0.249594378328224	0	0.000549627632746504	0	0.121896176158753
"Cre02.g147350"	0	0.000401349881969802	0.167714755963597	0.213466244667957	0	0.000382614143763625	0	0.0960032721564998
"Cre02.g147450"	0	0.000290284793006262	0.169246502135864	0.217779682111712	0	0.00025113076403464	0	0.0988209397809115
"Cre02.g147500"	0	0.000514195534023303	0.120494680834785	0.170515884049541	0	0.000469563591836543	0	0.0849908203005816
"Cre02.g147550"	0	0.000666138969821097	0.194745080428532	0.253503627857455	0	0.000634649906581239	3.57762892570755e-15	0.120741381102267
"Cre02.g147600"	0	0.000491541452966573	0.063038212433735	0.11547617891969	0	0.000553412996845789	4.68428586666960e-10	0.0637595190150053
"Cre02.g147650"	0	0.000472255410490544	0.152480922493664	0.202043554825941	0	0.0004488233517283	3.45075347755213e-17	0.0962905219233497
"Cre02.g147700"	0	0.000365560999757734	0.174383764314429	0.207127867215892	0	0.00037735902619957	0	0.0916799498963389
"Cre02.g147750"	0	0.000260848222476145	0.164195770827042	0.200049241563109	0	0.000295650858783077	0	0.086927501461797
"Cre02.g147800"	0	0.000447321965155474	0.220769132694991	0.274023424175609	0	0.000400528392493266	0	0.122892472005448
"Cre02.g147850"	0	0.000733342282268327	0.193432883882212	0.267570262208609	0	0.000703814610416729	0	0.130954560295303
"Cre02.g147900"	0	0.00041682078632238	0.227092909354544	0.293216174756879	0	0.000229500436750396	0	0.133550567310823
"Cre02.g800148"	0	0.000167407216143848	0	0.00990381634661642	0	0.000166950320801344	0	0.00686677156131572
"Cre02.g800149"	0	4.12003815832996e-05	0	0.00344004433145399	0	4.26450024560439e-05	0	0.00133328930003105
"Cre02.g800150"	0.00025702309693298	0.000257019129679513	0.161134850456818	0.175601437318578	0	0.000271555341183598	0	0.06943901085504
"Cre02.g800151"	0	0	0	0	0	0	0	0
"Cre02.g800152"	0	0.000323309033065379	0.100315089018094	0.128124112242034	0	0.000303426430214035	1.72371090103465e-10	0.0579347975719909
"Cre02.g800153"	0	0.000593286081241148	0.0550881275288282	0.0944154218742849	0	0.000585062914119206	0	0.052576517077102
"Cre02.g800154"	0	0	0	0	0	0	0	0
"Cre02.g800155"	0	0.000581381502026833	0.0460771103308046	0.0839840179948457	0	0.000571329809842221	0	0.047841239997814
"Cre02.g800156"	0	0.000502438366485705	0.0181085464044945	0.0499056197489333	0	0.000510611860728989	0	0.0320624683423347
"Cre02.g800157"	0	2.64355599378293e-06	0.00245361304958932	0.00437007549616686	0	0	0	0
"Cre02.g800158"	0	5.3031347858064e-05	0	0.00236965684665691	0	2.5625041903178e-05	0	0.00116033339819122
"Cre02.g800159"	0	0.000358407206764693	0.304411932897918	0.318609633653712	0	0.000385687470301207	0	0.127321377644637
"Cre02.g800160"	0	0.000453902220012572	0.0190976416418562	0.0480507357434025	0	0.000452152264558549	0	0.0312995927326143
"Cre02.g800161"	0	0.000221948841883728	0.0118384935840444	0.0267698639534445	0	0.000241212162488913	0	0.0169645934551725
"Cre02.g800162"	0	0	0	0.00087253298197761	0	0	0	0
"Cre02.g800163"	0	0.000181589059380024	0.00709839542754677	0.0215607511224368	0	0.000200506053750072	0	0.0132729567310396
"Cre02.g800164"	0	0.000382869453429058	0	0.0105446741626516	0	0.000396018590361384	1.2317697348701e-10	0.00970230040120243
"Cre02.g800165"	0	0.000651569019946875	0.189997557397178	0.260106968875254	0	0.000650657320978324	0	0.128632368850615
"Cre02.g800166"	0	1.33683090917764e-05	0	0	0	0	0	0
"Cre02.g800167"	0	0	0	0.00106829975239864	0	0	0	0
"Cre02.g800168"	0	3.08695015194185e-05	0	0.00274864662195974	0	2.89805052577551e-05	0	0.00140301015035293
"Cre02.g800169"	0	0.000817325683135559	0.0395982012872844	0.0989618554346009	0	0.000675740733121895	0	0.0625367791724274
"Cre02.g800170"	0	0.000299389005810489	0.0909576109902974	0.122112888528027	0	0.00031294926595662	0	0.0557009164828779
"Cre02.g800171"	0	0.000349362909276295	0	0.0218719111933067	0	0.000331631021726077	0	0.0170328557451553
"Cre02.g800172"	0	0.000137954735981137	0	0.00794794449228644	0	0.000150953846809634	0	0.00601092174999042
"Cre02.g800173"	0	0.000568457716262892	0.310209736362669	0.378679910712212	0	0.000560516635630134	0	0.170476617595665
"Cre02.g800174"	0	0.00063114647902209	0.477372172758559	0.545878638597119	0	0.000623580206543378	0	0.234003857913625
"Cre02.g800175"	0	0	0.0381788206647867	0.0428145478575754	0	0	2.02826004657316e-10	0.0105619829900096
"Cre02.g800176"	0	0.000522402130646705	0.0577094514904268	0.101824552846566	0	0.000557455143689677	0	0.056039190906291
"Cre02.g800177"	0	0	0	0	0	0	0	0
"Cre02.g800178"	0	1.00652640602246e-05	0	0.00194984325121734	0	3.12377384478447e-06	0	1.41723356009047e-16
"Cre02.g800179"	0.000435984490574756	0.000435983455419724	0.120491330768135	0.120488682620424	0.000469787217194213	0.000469756398183177	0	0.0385651418423786
"Cre02.g800180"	0	0.000230270751549093	0.355244523222747	0.368360932023542	0	0.000137331092179576	0	0.145553378691978
"Cre02.g800181"	0	0	0	0	0	0	0	0
"Cre02.g800182"	0	0.000319620413480977	0.464314849241113	0.470497362454655	0	0.000302221090663637	0	0.18233211182652
"Cre02.g800183"	0	0.000290372538173233	0.0432243602102064	0.0621319327310896	0	0.000332215483999459	0	0.0307795016198702
"Cre02.g800184"	0	0.000365158677631222	0.105732970795712	0.143305241449777	0	0.000277128514535992	0	0.0680197489931968
"Cre02.g800185"	0	0.000490488907665584	0.13396460345539	0.158425371881712	0	0.000514709686638796	3.15522959399001e-10	0.0665232325666002
"Cre02.g800186"	0	0.00034967541425151	0.203856030859722	0.239102224294203	0	0.000345177551791868	0	0.104251511648719
"Cre02.g800187"	0	7.23884382574556e-05	0	0.00549613000241206	0	7.9025600225213e-05	0	0.00352955061139706
"Cre02.g800188"	0	0.000893249617138851	0.16561270235587	0.243782824321415	0	0.000845964008135347	0	0.12560051025252
"Cre02.g800189"	0	0.000737034543336833	0.119351484851697	0.183108707500435	0	0.000687153762728387	0	0.0953144183936177
"Cre02.g800190"	0	0.000740340887741185	0	0.0441809022998366	0	0.000609871990912758	0	0.0334492434813698
"Cre02.g800191"	0	0.00051124991639592	0.333626299977356	0.333623944758324	0	0.000517685877153225	1.3048551318632e-09	0.129158301190947
"Cre02.g800192"	0	0.000429309280843435	0.135678566576809	0.166560670962601	0	0.000399787468615348	0	0.0762423218477769
"Cre02.g800193"	6.20513140877256e-06	6.20446643311317e-06	0.00659347799410565	0.00659347231212933	7.21260336102762e-06	7.21045120633436e-06	0	0.00164988813914971
"Cre02.g800194"	0	0.000614043632549751	0.0930215178399857	0.141158934937383	0	0.00061372880573957	0	0.0737071095584478
"Cre02.g800195"	0	0.000697308852722969	0.122449470067973	0.177712211081784	0	0.000634528796901403	0	0.0902648387642706
"Cre02.g800196"	0	0	0	0.00192274603888963	0	0	0	0.000274308863371862
"Cre02.g800197"	0	0.00066347573070504	0.100437203174593	0.150424827829215	0	0.000616425238485665	1.73894918677277e-09	0.0779441874279706
"Cre02.g800199"	0	0.000525134390532486	0.0225589812917829	0.0571113871670965	0	0.000514523190711446	0	0.0362588874738678
"Cre02.g800200"	0	2.17852729459097e-05	0	0.00300076466755966	0	2.03473503975804e-05	0	0.00101695603040053
"Cre02.g800201"	0	0.000442334582010968	0.190909254556928	0.2226542642001	0	0.000472834088355848	0	0.0951244864195078
"Cre02.g800202"	0	0.000120324248778152	0.00428676578955714	0.0131239730958725	0	0.000132665168212693	0	0.00612868806382304
"Cre02.g800203"	0	1.15646417481578e-05	0	0.00504988603484693	0	1.18836388787641e-05	0	0
"Cre02.g800204"	0	0.000113149230475622	0	0.00645847850593381	0	0.000123086179924712	0	0.00429149508357477
"Cre02.g800205"	0.000208290359152352	0.000208286386141406	0	0.0120794577183973	0.000224133465819584	0.000224141509787196	0	0.00813528503234795
"Cre02.g800206"	0	0.000898120925277236	0.157446133874194	0.239526635280464	0	0.000850316867501826	0	0.126647590981317
"Cre02.g800207"	0	0.00105633312002567	0.0431049181933918	0.113580046378637	0	0.000861779217326125	0	0.0745000451399749
"Cre02.g800208"	0	4.49878895162304e-05	0.0103683334633236	0.013817038182217	0	0	0	0.00460442680353419
"Cre02.g800209"	0	0.000561220737178062	0.204359217348762	0.229388079553526	0	0.000537186446576926	0	0.0991891179572617
"Cre02.g800210"	0	0.000537037228837458	0.294193364896204	0.341853133603711	0	0.000527402070149967	0	0.147788619926186
"Cre02.g800211"	0	0.000604036725613864	0.22106569610123	0.252742444089971	0	0.000416270866727905	4.08285788183144e-17	0.110520267685493
"Cre02.g800212"	0	0.000656029739337592	0.293865411458947	0.338763651018654	0	0.000641204713542206	0	0.143119082925238
"Cre02.g800214"	0	0.000439940904918859	0.194631257502644	0.243354438394631	0	0.000365620421612037	0	0.11125110545255
"Cre02.g800215"	0.000299719947069997	0.000299708076074127	0.145704691183039	0.148074106048604	0.000341327623362234	0.000341329294155074	5.23165720947158e-10	0.0501304018452701
"Cre02.g800216"	0	0.000419977434247498	0.0950968467921533	0.117363414002629	0	0.000304793588512972	0	0.0550915942256582
"Cre02.g800217"	0	2.46926508366817e-05	0	0.00294185597729427	0	2.3357310992144e-05	0	0.0010257339384434
"Cre02.g800218"	0	6.76991621043218e-05	0	0.00640422132606711	0	5.2396628308561e-05	0	0.0025975371586738
"Cre02.g800219"	7.21782561904724e-05	7.21705881972191e-05	0	0.00421298208577873	0	0	0	0
"Cre02.g800220"	0	0.000820441606243665	0.203293773938803	0.273142189091879	0	0.000802024395203695	9.0462530624653e-16	0.134225980050833
"Cre02.g800221"	0	0.00043953392034796	0.125431937755733	0.174692223707565	0	0.000458681469985319	0	0.0858772227536114
"Cre02.g800222"	0	0	0	0	0	0	0	0
"Cre02.g800223"	0	0.000763248981790625	0.211138597166949	0.271561674433158	0	0.000705898969247491	0	0.129898855801074
"Cre02.g800224"	0	0.000376537387658518	0.0164132727457555	0.0454874596273601	0	0.000412472841373025	0	0.0279911683606281
"Cre02.g800225"	0	0.000106248977858701	0	0.00386476944566812	0	7.1992791405e-05	0	0.0013093017805982
"Cre02.g800226"	0	0.000421778621753047	0.229670828017611	0.272246401103193	0	0.000430515251747072	0	0.115983160001813
"Cre02.g800227"	0	0.000409441879482302	0.180105827076275	0.229330770219287	0	0.00042320467984427	0	0.104572947210637
"Cre02.g800228"	0	0.000179671838155827	0.0334404356096775	0.0505487929684696	0	0.000176019835136162	1.17345272970031e-10	0.0251447002107196
"Cre02.g800229"	0	0	0	0.00104329287935435	0	0	0	0
"Cre02.g800230"	5.01038582973872e-05	5.01010534950009e-05	0.0031984245692909	0.0049632287271563	4.89497398673333e-05	4.89477537838669e-05	0	0.00188380537949747
"Cre02.g800231"	0	0.000755696789923978	0.224483889535836	0.289571548207652	0	0.000753930499712063	0	0.136347298032743
"Cre02.g800232"	0	0.000142670901017348	0	0.00683164251465238	0	0.000153617695815069	0	0.00569878953049908
"Cre02.g800235"	0	0.000313027709950907	0.256279535510428	0.290089119490097	0	0.000319375955115456	5.57594713172545e-10	0.118798473067602
"Cre02.g800236"	0	0.000393452478049322	0.156785089669756	0.203152093763316	0	0.000385114027828727	0	0.0937506125479571
"Cre02.g800237"	0	0.000928044503090487	0.0677300070883072	0.143796599794584	0	0.000884235800511334	0	0.0874132929638557
"Cre02.g800238"	0	0.000572745845383979	8.19546827571579e-09	0.0329410322851501	0	0.000601487316675837	0	0.0294862145493737
"Cre02.g800239"	0	0.000539161321587983	0.108352556183993	0.152676907245659	0	0.000456673778100078	3.06383774737571e-09	0.0752110954142578
"Cre02.g800240"	0	0.000332617444193569	0.0822925665849666	0.110418113216971	0	0.000348057996648776	0	0.0501718947987113
"Cre02.g800241"	0	3.63407143516524e-05	0	0.00291091744290886	0	3.49509785818473e-05	0	0.00157126286152442
"Cre02.g800242"	0	0.000661140394079324	1.41574172245509e-07	0.0479231930227528	0	0.000469995722822059	0	0.0348623255064451
"Cre02.g800243"	0	0.00177938290072186	0.187735856116486	0.187729995734709	0	0.0018322621233332	0	0.0753719296822759
"Cre02.g800244"	1.36544057648992e-16	0.000835278673199636	0.200160474110218	0.27081539628058	0	0.000735549083097764	1.21296105470333e-15	0.131400315118802
"Cre02.g800245"	0	0	0	0.00242625709673163	0	0	0	0.00028822075478319
"Cre02.g800246"	0	0.000717877328042356	0.169364006264641	0.240098686534825	0	0.000750055296633848	0	0.120368034900199
"Cre02.g800247"	0	0.000550703211455389	0.0523251025706752	0.0997622981677854	0	0.000561852792697052	0	0.0572679298449125
"Cre02.g800248"	0	0.000629672181058923	0.0902021737384491	0.142021676251048	0	0.000648279459087566	0	0.0753591409849417
"Cre02.g800249"	0	2.91363038750845e-18	0	0.00130598236252824	0	0	0	0
"Cre02.g800250"	0	0.000251988638509919	0.0999902102944538	0.123404178933195	0	0.000261307858972612	0	0.0555902477998363
"Cre02.g800251"	0	0.000246630761973308	0	0.0269008675579122	0	0.000241091195234238	0	0.0170552078744068
"Cre02.g800252"	0	0.000738005650317977	0.105321571992776	0.172834419726945	0	0.000755965801984354	0	0.0927463273207038
"Cre02.g800254"	0	0.000194141501143562	0.192536880634502	0.206188660017353	0	0.000173100484667613	0	0.0813896009859583
"Cre02.g800255"	0	0.000909524864748515	0.082201333390392	0.161236850844803	0	0.000844337823502253	1.12055422926749e-10	0.0943792918188258
"Cre02.g800256"	0	7.62955452436224e-05	0.00518208949039678	0.0108853026887333	0	8.42276769624659e-05	0	0.00423375242498064
"Cre02.g800257"	0	4.88038602939046e-05	0.00991756993561234	0.00991770784842181	0	5.26293129201351e-05	1.20788448966161e-09	0.00338399037742128
"Cre02.g800258"	0	0.000202833441067792	0.0416342845059487	0.0626911466007004	0	0.000232168882210865	0	0.0235827312862914
"Cre02.g800259"	0	0.000478620351008141	0.0377704956489365	0.0814186459831514	0	0.000492048727927401	1.38100095442528e-10	0.0481375132884206
"Cre02.g800260"	1.36666334935488e-05	1.36673040590297e-05	0	0.00241186439767142	1.19171369081044e-05	1.19151737605158e-05	0	0.000755555399022243
"Cre02.g800261"	0	0.000943627310077526	0.0794033782358345	0.151654246945144	0	0.000900722351251488	6.31481262312264e-10	0.0892146831631735
"Cre02.g800262"	0	0.000970661730114285	0.157935399395095	0.244527967663771	0	0.000936323046061922	5.0194549621344e-16	0.130312350557764
"Cre02.g800263"	0	0.00129408515616137	0	0.0781203282503316	0	0.00112915989485788	0	0.0640426646141973
"Cre02.g800264"	0	0	0	0.001357698208148	0	0	0	0
"Cre02.g800265"	0	0	0	0	0	0	0	0
"Cre02.g800266"	0	0.000256372087503684	0	0.0200475844158489	0	0.000245799153580616	1.30359627619479e-10	0.0140576512468134
"Cre02.g800267"	0	0.000361550231158469	0	0.024699015338669	0	0.000319333309550679	0	0.0189993873497299
"Cre02.g800268"	0	0.000537433232620143	0.0904539116102837	0.146941521114917	0	0.00050879154338834	0	0.0771834920017616
"Cre02.g800269"	0	0.000153569466219526	0	0.00795973684112185	0	0.000150154341835743	0	0.00658118136907916
"Cre02.g800270"	0	0	0	0	0	0	0	0
"Cre02.g800271"	0	1.10326372987496e-05	0.00288713829470064	0.0054307482318936	0	1.1921096386294e-06	0	0
"Cre02.g800272"	0	0.00118349346987156	0	0.0709072493187617	0	0.00118787506210183	0	0.0602772195768383
"Cre02.g800273"	0	0.000287128878727275	0.0410299483938832	0.0648649096193097	0	0.000287673702409875	0	0.0339425270410441
"Cre02.g800274"	0	9.26734374264268e-05	0.0116488817478747	0.02218989085422	0	9.07388165073253e-05	0	0.00921949112572194
"Cre02.g800275"	0	6.18475448394233e-05	0.0160404533526417	0.0286984094727474	0	8.45858973311626e-05	0	0.0139987643055809
"Cre02.g800276"	0	0	0	0.000913546804240816	0	0	0	0
"Cre02.g800277"	0	0.000270903780856048	0.42254926102564	0.429099624322074	0	0.000303541551774419	0	0.157184627119875
"Cre02.g800278"	0	0.000812512837945876	0.0830958425242552	0.152556155531076	0	0.00086246932858091	0	0.0876392503746671
"Cre03.g143787"	0	0.000716706472659619	0.277588478423638	0.339091747985277	0	0.000708750379624266	0	0.154341266768249
"Cre03.g143807"	0	0.00033584481534249	0.203972170230094	0.234203018491529	0	0.000352285099998703	1.84867520333771e-15	0.0983901412732786
"Cre03.g143827"	0	0.000383183958975082	0.265727835475512	0.304358752055018	0	0.000384471217438302	0	0.127338686404106
"Cre03.g143847"	0	0.000447127677981942	0.143878761236214	0.184872864290565	0	0.000446202852862901	0	0.0859928870460435
"Cre03.g143867"	0	0.000689573785615837	0.213600646765452	0.289447208605756	0	0.000673102620340524	0	0.140509932956669
"Cre03.g143887"	0	0.000857800967058545	0.318335441391196	0.404368177842971	0	0.000779887008214404	0	0.191070141718154
"Cre03.g143907"	0	0.000617576138771871	0.246762706073213	0.301017148831923	0	0.000570464833649989	0	0.136487515124543
"Cre03.g143927"	0	0.000664342287727341	0.178391805067158	0.239825022175173	0	0.000671586772352859	0	0.116038722643067
"Cre03.g143947"	0	0.000565472965238688	0.292755969914456	0.34189999094219	0	0.000601256748797844	0	0.145021967172536
"Cre03.g143967"	0.000318015365850131	0.000318022623250201	0.431318738044821	0.431329455834839	0	0.000363281537316809	0	0.151655305350202
"Cre03.g143987"	0.000608637306693053	0.000608647941282132	0.139427390383024	0.139425163104983	0.000658859763116409	0.000658855965460931	2.38578627951327e-09	0.0485689976945372
"Cre03.g144011"	0	0.000603479083968151	0.25740553004573	0.308310266024684	0	0.000618922830037022	0	0.137506003451733
"Cre03.g144031"	0	0.00046697535360916	0.0920954423344543	0.132243403561231	0	0.000483075205534764	0	0.066569948327439
"Cre03.g144064"	0	0.000570614506572221	0.0885736419023793	0.134563127499265	0	0.000569702373471805	0	0.0695289781795048
"Cre03.g144084"	0	0.000359909305097674	0.284445614421519	0.297974255651814	0	0.000343579851651396	0	0.118128388438792
"Cre03.g144104"	0	0.000544781015796982	0.28734351849959	0.324123776446494	0	0.000525420702644318	3.09564829857318e-10	0.13536809023286
"Cre03.g144124"	0	0.000581608674622386	0.105795705110448	0.165445434681155	0	0.000550783218032377	0	0.0857239976104323
"Cre03.g144144"	0	0.0025744549726869	0.0656681173120552	0.235758308156858	0	0.00214431803103559	0	0.164583767546357
"Cre03.g144164"	0	0.000909967979295775	0.0964554677820282	0.171583788934961	0	0.000814535963622617	1.18175435325089e-10	0.0972858885604958
"Cre03.g144184"	0	0.000632989126597895	0.031991178315867	0.0823582186904797	0	0.000607340676777654	0	0.0472379987194041
"Cre03.g144204"	0	0.000637695463588531	0.228593052765616	0.27488532758397	0	0.000596586187872294	0	0.12268351828502
"Cre03.g144224"	0	0.000509499981293066	0.168296967339561	0.208310228260501	0	0.000491787027120582	0	0.0950183300245879
"Cre03.g144244"	0	0.000340496674585403	0.228429743818445	0.253127998932283	0	0.000347950848815975	0	0.104062953637478
"Cre03.g144264"	6.52908088741718e-45	0.000389539925646665	0.12894957053441	0.171646630014319	0	0.000425218960135644	0	0.0797715925135355
"Cre03.g144284"	0	0.00046726571271217	0.254964324417296	0.280478953031028	0	0.000408098906679952	0	0.116088211501877
"Cre03.g144304"	0	0.000642911571018138	0.232896996383645	0.29263791455375	0	0.000618667523885255	0	0.135250867929091
"Cre03.g144324"	0	0.000690542245497695	0.376680780233155	0.376681995673189	3.65334389037105e-14	0.000742095821094203	3.46993848222984e-10	0.139776995942214
"Cre03.g144344"	0	0.000638603768264066	0.128474216597987	0.173285707698476	0	0.000671720319539748	0	0.0834464973619228
"Cre03.g144364"	0	0.000667435183067133	0.470674422292071	0.484180051383989	0	0.000691265121059511	0	0.189808447540558
"Cre03.g144384"	0	0.00111030832041951	0.104773812731997	0.178546588669284	0	0.00102898855036212	0	0.1015891811966
"Cre03.g144404"	0	0.00103965808025498	0.102726034965287	0.185387278907453	0	0.000968746452765589	1.71034080773524e-10	0.106377814323836
"Cre03.g144424"	0	0.000751555826030429	0.0265117639811183	0.0889742623200594	0	0.000727699634891438	0	0.0581152143776393
"Cre03.g144444"	0	0.000521144068868133	0.101954628703503	0.150722309031814	0	0.000502377676509349	0	0.0769371896408624
"Cre03.g144484"	0	0.000580885232615908	0.199405703352514	0.243047550053502	0	0.000586725633642583	2.02335189022959e-16	0.110183511225416
"Cre03.g144504"	0	0.000362044860367715	0.383989404689014	0.386976337308076	0	0.000363330694754923	0	0.147045648934084
"Cre03.g144524"	0	0.000628335822909538	0.280685534381915	0.336222495107179	0	0.000612226536040187	0	0.151175452926709
"Cre03.g144544"	0	0.000359441360958369	0.105429976872337	0.136727943025793	0	0.000375573164098863	0	0.0620985524899271
"Cre03.g144564"	0	0.000334318600619875	0.165918346498788	0.214605695088663	0	0.000387182138290951	0	0.10011885621683
"Cre03.g144584"	0	0.000337617330939065	0.207089692875302	0.234802543500411	0	0.000306046494599301	0	0.0973240249947727
"Cre03.g144607"	0	0.00033594020868856	0.314637352552824	0.335028153091657	0	0.000345004655524251	0	0.131088021619713
"Cre03.g144627"	0	0.000633694977076838	0.384743205383626	0.452808289520296	0	0.000599636786885435	2.12169367127127e-10	0.196972874073463
"Cre03.g144647"	0	0.00069293277677733	0.320616236494565	0.384310185395357	0	0.00074702291656945	0	0.173482073697218
"Cre03.g144667"	0	0.00101531190330015	0.155214921506047	0.236297820860458	0	0.000921008700979491	0	0.124145304987115
"Cre03.g144687"	0	0.000667870848854487	0.238827494351393	0.303780857507205	0	0.000645917490954243	1.16725436497181e-15	0.14340461571001
"Cre03.g144707"	0	0.000665177702442522	0.324446253685501	0.38153682041619	0	0.000554727921750404	0	0.169595278871778
"Cre03.g144727"	0	0.000430562764194594	0.192101766058004	0.228714723205339	0	0.000428052031257101	0	0.100401431964069
"Cre03.g144747"	1.80580070190004e-16	0.000801555254495746	0.355818010935047	0.357533706046868	0	0.000845629469951103	7.17771120764575e-10	0.136045660032828
"Cre03.g144767"	0	0.000647480842616782	0.132486340659209	0.192224366018857	0	0.000691895082764347	1.30395735426242e-10	0.0961177759206044
"Cre03.g144787"	0	0.000549332518988709	0.233549081874088	0.268132063044272	0	0.000484683627956693	0	0.114326951638585
"Cre03.g144807"	1.71136663611067e-09	0.000387354386180729	0.48900714344389	0.489005068158115	1.56351656743062e-15	0.00042497882713927	0	0.174135567233139
"Cre03.g144827"	0	0.000402010476275231	0.250226125899407	0.271113062049853	0	0.000418447838747556	0	0.112620323478863
"Cre03.g144847"	5.44041146097524e-16	0.000530007271227622	0.470479197235343	0.474665449480667	0	0.000514067583201629	5.10281991253948e-15	0.18213477563116
"Cre03.g144867"	0	0.000622504275810344	0.157048088699836	0.204025306697706	0	0.000591478254638464	0	0.0972155200166637
"Cre03.g144887"	0	0.000397346249482662	0.2728756231308	0.305464352335793	0	0.000425242599325932	0	0.125711615959238
"Cre03.g144907"	0	0.000652421510144806	0.215039790688352	0.266695103932852	0	0.000626600495164549	0	0.12272344171945
"Cre03.g144947"	0	0.000514466103225562	0.414957121838456	0.439369108348989	0	0.000496952690682163	0	0.17454530512538
"Cre03.g144967"	0	0.000875395775377638	0.250241766556286	0.319610889678867	0	0.000728812675354342	0	0.151318030911028
"Cre03.g144987"	5.02204314326629e-09	0.000320849121539122	0.188336936574241	0.209561475621573	0	0.000292833310475044	0	0.0867320317669034
"Cre03.g145007"	0	0.000231819724459585	0.0774473263590235	0.100187609866438	0	0.000260078899160953	0	0.044571152067859
"Cre03.g145027"	0	0.000463574963844995	0.162512362871618	0.209130993880134	0	0.000465554458655702	0	0.0968337478055398
"Cre03.g145087"	0	0.000494979032350385	0.248996852499919	0.29189356717534	0	0.000462463623086966	0	0.127460213048901
"Cre03.g145107"	0	0.00049061289544279	0.267162858352764	0.314404809964343	0	0.000459878841333404	2.71382231560653e-15	0.136981112762588
"Cre03.g145127"	0	0.000484464827976006	0.510750203927217	0.539396345869876	0	0.000493431010300376	0	0.211017658662114
"Cre03.g145147"	0	0.000316604251398877	0.157917752057851	0.191373080403034	0	0.000311329651005089	0	0.0836130816412026
"Cre03.g145187"	0.000399576010701296	0.000399569810673967	0.275873616882248	0.275871094444394	0.00035154247050369	0.000351535615791261	0	0.109144631893562
"Cre03.g145207"	0	0.000588270675358489	0.201234311541564	0.255389345925604	0	0.000556396474044232	0	0.119297530834789
"Cre03.g145227"	0	0.000776547908932563	0.237135267468891	0.28832034388833	0	0.000703149356356484	0	0.131489362800004
"Cre03.g145247"	0	0.000652959064529118	0.181586582780805	0.240791945587498	0	0.000640602210200792	0	0.115463612572594
"Cre03.g145267"	0	0.000723237779186549	0.384723571603343	0.446003981260245	0	0.000713660725393955	2.92460184485214e-10	0.192406578207077
"Cre03.g145287"	0	0.00073768950472951	0.118857262188415	0.188213152417508	0	0.000750390166466132	2.65687677208758e-10	0.0966267381285287
"Cre03.g145307"	0	0.00082656526638369	0.0306127997935536	0.0688183649527146	0	0.000840042748055079	0	0.0438843814264438
"Cre03.g145367"	0	0.000450281315259463	0.222659925491299	0.262301101017361	0	0.000394136613583779	0	0.115207551461059
"Cre03.g145387"	0	0.000366386355638946	0.274439305846029	0.301825330654035	0	0.000311089868170862	0	0.122588422712504
"Cre03.g145407"	0	0.000625888631010623	0.323242950137188	0.369528716512941	0	0.000584206366037409	0	0.159381581567828
"Cre03.g145427"	0	0.000451941280683286	0.221759872385083	0.256212582678226	0	0.00043417020089758	0	0.111428274557904
"Cre03.g145447"	0	0.000333131467923484	0.165322665756841	0.192969029929617	0	0.000337952122548667	2.73086014901749e-10	0.0798811707149879
"Cre03.g145467"	0.000315930841773622	0.000315742538346409	0.0147499119751387	0.0202424417474339	0.000338153680300292	0.000338161301840249	0	0.0112956414393091
"Cre03.g145487"	0	0.000907709911917623	0.16400430731325	0.230249626332531	0	0.000858914283484943	0	0.118063720796044
"Cre03.g145507"	0	0.000540817733199104	0.305353937868548	0.344398529867818	0	0.00053194189309734	0	0.147853294475369
"Cre03.g145527"	0	0.000852545692861076	0.297387359170147	0.352959532280275	0	0.000766781242653489	0	0.156327024694941
"Cre03.g145547"	0	0.000804565999210937	0.235423881233014	0.312593245879291	0	0.000749432887251399	0	0.151022532415372
"Cre03.g145567"	0	0.000669149232885073	0.143485594082608	0.20538362871248	0	0.000657721582238601	7.53392059581063e-19	0.103753450044626
"Cre03.g145587"	0	0.000701837304768927	0.111267931496729	0.165508981143277	0	0.000744843451758577	0	0.0860650621734688
"Cre03.g145607"	0	0.00088621093636625	0.226069417680329	0.303616145252652	0	0.000855570965249818	0	0.148688960406421
"Cre03.g145647"	0	0.000499432623886875	0.385779361768042	0.418132777172179	0	0.000419471173657153	0	0.168628382284944
"Cre03.g145667"	0	0.0012496590480214	0.156565324910897	0.255034164557671	0	0.00112658979847184	3.18829076116759e-17	0.140649081425054
